CastaliaResults -i saida.txt -s Packet Breakdown -n --all -o2                                                              

Communication.MAC:Packet breakdown
 | Failed, buffer overflow | Failed, busy channel | Failed, no ack | Success, first try | Success, not first try
InterfModel=1,node=3 62 | 285 | 18 | 332 | 2791 | 1058 
InterfModel=1,node=3 63 | 285 | 12 | 354 | 2740 | 1075 
InterfModel=1,node=3 64 | 222 | 14 | 335 | 2787 | 1115 
InterfModel=1,node=3 65 | 262 | 27 | 355 | 2750 | 1077 
InterfModel=1,node=3 66 | 155 | 18 | 355 | 2879 | 1071 
InterfModel=1,node=3 67 | 196 | 27 | 363 | 2825 | 1065 
InterfModel=1,node=3 68 | 165 | 21 | 334 | 2828 | 1137 
InterfModel=1,node=3 69 | 302 | 12 | 334 | 2722 | 1098 
InterfModel=1,node=3 70 | 159 | 12 | 302 | 2909 | 1098 
InterfModel=1,node=3 71 | 334 | 17 | 349 | 2696 | 1070 
InterfModel=1,node=3 72 | 282 | 18 | 352 | 2756 | 1066 
InterfModel=1,node=3 73 | 143 | 17 | 313 | 2904 | 1090 
InterfModel=1,node=3 74 | 331 | 19 | 335 | 2736 | 1055 
InterfModel=1,node=3 75 | 195 | 22 | 342 | 2801 | 1107 
InterfModel=1,node=3 76 | 207 | 25 | 363 | 2790 | 1082 
InterfModel=1,node=3 77 | 255 | 24 | 351 | 2838 | 1027 
InterfModel=1,node=3 78 | 288 | 19 | 366 | 2714 | 1094 
InterfModel=1,node=3 79 | 152 | 16 | 327 | 2891 | 1089 
InterfModel=1,node=3 80 | 203 | 18 | 321 | 2826 | 1098 
InterfModel=1,node=3 81 | 91 | 17 | 337 | 2975 | 1046 
InterfModel=1,node=3 82 | 122 | 25 | 334 | 2912 | 1073 
InterfModel=1,node=3 83 | 234 | 26 | 354 | 2815 | 1062 
InterfModel=1,node=3 84 | 349 | 12 | 400 | 2665 | 1056 
InterfModel=1,node=3 85 | 142 | 25 | 312 | 2943 | 1053 
InterfModel=1,node=3 86 | 166 | 17 | 338 | 2837 | 1112 
InterfModel=1,node=3 87 | 208 | 16 | 346 | 2820 | 1082 
InterfModel=1,node=3 88 | 200 | 23 | 301 | 2851 | 1094 
InterfModel=1,node=3 89 | 264 | 16 | 365 | 2737 | 1090 
InterfModel=1,node=3 90 | 177 | 18 | 337 | 2862 | 1082 
InterfModel=1,node=3 91 | 129 | 26 | 343 | 2904 | 1083 
InterfModel=1,node=3 92 | 217 | 23 | 304 | 2847 | 1088 
InterfModel=1,node=3 93 | 258 | 8 | 330 | 2803 | 1083 
InterfModel=1,node=3 94 | 188 | 20 | 383 | 2834 | 1055 
InterfModel=1,node=3 95 | 285 | 16 | 382 | 2706 | 1078 
InterfModel=1,node=3 96 | 235 | 14 | 408 | 2783 | 1041 
InterfModel=1,node=3 97 | 235 | 22 | 323 | 2804 | 1084 
InterfModel=1,node=3 98 | 259 | 21 | 336 | 2767 | 1093 
InterfModel=1,node=3 99 | 218 | 22 | 345 | 2812 | 1096 
InterfModel=1,node=4 0 | 2487 | 18 | 110 | 3705 | 1148 
InterfModel=1,node=4 1 | 2448 | 22 | 93 | 3714 | 1192 
InterfModel=1,node=4 2 | 2482 | 27 | 119 | 3626 | 1212 
InterfModel=1,node=4 3 | 2441 | 25 | 109 | 3689 | 1202 
InterfModel=1,node=4 4 | 2461 | 23 | 106 | 3685 | 1193 
InterfModel=1,node=4 5 | 2585 | 14 | 118 | 3545 | 1206 
InterfModel=1,node=4 6 | 2498 | 19 | 109 | 3630 | 1211 
InterfModel=1,node=4 7 | 2494 | 24 | 126 | 3678 | 1144 
InterfModel=1,node=4 8 | 2514 | 28 | 118 | 3634 | 1171 
InterfModel=1,node=4 9 | 2556 | 22 | 110 | 3584 | 1194 
InterfModel=1,node=4 10 | 2295 | 21 | 118 | 3849 | 1182 
InterfModel=1,node=4 11 | 2443 | 20 | 119 | 3715 | 1171 
InterfModel=1,node=4 12 | 2398 | 18 | 125 | 3748 | 1177 
InterfModel=1,node=4 13 | 2641 | 22 | 127 | 3515 | 1162 
InterfModel=1,node=4 14 | 2514 | 18 | 119 | 3642 | 1179 
InterfModel=1,node=4 15 | 2410 | 21 | 111 | 3702 | 1222 
InterfModel=1,node=4 16 | 2380 | 16 | 113 | 3763 | 1196 
InterfModel=1,node=4 17 | 2490 | 24 | 120 | 3657 | 1177 
InterfModel=1,node=4 18 | 2514 | 28 | 123 | 3604 | 1198 
InterfModel=1,node=4 19 | 2462 | 25 | 119 | 3652 | 1207 
InterfModel=1,node=4 20 | 2385 | 24 | 107 | 3783 | 1171 
InterfModel=1,node=4 21 | 2406 | 19 | 120 | 3744 | 1178 
InterfModel=1,node=4 22 | 2299 | 27 | 119 | 3841 | 1182 
InterfModel=1,node=4 23 | 2404 | 21 | 135 | 3712 | 1194 
InterfModel=1,node=4 24 | 2499 | 13 | 134 | 3629 | 1191 
InterfModel=1,node=4 25 | 2454 | 21 | 112 | 3653 | 1229 
InterfModel=1,node=4 26 | 2540 | 23 | 116 | 3591 | 1196 
InterfModel=1,node=4 27 | 2450 | 27 | 117 | 3710 | 1165 
InterfModel=1,node=4 28 | 2456 | 33 | 129 | 3641 | 1207 
InterfModel=1,node=4 29 | 2327 | 33 | 104 | 3832 | 1170 
InterfModel=1,node=4 30 | 2409 | 17 | 111 | 3783 | 1146 
InterfModel=1,node=4 31 | 2367 | 22 | 131 | 3765 | 1181 
InterfModel=1,node=4 32 | 2469 | 24 | 123 | 3640 | 1211 
InterfModel=1,node=4 33 | 2335 | 24 | 107 | 3784 | 1217 
InterfModel=1,node=4 34 | 2508 | 26 | 134 | 3625 | 1176 
InterfModel=1,node=4 35 | 2374 | 29 | 118 | 3766 | 1178 
InterfModel=1,node=4 36 | 2408 | 17 | 102 | 3801 | 1137 
InterfModel=1,node=4 37 | 2405 | 25 | 111 | 3726 | 1200 
InterfModel=1,node=4 38 | 2496 | 23 | 109 | 3608 | 1231 
InterfModel=1,node=4 39 | 2412 | 25 | 117 | 3731 | 1181 
InterfModel=1,node=4 40 | 2393 | 21 | 113 | 3793 | 1147 
InterfModel=1,node=4 41 | 2450 | 22 | 146 | 3659 | 1189 
InterfModel=1,node=4 42 | 2420 | 19 | 115 | 3695 | 1217 
InterfModel=1,node=4 43 | 2417 | 17 | 123 | 3688 | 1221 
InterfModel=1,node=4 44 | 2478 | 16 | 106 | 3617 | 1249 
InterfModel=1,node=4 45 | 2579 | 17 | 129 | 3550 | 1190 
InterfModel=1,node=4 46 | 2459 | 23 | 128 | 3675 | 1181 
InterfModel=1,node=4 47 | 2490 | 18 | 119 | 3692 | 1147 
InterfModel=1,node=4 48 | 2414 | 19 | 121 | 3727 | 1185 
InterfModel=1,node=4 49 | 2433 | 21 | 110 | 3668 | 1236 
InterfModel=1,node=4 50 | 2468 | 22 | 123 | 3706 | 1148 
InterfModel=1,node=4 51 | 2343 | 20 | 118 | 3757 | 1228 
InterfModel=1,node=4 52 | 2435 | 30 | 115 | 3713 | 1175 
InterfModel=1,node=4 53 | 2582 | 22 | 145 | 3574 | 1143 
InterfModel=1,node=4 54 | 2545 | 23 | 124 | 3614 | 1160 
InterfModel=1,node=4 55 | 2408 | 20 | 108 | 3738 | 1191 
InterfModel=1,node=4 56 | 2439 | 16 | 126 | 3665 | 1225 
InterfModel=1,node=4 57 | 2537 | 23 | 131 | 3603 | 1171 
InterfModel=1,node=4 58 | 2452 | 20 | 130 | 3700 | 1168 
InterfModel=1,node=4 59 | 2457 | 15 | 107 | 3733 | 1153 
InterfModel=1,node=4 60 | 2468 | 17 | 97 | 3680 | 1204 
InterfModel=1,node=4 61 | 2470 | 24 | 121 | 3654 | 1198 
InterfModel=1,node=4 62 | 2493 | 26 | 120 | 3648 | 1180 
InterfModel=1,node=4 63 | 2508 | 17 | 107 | 3644 | 1189 
InterfModel=1,node=4 64 | 2459 | 22 | 149 | 3706 | 1133 
InterfModel=1,node=4 65 | 2524 | 24 | 120 | 3614 | 1188 
InterfModel=1,node=4 66 | 2457 | 23 | 104 | 3689 | 1193 
InterfModel=1,node=4 67 | 2493 | 21 | 104 | 3709 | 1139 
InterfModel=1,node=4 68 | 2564 | 15 | 125 | 3605 | 1157 
InterfModel=1,node=4 69 | 2434 | 15 | 116 | 3739 | 1167 
InterfModel=1,node=4 70 | 2335 | 13 | 124 | 3795 | 1199 
InterfModel=1,node=4 71 | 2380 | 25 | 115 | 3753 | 1193 
InterfModel=1,node=4 72 | 2384 | 23 | 127 | 3779 | 1153 
InterfModel=1,node=4 73 | 2484 | 33 | 134 | 3660 | 1157 
InterfModel=1,node=4 74 | 2426 | 20 | 103 | 3740 | 1179 
InterfModel=1,node=4 75 | 2390 | 23 | 120 | 3736 | 1197 
InterfModel=1,node=4 76 | 2461 | 15 | 118 | 3648 | 1223 
InterfModel=1,node=4 77 | 2465 | 22 | 120 | 3672 | 1188 
InterfModel=1,node=4 78 | 2465 | 16 | 138 | 3664 | 1183 
InterfModel=1,node=4 79 | 2606 | 28 | 135 | 3530 | 1168 
InterfModel=1,node=4 80 | 2535 | 19 | 116 | 3656 | 1140 
InterfModel=1,node=4 81 | 2463 | 20 | 129 | 3651 | 1204 
InterfModel=1,node=4 82 | 2491 | 18 | 111 | 3638 | 1210 
InterfModel=1,node=4 83 | 2293 | 20 | 122 | 3870 | 1161 
InterfModel=1,node=4 84 | 2461 | 26 | 128 | 3672 | 1178 
InterfModel=1,node=4 85 | 2399 | 16 | 126 | 3719 | 1206 
InterfModel=1,node=4 86 | 2425 | 17 | 119 | 3725 | 1180 
InterfModel=1,node=4 87 | 2521 | 20 | 134 | 3620 | 1176 
InterfModel=1,node=4 88 | 2466 | 16 | 118 | 3675 | 1192 
InterfModel=1,node=4 89 | 2442 | 25 | 121 | 3681 | 1198 
InterfModel=1,node=4 90 | 2455 | 20 | 115 | 3681 | 1195 
InterfModel=1,node=4 91 | 2515 | 27 | 140 | 3580 | 1205 
InterfModel=1,node=4 92 | 2431 | 20 | 132 | 3670 | 1216 
InterfModel=1,node=4 93 | 2414 | 17 | 96 | 3760 | 1178 
InterfModel=1,node=4 94 | 2506 | 19 | 119 | 3617 | 1206 
InterfModel=1,node=4 95 | 2496 | 17 | 101 | 3647 | 1207 
InterfModel=1,node=4 96 | 2363 | 23 | 111 | 3817 | 1151 
InterfModel=1,node=4 97 | 2391 | 11 | 111 | 3805 | 1147 
InterfModel=1,node=4 98 | 2335 | 25 | 124 | 3822 | 1159 
InterfModel=1,node=4 99 | 2468 | 25 | 133 | 3624 | 1216 
InterfModel=1,node=5 0 | 2497 | 10 | 236 | 3374 | 1350 
InterfModel=1,node=5 1 | 2694 | 12 | 247 | 3252 | 1261 
InterfModel=1,node=5 2 | 2568 | 12 | 254 | 3341 | 1291 
InterfModel=1,node=5 3 | 2482 | 14 | 217 | 3470 | 1284 
InterfModel=1,node=5 4 | 2512 | 18 | 229 | 3448 | 1260 
InterfModel=1,node=5 5 | 2562 | 13 | 236 | 3387 | 1269 
InterfModel=1,node=5 6 | 2503 | 16 | 225 | 3456 | 1266 
InterfModel=1,node=5 7 | 2510 | 16 | 245 | 3438 | 1258 
InterfModel=1,node=5 8 | 2586 | 25 | 246 | 3350 | 1260 
InterfModel=1,node=5 9 | 2572 | 17 | 264 | 3310 | 1305 
InterfModel=1,node=5 10 | 2637 | 17 | 218 | 3340 | 1254 
InterfModel=1,node=5 11 | 2504 | 17 | 236 | 3423 | 1286 
InterfModel=1,node=5 12 | 2691 | 21 | 226 | 3310 | 1218 
InterfModel=1,node=5 13 | 2446 | 17 | 273 | 3473 | 1259 
InterfModel=1,node=5 14 | 2609 | 17 | 247 | 3327 | 1266 
InterfModel=1,node=5 15 | 2589 | 9 | 222 | 3338 | 1308 
InterfModel=1,node=5 16 | 2515 | 15 | 221 | 3417 | 1300 
InterfModel=1,node=5 17 | 2552 | 18 | 233 | 3419 | 1245 
InterfModel=1,node=5 18 | 2615 | 18 | 262 | 3303 | 1268 
InterfModel=1,node=5 19 | 2522 | 11 | 242 | 3441 | 1251 
InterfModel=1,node=5 20 | 2637 | 16 | 238 | 3347 | 1228 
InterfModel=1,node=5 21 | 2600 | 22 | 249 | 3360 | 1235 
InterfModel=1,node=5 22 | 2557 | 26 | 249 | 3387 | 1248 
InterfModel=1,node=5 23 | 2702 | 13 | 276 | 3263 | 1221 
InterfModel=1,node=5 24 | 2597 | 14 | 236 | 3350 | 1269 
InterfModel=1,node=5 25 | 2586 | 13 | 260 | 3351 | 1260 
InterfModel=1,node=5 26 | 2519 | 7 | 236 | 3401 | 1304 
InterfModel=1,node=5 27 | 2429 | 15 | 231 | 3552 | 1242 
InterfModel=1,node=5 28 | 2574 | 15 | 238 | 3356 | 1283 
InterfModel=1,node=5 29 | 2467 | 16 | 236 | 3506 | 1242 
InterfModel=1,node=5 30 | 2617 | 13 | 268 | 3327 | 1241 
InterfModel=1,node=5 31 | 2501 | 13 | 218 | 3487 | 1249 
InterfModel=1,node=5 32 | 2510 | 15 | 249 | 3416 | 1278 
InterfModel=1,node=5 33 | 2637 | 15 | 248 | 3286 | 1281 
InterfModel=1,node=5 34 | 2523 | 17 | 245 | 3420 | 1263 
InterfModel=1,node=5 35 | 2616 | 15 | 234 | 3310 | 1291 
InterfModel=1,node=5 36 | 2647 | 20 | 252 | 3276 | 1271 
InterfModel=1,node=5 37 | 2483 | 15 | 232 | 3471 | 1266 
InterfModel=1,node=5 38 | 2445 | 12 | 245 | 3497 | 1268 
InterfModel=1,node=5 39 | 2555 | 16 | 239 | 3421 | 1236 
InterfModel=1,node=5 40 | 2573 | 16 | 237 | 3346 | 1294 
InterfModel=1,node=5 41 | 2636 | 11 | 223 | 3324 | 1272 
InterfModel=1,node=5 42 | 2575 | 15 | 261 | 3353 | 1261 
InterfModel=1,node=5 43 | 2590 | 10 | 253 | 3281 | 1333 
InterfModel=1,node=5 44 | 2681 | 20 | 229 | 3269 | 1269 
InterfModel=1,node=5 45 | 2457 | 11 | 216 | 3491 | 1292 
InterfModel=1,node=5 46 | 2547 | 16 | 253 | 3389 | 1263 
InterfModel=1,node=5 47 | 2464 | 20 | 236 | 3509 | 1239 
InterfModel=1,node=5 48 | 2499 | 15 | 248 | 3393 | 1316 
InterfModel=1,node=5 49 | 2592 | 12 | 235 | 3391 | 1236 
InterfModel=1,node=5 50 | 2595 | 15 | 270 | 3383 | 1205 
InterfModel=1,node=5 51 | 2577 | 20 | 219 | 3385 | 1265 
InterfModel=1,node=5 52 | 2490 | 15 | 241 | 3466 | 1257 
InterfModel=1,node=5 53 | 2564 | 13 | 238 | 3394 | 1257 
InterfModel=1,node=5 54 | 2400 | 17 | 246 | 3532 | 1272 
InterfModel=1,node=5 55 | 2643 | 16 | 246 | 3309 | 1252 
InterfModel=1,node=5 56 | 2775 | 14 | 234 | 3166 | 1279 
InterfModel=1,node=5 57 | 2428 | 14 | 221 | 3524 | 1279 
InterfModel=1,node=5 58 | 2498 | 18 | 248 | 3450 | 1253 
InterfModel=1,node=5 59 | 2509 | 14 | 230 | 3470 | 1243 
InterfModel=1,node=5 60 | 2625 | 15 | 222 | 3334 | 1270 
InterfModel=1,node=5 61 | 2532 | 13 | 251 | 3395 | 1275 
InterfModel=1,node=5 62 | 2494 | 15 | 265 | 3393 | 1299 
InterfModel=1,node=5 63 | 2477 | 13 | 213 | 3506 | 1256 
InterfModel=1,node=5 64 | 2558 | 11 | 244 | 3364 | 1290 
InterfModel=1,node=5 65 | 2536 | 15 | 250 | 3377 | 1288 
InterfModel=1,node=5 66 | 2662 | 18 | 245 | 3264 | 1279 
InterfModel=1,node=5 67 | 2544 | 12 | 225 | 3406 | 1281 
InterfModel=1,node=5 68 | 2583 | 15 | 246 | 3352 | 1271 
InterfModel=1,node=5 69 | 2507 | 19 | 218 | 3429 | 1295 
InterfModel=1,node=5 70 | 2578 | 24 | 226 | 3357 | 1282 
InterfModel=1,node=5 71 | 2552 | 17 | 242 | 3367 | 1289 
InterfModel=1,node=5 72 | 2561 | 18 | 246 | 3349 | 1292 
InterfModel=1,node=5 73 | 2457 | 10 | 230 | 3545 | 1223 
InterfModel=1,node=5 74 | 2429 | 9 | 235 | 3500 | 1296 
InterfModel=1,node=5 75 | 2562 | 11 | 235 | 3419 | 1238 
InterfModel=1,node=5 76 | 2589 | 8 | 217 | 3377 | 1275 
InterfModel=1,node=5 77 | 2552 | 17 | 223 | 3358 | 1316 
InterfModel=1,node=5 78 | 2586 | 15 | 253 | 3358 | 1258 
InterfModel=1,node=5 79 | 2384 | 13 | 255 | 3531 | 1286 
InterfModel=1,node=5 80 | 2461 | 15 | 225 | 3501 | 1268 
InterfModel=1,node=5 81 | 2660 | 16 | 240 | 3274 | 1278 
InterfModel=1,node=5 82 | 2571 | 17 | 216 | 3394 | 1269 
InterfModel=1,node=5 83 | 2621 | 21 | 238 | 3354 | 1232 
InterfModel=1,node=5 84 | 2550 | 11 | 242 | 3406 | 1257 
InterfModel=1,node=5 85 | 2658 | 24 | 251 | 3285 | 1249 
InterfModel=1,node=5 86 | 2672 | 12 | 241 | 3292 | 1250 
InterfModel=1,node=5 87 | 2524 | 15 | 244 | 3362 | 1321 
InterfModel=1,node=5 88 | 2623 | 12 | 229 | 3328 | 1275 
InterfModel=1,node=5 89 | 2647 | 11 | 239 | 3283 | 1287 
InterfModel=1,node=5 90 | 2657 | 11 | 225 | 3337 | 1236 
InterfModel=1,node=5 91 | 2498 | 11 | 226 | 3487 | 1243 
InterfModel=1,node=5 92 | 2539 | 13 | 222 | 3401 | 1292 
InterfModel=1,node=5 93 | 2587 | 19 | 250 | 3351 | 1259 
InterfModel=1,node=5 94 | 2515 | 19 | 261 | 3447 | 1225 
InterfModel=1,node=5 95 | 2544 | 16 | 241 | 3330 | 1335 
InterfModel=1,node=5 96 | 2595 | 14 | 273 | 3391 | 1196 
InterfModel=1,node=5 97 | 2548 | 17 | 255 | 3404 | 1242 
InterfModel=1,node=5 98 | 2604 | 17 | 220 | 3356 | 1270 
InterfModel=1,node=5 99 | 2652 | 15 | 271 | 3263 | 1268 
InterfModel=2,node=1 0 | - | 20 | 203 | 1993 | 781 
InterfModel=2,node=1 1 | - | 22 | 239 | 1909 | 829 
InterfModel=2,node=1 2 | - | 16 | 196 | 1957 | 828 
InterfModel=2,node=1 3 | - | 15 | 209 | 1909 | 864 
InterfModel=2,node=1 4 | - | 21 | 186 | 1982 | 808 
InterfModel=2,node=1 5 | - | 21 | 183 | 1926 | 866 
InterfModel=2,node=1 6 | - | 15 | 173 | 1986 | 825 
InterfModel=2,node=1 7 | - | 20 | 181 | 1989 | 808 
InterfModel=2,node=1 8 | - | 24 | 178 | 1948 | 848 
InterfModel=2,node=1 9 | - | 16 | 201 | 1977 | 803 
InterfModel=2,node=1 10 | - | 21 | 186 | 1969 | 821 
InterfModel=2,node=1 11 | - | 21 | 204 | 1960 | 812 
InterfModel=2,node=1 12 | - | 22 | 191 | 1926 | 860 
InterfModel=2,node=1 13 | - | 20 | 188 | 1935 | 855 
InterfModel=2,node=1 14 | - | 15 | 206 | 1962 | 816 
InterfModel=2,node=1 15 | - | 23 | 193 | 1965 | 815 
InterfModel=2,node=1 16 | - | 20 | 224 | 1953 | 799 
InterfModel=2,node=1 17 | - | 23 | 172 | 1973 | 829 
InterfModel=2,node=1 18 | - | 26 | 189 | 1972 | 812 
InterfModel=2,node=1 19 | - | 24 | 197 | 1970 | 806 
InterfModel=2,node=1 20 | - | 22 | 209 | 1923 | 841 
InterfModel=2,node=1 21 | - | 24 | 193 | 1913 | 866 
InterfModel=2,node=1 22 | - | 22 | 173 | 1950 | 853 
InterfModel=2,node=1 23 | - | 17 | 179 | 1960 | 839 
InterfModel=2,node=1 24 | - | 20 | 211 | 1942 | 826 
InterfModel=2,node=1 25 | - | 22 | 196 | 1951 | 825 
InterfModel=2,node=1 26 | - | 14 | 175 | 1965 | 843 
InterfModel=2,node=1 27 | - | 21 | 227 | 1899 | 851 
InterfModel=2,node=1 28 | - | 22 | 186 | 1935 | 854 
InterfModel=2,node=1 29 | - | 24 | 199 | 1932 | 843 
InterfModel=2,node=1 30 | - | 24 | 217 | 1937 | 821 
InterfModel=2,node=1 31 | - | 17 | 224 | 1914 | 842 
InterfModel=2,node=1 32 | - | 26 | 202 | 1877 | 892 
InterfModel=2,node=1 33 | - | 16 | 179 | 1966 | 836 
InterfModel=2,node=1 34 | - | 25 | 182 | 1908 | 882 
InterfModel=2,node=1 35 | - | 19 | 169 | 1967 | 844 
InterfModel=2,node=1 36 | - | 20 | 184 | 1919 | 874 
InterfModel=2,node=1 37 | - | 20 | 160 | 1986 | 832 
InterfModel=2,node=1 38 | - | 13 | 191 | 1980 | 815 
InterfModel=2,node=1 39 | - | 20 | 168 | 1980 | 829 
InterfModel=2,node=1 40 | - | 15 | 222 | 1935 | 827 
InterfModel=2,node=1 41 | - | 19 | 183 | 1923 | 871 
InterfModel=2,node=1 42 | - | 20 | 173 | 1959 | 846 
InterfModel=2,node=1 43 | - | 22 | 174 | 1925 | 875 
InterfModel=2,node=1 44 | - | 18 | 187 | 1929 | 865 
InterfModel=2,node=1 45 | - | 20 | 189 | 1971 | 818 
InterfModel=2,node=1 46 | - | 22 | 202 | 1933 | 840 
InterfModel=2,node=1 47 | - | 18 | 194 | 1948 | 838 
InterfModel=2,node=1 48 | - | 31 | 179 | 1937 | 851 
InterfModel=2,node=1 49 | - | 17 | 201 | 1921 | 856 
InterfModel=2,node=1 50 | - | 21 | 173 | 1966 | 837 
InterfModel=2,node=1 51 | - | 17 | 193 | 1958 | 831 
InterfModel=2,node=1 52 | - | 21 | 184 | 1924 | 868 
InterfModel=2,node=1 53 | - | 29 | 189 | 1967 | 812 
InterfModel=2,node=1 54 | - | 15 | 198 | 1968 | 816 
InterfModel=2,node=1 55 | - | 17 | 157 | 1986 | 838 
InterfModel=2,node=1 56 | - | 18 | 221 | 1918 | 840 
InterfModel=2,node=1 57 | - | 10 | 211 | 1933 | 845 
InterfModel=2,node=1 58 | - | 18 | 191 | 1946 | 843 
InterfModel=2,node=1 59 | - | 15 | 218 | 1965 | 798 
InterfModel=2,node=1 60 | - | 23 | 173 | 1950 | 851 
InterfModel=2,node=1 61 | - | 19 | 200 | 1931 | 849 
InterfModel=2,node=1 62 | - | 19 | 194 | 1970 | 815 
InterfModel=2,node=1 63 | - | 24 | 183 | 1968 | 824 
InterfModel=2,node=1 64 | - | 23 | 174 | 1940 | 861 
InterfModel=2,node=1 65 | - | 19 | 210 | 1955 | 812 
InterfModel=2,node=1 66 | - | 17 | 202 | 1954 | 826 
InterfModel=2,node=1 67 | - | 18 | 191 | 1973 | 815 
InterfModel=2,node=1 68 | - | 21 | 190 | 1923 | 863 
InterfModel=2,node=1 69 | - | 19 | 185 | 1946 | 845 
InterfModel=2,node=1 70 | - | 24 | 230 | 1894 | 851 
InterfModel=2,node=1 71 | - | 28 | 200 | 1974 | 794 
InterfModel=2,node=1 72 | - | 28 | 168 | 1945 | 858 
InterfModel=2,node=1 73 | - | 28 | 179 | 1964 | 828 
InterfModel=2,node=1 74 | - | 15 | 215 | 1946 | 823 
InterfModel=2,node=1 75 | - | 18 | 184 | 1977 | 819 
InterfModel=2,node=1 76 | - | 29 | 200 | 1924 | 844 
InterfModel=2,node=1 77 | - | 13 | 180 | 1970 | 836 
InterfModel=2,node=1 78 | - | 23 | 167 | 1957 | 852 
InterfModel=2,node=1 79 | - | 15 | 178 | 1960 | 844 
InterfModel=2,node=1 80 | - | 14 | 200 | 1968 | 817 
InterfModel=2,node=1 81 | - | 19 | 202 | 1935 | 843 
InterfModel=2,node=1 82 | - | 23 | 200 | 1943 | 829 
InterfModel=2,node=1 83 | - | 12 | 180 | 2003 | 801 
InterfModel=2,node=1 84 | - | 24 | 204 | 1888 | 879 
InterfModel=2,node=1 85 | - | 21 | 196 | 1949 | 831 
InterfModel=2,node=1 86 | - | 17 | 209 | 1905 | 865 
InterfModel=2,node=1 87 | - | 18 | 234 | 1915 | 831 
InterfModel=2,node=1 88 | - | 22 | 157 | 1976 | 842 
InterfModel=2,node=1 89 | - | 19 | 224 | 1948 | 806 
InterfModel=2,node=1 90 | - | 23 | 199 | 1924 | 851 
InterfModel=2,node=1 91 | - | 19 | 177 | 1949 | 853 
InterfModel=2,node=1 92 | - | 25 | 147 | 2016 | 809 
InterfModel=2,node=1 93 | - | 24 | 178 | 1954 | 843 
InterfModel=2,node=1 94 | - | 28 | 181 | 1937 | 850 
InterfModel=2,node=1 95 | - | 22 | 194 | 1939 | 842 
InterfModel=2,node=1 96 | - | 16 | 195 | 1946 | 840 
InterfModel=2,node=1 97 | - | 18 | 194 | 1944 | 841 
InterfModel=2,node=1 98 | - | 28 | 196 | 1940 | 833 
InterfModel=2,node=1 99 | - | 23 | 202 | 1967 | 805 
InterfModel=2,node=2 0 | - | 26 | 38 | 2258 | 676 
InterfModel=2,node=2 1 | - | 15 | 36 | 2296 | 650 
InterfModel=2,node=2 2 | - | 30 | 35 | 2241 | 693 
InterfModel=2,node=2 3 | - | 26 | 35 | 2295 | 641 
InterfModel=2,node=2 4 | - | 28 | 34 | 2208 | 728 
InterfModel=2,node=2 5 | - | 22 | 33 | 2249 | 693 
InterfModel=2,node=2 6 | - | 17 | 45 | 2255 | 681 
InterfModel=2,node=2 7 | - | 16 | 31 | 2244 | 707 
InterfModel=2,node=2 8 | - | 21 | 33 | 2282 | 663 
InterfModel=2,node=2 9 | - | 24 | 34 | 2254 | 687 
InterfModel=2,node=2 10 | - | 18 | 45 | 2253 | 681 
InterfModel=2,node=2 11 | - | 11 | 35 | 2262 | 687 
InterfModel=2,node=2 12 | - | 18 | 30 | 2332 | 618 
InterfModel=2,node=2 13 | - | 25 | 35 | 2217 | 718 
InterfModel=2,node=2 14 | - | 18 | 33 | 2304 | 644 
InterfModel=2,node=2 15 | - | 23 | 35 | 2239 | 701 
InterfModel=2,node=2 16 | - | 19 | 45 | 2255 | 679 
InterfModel=2,node=2 17 | - | 20 | 44 | 2269 | 666 
InterfModel=2,node=2 18 | - | 20 | 45 | 2268 | 665 
InterfModel=2,node=2 19 | - | 18 | 35 | 2288 | 656 
InterfModel=2,node=2 20 | - | 22 | 46 | 2241 | 688 
InterfModel=2,node=2 21 | - | 26 | 37 | 2238 | 695 
InterfModel=2,node=2 22 | - | 21 | 41 | 2242 | 694 
InterfModel=2,node=2 23 | - | 17 | 43 | 2264 | 671 
InterfModel=2,node=2 24 | - | 21 | 26 | 2280 | 670 
InterfModel=2,node=2 25 | - | 16 | 32 | 2233 | 717 
InterfModel=2,node=2 26 | - | 16 | 34 | 2255 | 692 
InterfModel=2,node=2 27 | - | 24 | 31 | 2239 | 705 
InterfModel=2,node=2 28 | - | 25 | 50 | 2240 | 683 
InterfModel=2,node=2 29 | - | 29 | 32 | 2265 | 673 
InterfModel=2,node=2 30 | - | 18 | 23 | 2295 | 663 
InterfModel=2,node=2 31 | - | 20 | 31 | 2268 | 678 
InterfModel=2,node=2 32 | - | 16 | 32 | 2253 | 695 
InterfModel=2,node=2 33 | - | 14 | 36 | 2286 | 660 
InterfModel=2,node=2 34 | - | 16 | 37 | 2242 | 702 
InterfModel=2,node=2 35 | - | 25 | 48 | 2268 | 658 
InterfModel=2,node=2 36 | - | 17 | 46 | 2266 | 669 
InterfModel=2,node=2 37 | - | 16 | 44 | 2250 | 687 
InterfModel=2,node=2 38 | - | 25 | 34 | 2270 | 670 
InterfModel=2,node=2 39 | - | 26 | 37 | 2261 | 673 
InterfModel=2,node=2 40 | - | 19 | 36 | 2252 | 692 
InterfModel=2,node=2 41 | - | 24 | 47 | 2237 | 689 
InterfModel=2,node=2 42 | - | 25 | 35 | 2266 | 672 
InterfModel=2,node=2 43 | - | 26 | 41 | 2224 | 706 
