CastaliaResults -i saida.txt -s Packets loss rate -n --all -o2                                                               

Application:Packets loss rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 82 | 0.0356666 | 0.0133378 | 0.0446766 | 0.211523 | 0.281904 
InterfModel=0 83 | 0.0440147 | 0.0166723 | 0.0480106 | 0.219792 | 0.284705 
InterfModel=0 84 | 0.0353333 | 0.0143381 | 0.0431207 | 0.238432 | 0.270969 
InterfModel=0 85 | 0.0396799 | 0.0166667 | 0.0431207 | 0.240832 | 0.27354 
InterfModel=0 86 | 0.0370123 | 0.0140046 | 0.0440098 | 0.2556 | 0.270169 
InterfModel=0 87 | 0.0306769 | 0.0186667 | 0.0480106 | 0.244065 | 0.268036 
InterfModel=0 88 | 0.0400133 | 0.0146716 | 0.0473439 | 0.237098 | 0.264604 
InterfModel=0 89 | 0.0346782 | 0.0110037 | 0.0417778 | 0.225733 | 0.274267 
InterfModel=0 90 | 0.0396799 | 0.0170057 | 0.0529007 | 0.220429 | 0.280304 
InterfModel=0 91 | 0.0406802 | 0.0153384 | 0.0411202 | 0.243665 | 0.253367 
InterfModel=0 92 | 0.0463488 | 0.0123333 | 0.0446766 | 0.226964 | 0.267636 
InterfModel=0 93 | 0.0363454 | 0.0170057 | 0.0433429 | 0.234062 | 0.263368 
InterfModel=0 94 | 0.0443481 | 0.0153384 | 0.0475661 | 0.226297 | 0.285238 
InterfModel=0 95 | 0.0380127 | 0.0143381 | 0.0462325 | 0.235765 | 0.270436 
InterfModel=0 96 | 0.041 | 0.0140046 | 0.049122 | 0.22523 | 0.277504 
InterfModel=0 97 | 0.0406802 | 0.0183395 | 0.0511225 | 0.226697 | 0.279504 
InterfModel=0 98 | 0.037 | 0.0176666 | 0.0509002 | 0.246599 | 0.282742 
InterfModel=0 99 | 0.0370123 | 0.0156719 | 0.0428984 | 0.216295 | 0.266338 
InterfModel=1 0 | 0.0883628 | 0.0760254 | 0.146922 | 0.42619 | 0.492665 
InterfModel=1 1 | 0.0826942 | 0.0590197 | 0.132918 | 0.428648 | 0.503734 
InterfModel=1 2 | 0.0863333 | 0.0596865 | 0.179151 | 0.435658 | 0.506601 
InterfModel=1 3 | 0.0910304 | 0.0620207 | 0.147144 | 0.419045 | 0.496466 
InterfModel=1 4 | 0.0863333 | 0.0596865 | 0.166926 | 0.418322 | 0.48733 
InterfModel=1 5 | 0.0933645 | 0.054018 | 0.152256 | 0.446119 | 0.502467 
InterfModel=1 6 | 0.0886962 | 0.0626667 | 0.143587 | 0.438667 | 0.504201 
InterfModel=1 7 | 0.0883628 | 0.0680227 | 0.106913 | 0.429124 | 0.514735 
InterfModel=1 8 | 0.0906969 | 0.0636879 | 0.11936 | 0.434116 | 0.510201 
InterfModel=1 9 | 0.084028 | 0.0760254 | 0.139809 | 0.430057 | 0.505667 
InterfModel=1 10 | 0.0800267 | 0.0643548 | 0.129807 | 0.425714 | 0.504601 
InterfModel=1 11 | 0.0826942 | 0.0663555 | 0.141365 | 0.439584 | 0.479931 
InterfModel=1 12 | 0.0830277 | 0.0593531 | 0.144699 | 0.435258 | 0.484998 
InterfModel=1 13 | 0.0923641 | 0.0653551 | 0.125583 | 0.425714 | 0.507534 
InterfModel=1 14 | 0.0943648 | 0.0636879 | 0.140031 | 0.431658 | 0.52247 
InterfModel=1 15 | 0.0843614 | 0.0616872 | 0.119804 | 0.432324 | 0.496466 
InterfModel=1 16 | 0.0743581 | 0.0613538 | 0.133808 | 0.42139 | 0.504134 
InterfModel=1 17 | 0.0823608 | 0.0636879 | 0.125583 | 0.411788 | 0.486198 
InterfModel=1 18 | 0.0853618 | 0.0723575 | 0.142254 | 0.436191 | 0.501934 
InterfModel=1 19 | 0.0813605 | 0.0650217 | 0.147588 | 0.417845 | 0.495465 
InterfModel=1 20 | 0.084028 | 0.0686896 | 0.13603 | 0.446726 | 0.507001 
InterfModel=1 21 | 0.0766922 | 0.0650217 | 0.134697 | 0.439184 | 0.478197 
InterfModel=1 22 | 0.0800267 | 0.0640213 | 0.138667 | 0.421256 | 0.501867 
InterfModel=1 23 | 0.0873625 | 0.0583528 | 0.144032 | 0.42539 | 0.491399 
InterfModel=1 24 | 0.0903634 | 0.0663555 | 0.139142 | 0.421656 | 0.497133 
InterfModel=1 25 | 0.0970324 | 0.072024 | 0.150478 | 0.441526 | 0.502401 
InterfModel=1 26 | 0.0746916 | 0.0580193 | 0.155146 | 0.408188 | 0.506201 
InterfModel=1 27 | 0.093031 | 0.0563521 | 0.132474 | 0.426 | 0.512267 
InterfModel=1 28 | 0.0776926 | 0.0610203 | 0.116026 | 0.42259 | 0.488397 
InterfModel=1 29 | 0.0910304 | 0.0580193 | 0.130029 | 0.409521 | 0.505401 
InterfModel=1 30 | 0.0786929 | 0.068 | 0.121805 | 0.432515 | 0.4966 
InterfModel=1 31 | 0.0926667 | 0.0693564 | 0.140253 | 0.411388 | 0.516938 
InterfModel=1 32 | 0.0753585 | 0.0576859 | 0.13114 | 0.420589 | 0.493067 
InterfModel=1 33 | 0.0993664 | 0.0640213 | 0.135363 | 0.42539 | 0.507668 
InterfModel=1 34 | 0.0776926 | 0.069023 | 0.12425 | 0.435525 | 0.5018 
InterfModel=1 35 | 0.078026 | 0.0576859 | 0.108469 | 0.437183 | 0.491666 
InterfModel=1 36 | 0.0763588 | 0.0583528 | 0.131585 | 0.433658 | 0.4966 
InterfModel=1 37 | 0.0856952 | 0.0636879 | 0.107357 | 0.426057 | 0.501733 
InterfModel=1 38 | 0.0786929 | 0.0650217 | 0.127584 | 0.438784 | 0.509668 
InterfModel=1 39 | 0.0850284 | 0.0670223 | 0.160258 | 0.411255 | 0.500533 
InterfModel=1 40 | 0.0846949 | 0.0650217 | 0.144444 | 0.418322 | 0.502734 
InterfModel=1 41 | 0.0876959 | 0.0676892 | 0.109111 | 0.422856 | 0.525003 
InterfModel=1 42 | 0.0873625 | 0.0620207 | 0.114692 | 0.440133 | 0.5 
InterfModel=1 43 | 0.0816939 | 0.0603535 | 0.138031 | 0.435525 | 0.507934 
InterfModel=1 44 | 0.0830277 | 0.0673558 | 0.137808 | 0.430991 | 0.490199 
InterfModel=1 45 | 0.0853618 | 0.0620207 | 0.144477 | 0.422779 | 0.490599 
InterfModel=1 46 | 0.0833611 | 0.0703568 | 0.1507 | 0.422056 | 0.494665 
InterfModel=1 47 | 0.0876959 | 0.0680227 | 0.145556 | 0.439984 | 0.499533 
InterfModel=1 48 | 0.0893631 | 0.0586863 | 0.140031 | 0.444059 | 0.504867 
InterfModel=1 49 | 0.0776666 | 0.0653551 | 0.10669 | 0.413255 | 0.516069 
InterfModel=1 50 | 0.0803601 | 0.071 | 0.145556 | 0.410988 | 0.514202 
InterfModel=1 51 | 0.0803601 | 0.0676666 | 0.137142 | 0.431524 | 0.5018 
InterfModel=1 52 | 0.0860287 | 0.06002 | 0.134252 | 0.40352 | 0.501934 
InterfModel=1 53 | 0.0776926 | 0.0700234 | 0.126444 | 0.441126 | 0.488198 
InterfModel=1 54 | 0.0730243 | 0.0683561 | 0.111778 | 0.434858 | 0.501733 
InterfModel=1 55 | 0.081027 | 0.0623333 | 0.134252 | 0.431791 | 0.508601 
InterfModel=1 56 | 0.0916972 | 0.0736912 | 0.122472 | 0.432191 | 0.505134 
InterfModel=1 57 | 0.0863621 | 0.0670223 | 0.149366 | 0.437583 | 0.505134 
InterfModel=1 58 | 0.0846949 | 0.0610203 | 0.141587 | 0.42539 | 0.497733 
InterfModel=1 59 | 0.0860287 | 0.0643548 | 0.141587 | 0.434249 | 0.507534 
InterfModel=1 60 | 0.0796933 | 0.0686896 | 0.123138 | 0.449127 | 0.498866 
InterfModel=1 61 | 0.075025 | 0.0556852 | 0.157333 | 0.407521 | 0.504467 
InterfModel=1 62 | 0.0836946 | 0.0716906 | 0.134474 | 0.414533 | 0.513268 
InterfModel=1 63 | 0.0866956 | 0.0653551 | 0.132474 | 0.410243 | 0.4984 
InterfModel=1 64 | 0.0896966 | 0.0646882 | 0.132696 | 0.426457 | 0.511402 
InterfModel=1 65 | 0.096032 | 0.0656886 | 0.141142 | 0.430191 | 0.494599 
InterfModel=1 66 | 0.0833333 | 0.0606869 | 0.133363 | 0.443126 | 0.507134 
InterfModel=1 67 | 0.0776926 | 0.0566856 | 0.164 | 0.410721 | 0.484998 
InterfModel=1 68 | 0.0800267 | 0.0643548 | 0.125361 | 0.426514 | 0.510601 
InterfModel=1 69 | 0.0963655 | 0.0583333 | 0.133808 | 0.442459 | 0.5022 
