CastaliaResults -i saida.txt -s Packet Breakdown -n --all -o2                                                              

Communication.MAC:Packet breakdown
 | Failed, buffer overflow | Failed, busy channel | Failed, no ack | Success, first try | Success, not first try
InterfModel=0,node=4 75 | 1357 | 13 | 30 | 5165 | 903 
InterfModel=0,node=4 76 | 1333 | 15 | 33 | 4988 | 1097 
InterfModel=0,node=4 77 | 1383 | 22 | 47 | 4859 | 1155 
InterfModel=0,node=4 78 | 1377 | 21 | 40 | 5000 | 1031 
InterfModel=0,node=4 79 | 1293 | 19 | 44 | 4922 | 1192 
InterfModel=0,node=4 80 | 1167 | 19 | 32 | 5034 | 1214 
InterfModel=0,node=4 81 | 1118 | 21 | 34 | 5345 | 953 
InterfModel=0,node=4 82 | 1246 | 11 | 54 | 5076 | 1080 
InterfModel=0,node=4 83 | 1404 | 18 | 42 | 4882 | 1123 
InterfModel=0,node=4 84 | 1209 | 20 | 21 | 5276 | 944 
InterfModel=0,node=4 85 | 1286 | 19 | 27 | 5106 | 1028 
InterfModel=0,node=4 86 | 1362 | 21 | 40 | 4896 | 1151 
InterfModel=0,node=4 87 | 1286 | 15 | 40 | 5124 | 1001 
InterfModel=0,node=4 88 | 1320 | 23 | 33 | 5203 | 888 
InterfModel=0,node=4 89 | 1263 | 19 | 33 | 5187 | 968 
InterfModel=0,node=4 90 | 1346 | 24 | 43 | 4935 | 1126 
InterfModel=0,node=4 91 | 1274 | 16 | 40 | 5203 | 935 
InterfModel=0,node=4 92 | 1320 | 20 | 44 | 5062 | 1021 
InterfModel=0,node=4 93 | 1164 | 10 | 28 | 5305 | 961 
InterfModel=0,node=4 94 | 1251 | 15 | 32 | 5119 | 1049 
InterfModel=0,node=4 95 | 1302 | 16 | 46 | 4897 | 1206 
InterfModel=0,node=4 96 | 1320 | 25 | 31 | 5115 | 975 
InterfModel=0,node=4 97 | 1413 | 15 | 35 | 5005 | 1003 
InterfModel=0,node=4 98 | 1333 | 25 | 34 | 5066 | 1008 
InterfModel=0,node=4 99 | 1383 | 20 | 37 | 4967 | 1060 
InterfModel=0,node=5 0 | 1319 | 17 | 69 | 5043 | 1018 
InterfModel=0,node=5 1 | 1398 | 10 | 68 | 5016 | 975 
InterfModel=0,node=5 2 | 1437 | 13 | 77 | 4987 | 954 
InterfModel=0,node=5 3 | 1525 | 25 | 72 | 4664 | 1180 
InterfModel=0,node=5 4 | 1494 | 20 | 71 | 4938 | 950 
InterfModel=0,node=5 5 | 1481 | 10 | 55 | 4921 | 1000 
InterfModel=0,node=5 6 | 1299 | 16 | 63 | 4897 | 1193 
InterfModel=0,node=5 7 | 1393 | 17 | 57 | 4817 | 1185 
InterfModel=0,node=5 8 | 1637 | 24 | 71 | 4768 | 966 
InterfModel=0,node=5 9 | 1337 | 20 | 63 | 4884 | 1163 
InterfModel=0,node=5 10 | 1545 | 16 | 70 | 4677 | 1164 
InterfModel=0,node=5 11 | 1397 | 17 | 72 | 4799 | 1181 
InterfModel=0,node=5 12 | 1469 | 17 | 81 | 4748 | 1151 
InterfModel=0,node=5 13 | 1404 | 13 | 75 | 4988 | 985 
InterfModel=0,node=5 14 | 1505 | 13 | 74 | 4814 | 1060 
InterfModel=0,node=5 15 | 1365 | 21 | 88 | 4885 | 1107 
InterfModel=0,node=5 16 | 1371 | 18 | 70 | 4855 | 1152 
InterfModel=0,node=5 17 | 1456 | 11 | 73 | 4755 | 1171 
InterfModel=0,node=5 18 | 1468 | 15 | 75 | 4747 | 1164 
InterfModel=0,node=5 19 | 1368 | 18 | 84 | 4761 | 1239 
InterfModel=0,node=5 20 | 1403 | 12 | 71 | 4743 | 1237 
InterfModel=0,node=5 21 | 1426 | 21 | 63 | 5015 | 944 
InterfModel=0,node=5 22 | 1543 | 27 | 83 | 4878 | 934 
InterfModel=0,node=5 23 | 1318 | 11 | 72 | 5044 | 1022 
InterfModel=0,node=5 24 | 1341 | 15 | 77 | 4917 | 1119 
InterfModel=0,node=5 25 | 1367 | 17 | 74 | 4853 | 1155 
InterfModel=0,node=5 26 | 1393 | 25 | 75 | 4830 | 1146 
InterfModel=0,node=5 27 | 1597 | 19 | 82 | 4662 | 1109 
InterfModel=0,node=5 28 | 1480 | 13 | 90 | 4875 | 1008 
InterfModel=0,node=5 29 | 1413 | 12 | 68 | 5017 | 956 
InterfModel=0,node=5 30 | 1461 | 16 | 56 | 4869 | 1066 
InterfModel=0,node=5 31 | 1463 | 13 | 66 | 4989 | 939 
InterfModel=0,node=5 32 | 1501 | 9 | 66 | 4926 | 967 
InterfModel=0,node=5 33 | 1380 | 19 | 74 | 4966 | 1032 
InterfModel=0,node=5 34 | 1468 | 17 | 78 | 4903 | 1003 
InterfModel=0,node=5 35 | 1364 | 18 | 57 | 5026 | 1007 
InterfModel=0,node=5 36 | 1454 | 18 | 65 | 4836 | 1100 
InterfModel=0,node=5 37 | 1539 | 16 | 84 | 4609 | 1222 
InterfModel=0,node=5 38 | 1414 | 16 | 66 | 4766 | 1204 
InterfModel=0,node=5 39 | 1651 | 18 | 80 | 4735 | 986 
InterfModel=0,node=5 40 | 1422 | 10 | 60 | 5022 | 951 
InterfModel=0,node=5 41 | 1413 | 14 | 85 | 4846 | 1108 
InterfModel=0,node=5 42 | 1385 | 18 | 103 | 4764 | 1202 
InterfModel=0,node=5 43 | 1435 | 13 | 70 | 4979 | 969 
InterfModel=0,node=5 44 | 1485 | 9 | 89 | 4839 | 1050 
InterfModel=0,node=5 45 | 1454 | 16 | 92 | 4743 | 1163 
InterfModel=0,node=5 46 | 1402 | 19 | 73 | 4807 | 1166 
InterfModel=0,node=5 47 | 1577 | 16 | 82 | 4661 | 1132 
InterfModel=0,node=5 48 | 1397 | 14 | 49 | 4936 | 1069 
InterfModel=0,node=5 49 | 1579 | 17 | 71 | 4807 | 997 
InterfModel=0,node=5 50 | 1491 | 13 | 76 | 4873 | 1014 
InterfModel=0,node=5 51 | 1436 | 22 | 85 | 4734 | 1191 
InterfModel=0,node=5 52 | 1548 | 14 | 84 | 4680 | 1140 
InterfModel=0,node=5 53 | 1596 | 12 | 81 | 4611 | 1171 
InterfModel=0,node=5 54 | 1472 | 16 | 83 | 4769 | 1127 
InterfModel=0,node=5 55 | 1429 | 13 | 68 | 4754 | 1202 
InterfModel=0,node=5 56 | 1566 | 16 | 78 | 4650 | 1161 
InterfModel=0,node=5 57 | 1523 | 20 | 75 | 4627 | 1226 
InterfModel=0,node=5 58 | 1398 | 17 | 69 | 5038 | 949 
InterfModel=0,node=5 59 | 1371 | 20 | 59 | 5034 | 988 
InterfModel=0,node=5 60 | 1510 | 15 | 86 | 4844 | 1014 
InterfModel=0,node=5 61 | 1568 | 13 | 63 | 4810 | 1015 
InterfModel=0,node=5 62 | 1511 | 10 | 57 | 4887 | 1010 
InterfModel=0,node=5 63 | 1527 | 16 | 62 | 4882 | 979 
InterfModel=0,node=5 64 | 1444 | 16 | 77 | 4986 | 943 
InterfModel=0,node=5 65 | 1514 | 18 | 73 | 4684 | 1179 
InterfModel=0,node=5 66 | 1356 | 18 | 61 | 4908 | 1136 
InterfModel=0,node=5 67 | 1515 | 9 | 73 | 4870 | 1001 
InterfModel=0,node=5 68 | 1513 | 16 | 69 | 4776 | 1093 
InterfModel=0,node=5 69 | 1411 | 15 | 81 | 4953 | 1007 
InterfModel=0,node=5 70 | 1540 | 16 | 80 | 4718 | 1112 
InterfModel=0,node=5 71 | 1493 | 17 | 69 | 4701 | 1187 
InterfModel=0,node=5 72 | 1450 | 14 | 81 | 4875 | 1046 
InterfModel=0,node=5 73 | 1384 | 21 | 86 | 4857 | 1118 
InterfModel=0,node=5 74 | 1445 | 14 | 78 | 4853 | 1078 
InterfModel=0,node=5 75 | 1376 | 15 | 91 | 4767 | 1217 
InterfModel=0,node=5 76 | 1461 | 10 | 54 | 4959 | 988 
InterfModel=0,node=5 77 | 1262 | 12 | 62 | 5048 | 1082 
InterfModel=0,node=5 78 | 1362 | 13 | 73 | 5054 | 964 
InterfModel=0,node=5 79 | 1404 | 15 | 62 | 5019 | 967 
InterfModel=0,node=5 80 | 1462 | 18 | 74 | 4832 | 1082 
InterfModel=0,node=5 81 | 1647 | 17 | 73 | 4603 | 1128 
InterfModel=0,node=5 82 | 1319 | 20 | 81 | 4880 | 1167 
InterfModel=0,node=5 83 | 1366 | 21 | 63 | 4982 | 1034 
InterfModel=0,node=5 84 | 1521 | 15 | 69 | 4661 | 1200 
InterfModel=0,node=5 85 | 1480 | 4 | 70 | 4770 | 1141 
InterfModel=0,node=5 86 | 1466 | 15 | 62 | 4987 | 948 
InterfModel=0,node=5 87 | 1456 | 18 | 99 | 4708 | 1188 
InterfModel=0,node=5 88 | 1358 | 9 | 66 | 4935 | 1099 
InterfModel=0,node=5 89 | 1433 | 22 | 63 | 4729 | 1226 
InterfModel=0,node=5 90 | 1324 | 24 | 72 | 4904 | 1143 
InterfModel=0,node=5 91 | 1469 | 11 | 66 | 4789 | 1137 
InterfModel=0,node=5 92 | 1386 | 12 | 81 | 4995 | 992 
InterfModel=0,node=5 93 | 1544 | 21 | 64 | 4730 | 1108 
InterfModel=0,node=5 94 | 1519 | 11 | 81 | 4830 | 1029 
InterfModel=0,node=5 95 | 1450 | 23 | 72 | 4783 | 1139 
InterfModel=0,node=5 96 | 1438 | 8 | 65 | 4761 | 1198 
InterfModel=0,node=5 97 | 1387 | 17 | 60 | 4828 | 1175 
InterfModel=0,node=5 98 | 1460 | 19 | 72 | 4961 | 956 
InterfModel=0,node=5 99 | 1355 | 12 | 72 | 5047 | 987 
InterfModel=1,node=1 0 | - | 20 | 82 | 2055 | 840 
InterfModel=1,node=1 1 | - | 18 | 84 | 2020 | 876 
InterfModel=1,node=1 2 | - | 21 | 101 | 2021 | 853 
InterfModel=1,node=1 3 | - | 13 | 76 | 2062 | 847 
InterfModel=1,node=1 4 | - | 20 | 88 | 2072 | 818 
InterfModel=1,node=1 5 | - | 20 | 89 | 2081 | 808 
InterfModel=1,node=1 6 | - | 28 | 104 | 2074 | 791 
InterfModel=1,node=1 7 | - | 29 | 92 | 2040 | 837 
InterfModel=1,node=1 8 | - | 26 | 102 | 2019 | 852 
InterfModel=1,node=1 9 | - | 23 | 79 | 2094 | 803 
InterfModel=1,node=1 10 | - | 16 | 120 | 2041 | 820 
InterfModel=1,node=1 11 | - | 19 | 92 | 2094 | 792 
InterfModel=1,node=1 12 | - | 21 | 102 | 2056 | 818 
InterfModel=1,node=1 13 | - | 23 | 97 | 2066 | 813 
InterfModel=1,node=1 14 | - | 18 | 79 | 2045 | 856 
InterfModel=1,node=1 15 | - | 28 | 109 | 2013 | 847 
InterfModel=1,node=1 16 | - | 17 | 85 | 2044 | 853 
InterfModel=1,node=1 17 | - | 22 | 104 | 2034 | 839 
InterfModel=1,node=1 18 | - | 17 | 87 | 2017 | 876 
InterfModel=1,node=1 19 | - | 20 | 113 | 2060 | 805 
InterfModel=1,node=1 20 | - | 18 | 71 | 2078 | 829 
InterfModel=1,node=1 21 | - | 25 | 70 | 2088 | 812 
InterfModel=1,node=1 22 | - | 27 | 116 | 2000 | 856 
InterfModel=1,node=1 23 | - | 18 | 96 | 2085 | 800 
InterfModel=1,node=1 24 | - | 21 | 94 | 2017 | 865 
InterfModel=1,node=1 25 | - | 20 | 100 | 2031 | 844 
InterfModel=1,node=1 26 | - | 20 | 79 | 2050 | 850 
InterfModel=1,node=1 27 | - | 21 | 92 | 2036 | 850 
InterfModel=1,node=1 28 | - | 19 | 97 | 2076 | 805 
InterfModel=1,node=1 29 | - | 27 | 83 | 2057 | 831 
InterfModel=1,node=1 30 | - | 30 | 76 | 2062 | 829 
InterfModel=1,node=1 31 | - | 22 | 83 | 2016 | 874 
InterfModel=1,node=1 32 | - | 22 | 86 | 2015 | 876 
InterfModel=1,node=1 33 | - | 15 | 87 | 2010 | 887 
InterfModel=1,node=1 34 | - | 22 | 92 | 2044 | 841 
InterfModel=1,node=1 35 | - | 27 | 98 | 2067 | 805 
InterfModel=1,node=1 36 | - | 13 | 88 | 2084 | 812 
InterfModel=1,node=1 37 | - | 18 | 79 | 2083 | 819 
InterfModel=1,node=1 38 | - | 19 | 97 | 2052 | 830 
InterfModel=1,node=1 39 | - | 16 | 93 | 2057 | 832 
InterfModel=1,node=1 40 | - | 23 | 98 | 2049 | 827 
InterfModel=1,node=1 41 | - | 23 | 92 | 2043 | 839 
InterfModel=1,node=1 42 | - | 22 | 97 | 2066 | 812 
InterfModel=1,node=1 43 | - | 32 | 95 | 1983 | 887 
InterfModel=1,node=1 44 | - | 19 | 81 | 2033 | 864 
InterfModel=1,node=1 45 | - | 28 | 85 | 2101 | 784 
InterfModel=1,node=1 46 | - | 12 | 102 | 2078 | 807 
InterfModel=1,node=1 47 | - | 20 | 101 | 2077 | 799 
InterfModel=1,node=1 48 | - | 28 | 81 | 2020 | 870 
InterfModel=1,node=1 49 | - | 16 | 77 | 2093 | 813 
InterfModel=1,node=1 50 | - | 30 | 99 | 2056 | 813 
InterfModel=1,node=1 51 | - | 24 | 87 | 2051 | 835 
InterfModel=1,node=1 52 | - | 20 | 80 | 2079 | 820 
InterfModel=1,node=1 53 | - | 15 | 100 | 2076 | 806 
InterfModel=1,node=1 54 | - | 20 | 71 | 2067 | 840 
InterfModel=1,node=1 55 | - | 16 | 95 | 2047 | 839 
InterfModel=1,node=1 56 | - | 24 | 105 | 2029 | 841 
InterfModel=1,node=1 57 | - | 22 | 88 | 2035 | 850 
InterfModel=1,node=1 58 | - | 14 | 87 | 2078 | 820 
InterfModel=1,node=1 59 | - | 25 | 90 | 2066 | 816 
InterfModel=1,node=1 60 | - | 22 | 94 | 2046 | 836 
InterfModel=1,node=1 61 | - | 22 | 92 | 2074 | 811 
InterfModel=1,node=1 62 | - | 22 | 100 | 2064 | 807 
InterfModel=1,node=1 63 | - | 23 | 98 | 2094 | 782 
InterfModel=1,node=1 64 | - | 17 | 103 | 2044 | 834 
InterfModel=1,node=1 65 | - | 25 | 87 | 2061 | 826 
InterfModel=1,node=1 66 | - | 25 | 92 | 2047 | 833 
InterfModel=1,node=1 67 | - | 18 | 89 | 2055 | 837 
InterfModel=1,node=1 68 | - | 11 | 83 | 2024 | 879 
InterfModel=1,node=1 69 | - | 20 | 93 | 2037 | 847 
InterfModel=1,node=1 70 | - | 28 | 92 | 2087 | 789 
InterfModel=1,node=1 71 | - | 27 | 90 | 2038 | 842 
InterfModel=1,node=1 72 | - | 17 | 91 | 2010 | 879 
InterfModel=1,node=1 73 | - | 21 | 76 | 2044 | 855 
InterfModel=1,node=1 74 | - | 19 | 95 | 2003 | 880 
InterfModel=1,node=1 75 | - | 21 | 94 | 2063 | 819 
InterfModel=1,node=1 76 | - | 22 | 93 | 2076 | 806 
InterfModel=1,node=1 77 | - | 19 | 99 | 2083 | 798 
InterfModel=1,node=1 78 | - | 10 | 95 | 2079 | 812 
InterfModel=1,node=1 79 | - | 23 | 84 | 2044 | 845 
InterfModel=1,node=1 80 | - | 17 | 101 | 2024 | 857 
InterfModel=1,node=1 81 | - | 18 | 87 | 2074 | 816 
InterfModel=1,node=1 82 | - | 14 | 73 | 2066 | 846 
InterfModel=1,node=1 83 | - | 18 | 110 | 2061 | 808 
InterfModel=1,node=1 84 | - | 15 | 99 | 2046 | 837 
InterfModel=1,node=1 85 | - | 25 | 92 | 2095 | 786 
InterfModel=1,node=1 86 | - | 20 | 85 | 2080 | 812 
InterfModel=1,node=1 87 | - | 22 | 97 | 2079 | 801 
InterfModel=1,node=1 88 | - | 18 | 92 | 2078 | 811 
InterfModel=1,node=1 89 | - | 11 | 90 | 2073 | 824 
InterfModel=1,node=1 90 | - | 23 | 77 | 2070 | 827 
InterfModel=1,node=1 91 | - | 22 | 96 | 2041 | 836 
InterfModel=1,node=1 92 | - | 18 | 91 | 2067 | 822 
InterfModel=1,node=1 93 | - | 21 | 88 | 2047 | 839 
InterfModel=1,node=1 94 | - | 16 | 116 | 1987 | 878 
InterfModel=1,node=1 95 | - | 24 | 69 | 2104 | 800 
InterfModel=1,node=1 96 | - | 19 | 88 | 2028 | 865 
InterfModel=1,node=1 97 | - | 19 | 84 | 2088 | 804 
InterfModel=1,node=1 98 | - | 18 | 107 | 2028 | 844 
InterfModel=1,node=1 99 | - | 22 | 97 | 2095 | 784 
InterfModel=1,node=2 0 | - | 22 | 68 | 2125 | 784 
InterfModel=1,node=2 1 | - | 14 | 72 | 2118 | 794 
InterfModel=1,node=2 2 | - | 30 | 65 | 2036 | 864 
InterfModel=1,node=2 3 | - | 15 | 71 | 2062 | 850 
InterfModel=1,node=2 4 | - | 21 | 70 | 2110 | 798 
InterfModel=1,node=2 5 | - | 17 | 66 | 2097 | 817 
InterfModel=1,node=2 6 | - | 21 | 57 | 2065 | 855 
InterfModel=1,node=2 7 | - | 23 | 65 | 2069 | 841 
InterfModel=1,node=2 8 | - | 24 | 68 | 2073 | 831 
InterfModel=1,node=2 9 | - | 20 | 64 | 2074 | 838 
InterfModel=1,node=2 10 | - | 20 | 70 | 2086 | 819 
InterfModel=1,node=2 11 | - | 27 | 50 | 2095 | 825 
InterfModel=1,node=2 12 | - | 19 | 56 | 2084 | 836 
InterfModel=1,node=2 13 | - | 21 | 58 | 2093 | 827 
InterfModel=1,node=2 14 | - | 17 | 61 | 2068 | 849 
InterfModel=1,node=2 15 | - | 22 | 60 | 2062 | 850 
InterfModel=1,node=2 16 | - | 27 | 54 | 2122 | 795 
InterfModel=1,node=2 17 | - | 22 | 65 | 2090 | 820 
InterfModel=1,node=2 18 | - | 21 | 52 | 2136 | 786 
InterfModel=1,node=2 19 | - | 22 | 62 | 2093 | 820 
InterfModel=1,node=2 20 | - | 14 | 67 | 2092 | 824 
InterfModel=1,node=2 21 | - | 27 | 70 | 2062 | 837 
InterfModel=1,node=2 22 | - | 19 | 67 | 2083 | 829 
InterfModel=1,node=2 23 | - | 21 | 59 | 2095 | 824 
InterfModel=1,node=2 24 | - | 20 | 64 | 2109 | 803 
InterfModel=1,node=2 25 | - | 12 | 75 | 2078 | 834 
InterfModel=1,node=2 26 | - | 12 | 65 | 2102 | 816 
InterfModel=1,node=2 27 | - | 27 | 71 | 2097 | 804 
InterfModel=1,node=2 28 | - | 20 | 60 | 2088 | 828 
InterfModel=1,node=2 29 | - | 27 | 69 | 2062 | 840 
InterfModel=1,node=2 30 | - | 21 | 90 | 2103 | 784 
InterfModel=1,node=2 31 | - | 22 | 63 | 2098 | 815 
InterfModel=1,node=2 32 | - | 31 | 73 | 2110 | 785 
InterfModel=1,node=2 33 | - | 21 | 78 | 2046 | 852 
InterfModel=1,node=2 34 | - | 29 | 83 | 2082 | 804 
InterfModel=1,node=2 35 | - | 25 | 79 | 2064 | 831 
InterfModel=1,node=2 36 | - | 27 | 66 | 2121 | 783 
InterfModel=1,node=2 37 | - | 29 | 63 | 2023 | 884 
InterfModel=1,node=2 38 | - | 23 | 53 | 2101 | 822 
InterfModel=1,node=2 39 | - | 20 | 61 | 2096 | 820 
InterfModel=1,node=2 40 | - | 16 | 52 | 2082 | 847 
InterfModel=1,node=2 41 | - | 24 | 55 | 2128 | 791 
InterfModel=1,node=2 42 | - | 22 | 86 | 2108 | 781 
InterfModel=1,node=2 43 | - | 26 | 79 | 2085 | 809 
InterfModel=1,node=2 44 | - | 25 | 72 | 2095 | 805 
InterfModel=1,node=2 45 | - | 18 | 62 | 2089 | 829 
InterfModel=1,node=2 46 | - | 22 | 77 | 2076 | 822 
InterfModel=1,node=2 47 | - | 13 | 60 | 2138 | 785 
InterfModel=1,node=2 48 | - | 39 | 71 | 2052 | 837 
InterfModel=1,node=2 49 | - | 20 | 66 | 2065 | 848 
InterfModel=1,node=2 50 | - | 19 | 64 | 2090 | 825 
InterfModel=1,node=2 51 | - | 18 | 77 | 2128 | 774 
InterfModel=1,node=2 52 | - | 17 | 67 | 2090 | 825 
InterfModel=1,node=2 53 | - | 15 | 62 | 2119 | 800 
InterfModel=1,node=2 54 | - | 21 | 58 | 2118 | 800 
InterfModel=1,node=2 55 | - | 22 | 63 | 2113 | 800 
InterfModel=1,node=2 56 | - | 20 | 64 | 2091 | 824 
InterfModel=1,node=2 57 | - | 20 | 78 | 2057 | 840 
InterfModel=1,node=2 58 | - | 13 | 72 | 2054 | 858 
InterfModel=1,node=2 59 | - | 17 | 69 | 2072 | 840 
InterfModel=1,node=2 60 | - | 23 | 57 | 2064 | 855 
InterfModel=1,node=2 61 | - | 19 | 54 | 2085 | 840 
InterfModel=1,node=2 62 | - | 17 | 71 | 2090 | 819 
InterfModel=1,node=2 63 | - | 20 | 71 | 2050 | 855 
InterfModel=1,node=2 64 | - | 21 | 70 | 2094 | 812 
InterfModel=1,node=2 65 | - | 15 | 83 | 2076 | 825 
InterfModel=1,node=2 66 | - | 16 | 56 | 2146 | 781 
InterfModel=1,node=2 67 | - | 19 | 69 | 2069 | 839 
InterfModel=1,node=2 68 | - | 27 | 66 | 2074 | 829 
InterfModel=1,node=2 69 | - | 21 | 58 | 2084 | 836 
InterfModel=1,node=2 70 | - | 14 | 72 | 2107 | 805 
InterfModel=1,node=2 71 | - | 13 | 57 | 2070 | 857 
InterfModel=1,node=2 72 | - | 16 | 68 | 2088 | 825 
InterfModel=1,node=2 73 | - | 17 | 70 | 2056 | 855 
InterfModel=1,node=2 74 | - | 21 | 64 | 2071 | 843 
InterfModel=1,node=2 75 | - | 22 | 59 | 2127 | 790 
InterfModel=1,node=2 76 | - | 18 | 74 | 2071 | 834 
InterfModel=1,node=2 77 | - | 12 | 64 | 2079 | 843 
InterfModel=1,node=2 78 | - | 12 | 85 | 2096 | 804 
InterfModel=1,node=2 79 | - | 17 | 55 | 2095 | 832 
InterfModel=1,node=2 80 | - | 21 | 54 | 2084 | 840 
InterfModel=1,node=2 81 | - | 21 | 70 | 2098 | 811 
InterfModel=1,node=2 82 | - | 19 | 58 | 2049 | 872 
InterfModel=1,node=2 83 | - | 26 | 80 | 2042 | 849 
InterfModel=1,node=2 84 | - | 20 | 55 | 2079 | 843 
InterfModel=1,node=2 85 | - | 17 | 68 | 2073 | 838 
InterfModel=1,node=2 86 | - | 20 | 59 | 2078 | 842 
InterfModel=1,node=2 87 | - | 20 | 70 | 2093 | 815 
InterfModel=1,node=2 88 | - | 21 | 52 | 2072 | 853 
InterfModel=1,node=2 89 | - | 17 | 52 | 2109 | 819 
InterfModel=1,node=2 90 | - | 20 | 65 | 2103 | 809 
InterfModel=1,node=2 91 | - | 27 | 61 | 2115 | 794 
InterfModel=1,node=2 92 | - | 22 | 61 | 2074 | 841 
InterfModel=1,node=2 93 | - | 29 | 67 | 2060 | 842 
InterfModel=1,node=2 94 | - | 20 | 64 | 2067 | 848 
InterfModel=1,node=2 95 | - | 24 | 57 | 2065 | 851 
InterfModel=1,node=2 96 | - | 31 | 57 | 2085 | 826 
InterfModel=1,node=2 97 | - | 16 | 50 | 2084 | 847 
InterfModel=1,node=2 98 | - | 21 | 81 | 2061 | 836 
InterfModel=1,node=2 99 | - | 32 | 57 | 2046 | 864 
InterfModel=1,node=3 0 | 2 | 21 | 147 | 3246 | 1080 
InterfModel=1,node=3 1 | 3 | 20 | 132 | 3259 | 1084 
InterfModel=1,node=3 2 | 4 | 21 | 153 | 3270 | 1048 
InterfModel=1,node=3 3 | 11 | 24 | 149 | 3262 | 1040 
InterfModel=1,node=3 4 | 16 | 19 | 131 | 3282 | 1066 
InterfModel=1,node=3 5 | 2 | 26 | 192 | 3217 | 1057 
InterfModel=1,node=3 6 | 1 | 16 | 149 | 3277 | 1051 
InterfModel=1,node=3 7 | 8 | 14 | 151 | 3248 | 1068 
InterfModel=1,node=3 8 | 9 | 19 | 155 | 3258 | 1060 
InterfModel=1,node=3 9 | 45 | 20 | 183 | 3162 | 1101 
InterfModel=1,node=3 10 | 12 | 22 | 177 | 3258 | 1035 
InterfModel=1,node=3 11 | 12 | 18 | 151 | 3288 | 1015 
InterfModel=1,node=3 12 | 3 | 24 | 138 | 3322 | 1008 
InterfModel=1,node=3 13 | 6 | 29 | 158 | 3270 | 1034 
InterfModel=1,node=3 14 | 21 | 20 | 146 | 3236 | 1095 
InterfModel=1,node=3 15 | 23 | 16 | 170 | 3203 | 1085 
InterfModel=1,node=3 16 | 1 | 29 | 138 | 3261 | 1066 
InterfModel=1,node=3 17 | 13 | 21 | 140 | 3277 | 1052 
InterfModel=1,node=3 18 | 13 | 18 | 150 | 3212 | 1113 
InterfModel=1,node=3 19 | 3 | 18 | 150 | 3233 | 1050 
InterfModel=1,node=3 20 | 17 | 8 | 129 | 3300 | 1054 
InterfModel=1,node=3 21 | 1 | 15 | 166 | 3281 | 1013 
InterfModel=1,node=3 22 | 16 | 34 | 135 | 3222 | 1103 
InterfModel=1,node=3 23 | 5 | 21 | 134 | 3288 | 1050 
InterfModel=1,node=3 24 | 34 | 18 | 162 | 3222 | 1070 
InterfModel=1,node=3 25 | 4 | 15 | 137 | 3292 | 1054 
InterfModel=1,node=3 26 | 10 | 16 | 130 | 3304 | 1044 
InterfModel=1,node=3 27 | 10 | 28 | 128 | 3241 | 1101 
InterfModel=1,node=3 28 | 7 | 21 | 139 | 3262 | 1072 
InterfModel=1,node=3 29 | 1 | 27 | 132 | 3299 | 1031 
InterfModel=1,node=3 30 | 5 | 19 | 154 | 3258 | 1048 
InterfModel=1,node=3 31 | 12 | 19 | 149 | 3236 | 1085 
InterfModel=1,node=3 32 | 6 | 17 | 146 | 3261 | 1075 
InterfModel=1,node=3 33 | 9 | 15 | 147 | 3249 | 1082 
InterfModel=1,node=3 34 | 19 | 21 | 131 | 3243 | 1097 
InterfModel=1,node=3 35 | 21 | 18 | 152 | 3198 | 1118 
InterfModel=1,node=3 36 | 5 | 23 | 146 | 3265 | 1062 
InterfModel=1,node=3 37 | 6 | 26 | 147 | 3235 | 1086 
InterfModel=1,node=3 38 | 33 | 18 | 166 | 3259 | 1046 
InterfModel=1,node=3 39 | 2 | 20 | 157 | 3242 | 1071 
InterfModel=1,node=3 40 | 7 | 24 | 146 | 3226 | 1074 
InterfModel=1,node=3 41 | 6 | 24 | 164 | 3261 | 1038 
InterfModel=1,node=3 42 | - | 17 | 167 | 3263 | 1041 
InterfModel=1,node=3 43 | - | 17 | 154 | 3227 | 1092 
InterfModel=1,node=3 44 | - | 16 | 180 | 3231 | 1037 
InterfModel=1,node=3 45 | - | 17 | 167 | 3270 | 1042 
InterfModel=1,node=3 46 | - | 18 | 147 | 3280 | 1038 
InterfModel=1,node=3 47 | - | 21 | 168 | 3224 | 1086 
InterfModel=1,node=3 48 | - | 18 | 158 | 3167 | 1102 
InterfModel=1,node=3 49 | - | 22 | 143 | 3251 | 1075 
InterfModel=1,node=3 50 | - | 18 | 136 | 3254 | 1074 
InterfModel=1,node=3 51 | - | 23 | 147 | 3214 | 1113 
InterfModel=1,node=3 52 | - | 18 | 166 | 3225 | 1076 
InterfModel=1,node=3 53 | - | 22 | 153 | 3229 | 1084 
InterfModel=1,node=3 54 | - | 14 | 127 | 3284 | 1042 
InterfModel=1,node=3 55 | - | 22 | 164 | 3264 | 1045 
InterfModel=1,node=3 56 | - | 16 | 163 | 3272 | 1043 
InterfModel=1,node=3 57 | - | 13 | 146 | 3236 | 1099 
InterfModel=1,node=3 58 | - | 8 | 150 | 3234 | 1079 
InterfModel=1,node=3 59 | - | 20 | 152 | 3227 | 1079 
InterfModel=1,node=3 60 | - | 16 | 154 | 3306 | 1012 
InterfModel=1,node=3 61 | - | 19 | 134 | 3247 | 1084 
InterfModel=1,node=3 62 | - | 23 | 161 | 3238 | 1074 
InterfModel=1,node=3 63 | - | 24 | 129 | 3277 | 1064 
InterfModel=1,node=3 64 | - | 28 | 145 | 3220 | 1081 
