CastaliaResults -i saida.txt -s Packet Breakdown -n --all -o2                                                              

Communication.MAC:Packet breakdown
 | Failed, buffer overflow | Failed, busy channel | Failed, no ack | Success, first try | Success, not first try
InterfModel=0,node=4 75 | 1516 | 21 | 38 | 4937 | 956 
InterfModel=0,node=4 76 | 1488 | 17 | 43 | 4773 | 1148 
InterfModel=0,node=4 77 | 1372 | 21 | 46 | 4802 | 1225 
InterfModel=0,node=4 78 | 1373 | 19 | 42 | 4991 | 1041 
InterfModel=0,node=4 79 | 1555 | 16 | 54 | 4673 | 1169 
InterfModel=0,node=4 80 | 1260 | 18 | 52 | 4962 | 1176 
InterfModel=0,node=4 81 | 1324 | 21 | 41 | 5046 | 1034 
InterfModel=0,node=4 82 | 1504 | 11 | 44 | 4822 | 1085 
InterfModel=0,node=4 83 | 1511 | 17 | 44 | 4825 | 1068 
InterfModel=0,node=4 84 | 1559 | 11 | 43 | 4866 | 987 
InterfModel=0,node=4 85 | 1369 | 14 | 49 | 4976 | 1059 
InterfModel=0,node=4 86 | 1310 | 18 | 47 | 4908 | 1191 
InterfModel=0,node=4 87 | 1409 | 17 | 44 | 4920 | 1075 
InterfModel=0,node=4 88 | 1236 | 15 | 30 | 5260 | 927 
InterfModel=0,node=4 89 | 1506 | 9 | 37 | 4830 | 1086 
InterfModel=0,node=4 90 | 1390 | 21 | 40 | 4863 | 1155 
InterfModel=0,node=4 91 | 1412 | 22 | 33 | 5041 | 959 
InterfModel=0,node=4 92 | 1280 | 18 | 39 | 5069 | 1060 
InterfModel=0,node=4 93 | 1501 | 16 | 55 | 4897 | 998 
InterfModel=0,node=4 94 | 1367 | 19 | 42 | 4990 | 1048 
InterfModel=0,node=4 95 | 1380 | 18 | 67 | 4839 | 1163 
InterfModel=0,node=4 96 | 1496 | 16 | 47 | 4898 | 1013 
InterfModel=0,node=4 97 | 1388 | 18 | 31 | 5049 | 986 
InterfModel=0,node=4 98 | 1429 | 16 | 41 | 4915 | 1066 
InterfModel=0,node=4 99 | 1446 | 15 | 45 | 4821 | 1140 
InterfModel=0,node=5 0 | 1459 | 16 | 77 | 4799 | 1117 
InterfModel=0,node=5 1 | 1527 | 13 | 90 | 4763 | 1077 
InterfModel=0,node=5 2 | 1507 | 18 | 103 | 4834 | 1007 
InterfModel=0,node=5 3 | 1427 | 19 | 76 | 4680 | 1266 
InterfModel=0,node=5 4 | 1608 | 12 | 91 | 4671 | 1087 
InterfModel=0,node=5 5 | 1520 | 12 | 79 | 4770 | 1086 
InterfModel=0,node=5 6 | 1466 | 15 | 104 | 4604 | 1280 
InterfModel=0,node=5 7 | 1324 | 19 | 102 | 4715 | 1312 
InterfModel=0,node=5 8 | 1494 | 13 | 100 | 4811 | 1051 
InterfModel=0,node=5 9 | 1522 | 13 | 93 | 4564 | 1274 
InterfModel=0,node=5 10 | 1425 | 18 | 116 | 4645 | 1264 
InterfModel=0,node=5 11 | 1410 | 10 | 103 | 4687 | 1257 
InterfModel=0,node=5 12 | 1409 | 15 | 82 | 4769 | 1191 
InterfModel=0,node=5 13 | 1360 | 16 | 82 | 4963 | 1044 
InterfModel=0,node=5 14 | 1458 | 16 | 113 | 4810 | 1069 
InterfModel=0,node=5 15 | 1506 | 15 | 98 | 4672 | 1178 
InterfModel=0,node=5 16 | 1498 | 11 | 100 | 4606 | 1255 
InterfModel=0,node=5 17 | 1599 | 20 | 101 | 4438 | 1308 
InterfModel=0,node=5 18 | 1604 | 13 | 94 | 4486 | 1271 
InterfModel=0,node=5 19 | 1435 | 19 | 72 | 4702 | 1249 
InterfModel=0,node=5 20 | 1465 | 15 | 98 | 4553 | 1336 
InterfModel=0,node=5 21 | 1488 | 14 | 98 | 4831 | 1041 
InterfModel=0,node=5 22 | 1498 | 13 | 91 | 4801 | 1062 
InterfModel=0,node=5 23 | 1461 | 15 | 99 | 4847 | 1044 
InterfModel=0,node=5 24 | 1432 | 12 | 96 | 4757 | 1178 
InterfModel=0,node=5 25 | 1474 | 15 | 104 | 4567 | 1306 
InterfModel=0,node=5 26 | 1525 | 10 | 93 | 4611 | 1227 
InterfModel=0,node=5 27 | 1387 | 8 | 96 | 4841 | 1134 
InterfModel=0,node=5 28 | 1334 | 13 | 89 | 4934 | 1096 
InterfModel=0,node=5 29 | 1501 | 7 | 93 | 4763 | 1111 
InterfModel=0,node=5 30 | 1501 | 24 | 104 | 4704 | 1134 
InterfModel=0,node=5 31 | 1497 | 19 | 90 | 4769 | 1091 
InterfModel=0,node=5 32 | 1519 | 11 | 100 | 4791 | 1047 
InterfModel=0,node=5 33 | 1439 | 16 | 92 | 4789 | 1136 
InterfModel=0,node=5 34 | 1434 | 7 | 94 | 4858 | 1078 
InterfModel=0,node=5 35 | 1452 | 10 | 100 | 4829 | 1078 
InterfModel=0,node=5 36 | 1513 | 15 | 91 | 4665 | 1183 
InterfModel=0,node=5 37 | 1441 | 13 | 101 | 4655 | 1256 
InterfModel=0,node=5 38 | 1382 | 14 | 111 | 4676 | 1284 
InterfModel=0,node=5 39 | 1478 | 13 | 97 | 4862 | 1018 
InterfModel=0,node=5 40 | 1479 | 17 | 86 | 4840 | 1045 
InterfModel=0,node=5 41 | 1532 | 17 | 107 | 4671 | 1138 
InterfModel=0,node=5 42 | 1539 | 11 | 98 | 4509 | 1309 
InterfModel=0,node=5 43 | 1501 | 13 | 70 | 4819 | 1063 
InterfModel=0,node=5 44 | 1362 | 11 | 92 | 4876 | 1130 
InterfModel=0,node=5 45 | 1616 | 13 | 91 | 4497 | 1251 
InterfModel=0,node=5 46 | 1383 | 16 | 98 | 4707 | 1263 
InterfModel=0,node=5 47 | 1353 | 16 | 86 | 4736 | 1276 
InterfModel=0,node=5 48 | 1428 | 11 | 94 | 4761 | 1172 
InterfModel=0,node=5 49 | 1352 | 9 | 87 | 4964 | 1063 
InterfModel=0,node=5 50 | 1332 | 12 | 107 | 4900 | 1118 
InterfModel=0,node=5 51 | 1442 | 15 | 98 | 4702 | 1222 
InterfModel=0,node=5 52 | 1537 | 14 | 118 | 4677 | 1129 
InterfModel=0,node=5 53 | 1526 | 17 | 95 | 4586 | 1244 
InterfModel=0,node=5 54 | 1453 | 11 | 97 | 4738 | 1170 
InterfModel=0,node=5 55 | 1320 | 12 | 100 | 4719 | 1316 
InterfModel=0,node=5 56 | 1445 | 15 | 100 | 4736 | 1173 
InterfModel=0,node=5 57 | 1458 | 14 | 97 | 4579 | 1320 
InterfModel=0,node=5 58 | 1688 | 15 | 93 | 4605 | 1068 
InterfModel=0,node=5 59 | 1545 | 17 | 96 | 4733 | 1077 
InterfModel=0,node=5 60 | 1553 | 18 | 85 | 4740 | 1070 
InterfModel=0,node=5 61 | 1499 | 20 | 89 | 4835 | 1026 
InterfModel=0,node=5 62 | 1451 | 14 | 89 | 4823 | 1091 
InterfModel=0,node=5 63 | 1513 | 22 | 81 | 4742 | 1108 
InterfModel=0,node=5 64 | 1429 | 15 | 77 | 4890 | 1055 
InterfModel=0,node=5 65 | 1469 | 24 | 88 | 4679 | 1206 
InterfModel=0,node=5 66 | 1483 | 18 | 107 | 4646 | 1215 
InterfModel=0,node=5 67 | 1758 | 13 | 93 | 4524 | 1079 
InterfModel=0,node=5 68 | 1491 | 8 | 108 | 4676 | 1183 
InterfModel=0,node=5 69 | 1362 | 12 | 72 | 4959 | 1065 
InterfModel=0,node=5 70 | 1367 | 17 | 108 | 4764 | 1210 
InterfModel=0,node=5 71 | 1477 | 12 | 103 | 4534 | 1341 
InterfModel=0,node=5 72 | 1487 | 16 | 90 | 4780 | 1093 
InterfModel=0,node=5 73 | 1427 | 12 | 93 | 4724 | 1210 
InterfModel=0,node=5 74 | 1586 | 18 | 96 | 4625 | 1142 
InterfModel=0,node=5 75 | 1402 | 6 | 89 | 4682 | 1288 
InterfModel=0,node=5 76 | 1296 | 15 | 85 | 5020 | 1050 
InterfModel=0,node=5 77 | 1514 | 18 | 81 | 4655 | 1202 
InterfModel=0,node=5 78 | 1486 | 10 | 91 | 4820 | 1059 
InterfModel=0,node=5 79 | 1451 | 17 | 83 | 4864 | 1052 
InterfModel=0,node=5 80 | 1595 | 14 | 110 | 4653 | 1096 
InterfModel=0,node=5 81 | 1506 | 16 | 89 | 4663 | 1193 
InterfModel=0,node=5 82 | 1440 | 8 | 99 | 4679 | 1245 
InterfModel=0,node=5 83 | 1320 | 11 | 72 | 5003 | 1060 
InterfModel=0,node=5 84 | 1459 | 10 | 107 | 4645 | 1245 
InterfModel=0,node=5 85 | 1546 | 21 | 95 | 4580 | 1224 
InterfModel=0,node=5 86 | 1572 | 19 | 91 | 4722 | 1063 
InterfModel=0,node=5 87 | 1470 | 15 | 85 | 4643 | 1253 
InterfModel=0,node=5 88 | 1615 | 14 | 84 | 4577 | 1177 
InterfModel=0,node=5 89 | 1383 | 12 | 87 | 4707 | 1285 
InterfModel=0,node=5 90 | 1445 | 12 | 94 | 4687 | 1232 
InterfModel=0,node=5 91 | 1476 | 10 | 104 | 4666 | 1212 
InterfModel=0,node=5 92 | 1587 | 6 | 86 | 4704 | 1083 
InterfModel=0,node=5 93 | 1468 | 24 | 95 | 4690 | 1190 
InterfModel=0,node=5 94 | 1514 | 11 | 103 | 4697 | 1143 
InterfModel=0,node=5 95 | 1450 | 16 | 92 | 4739 | 1170 
InterfModel=0,node=5 96 | 1407 | 11 | 107 | 4638 | 1305 
InterfModel=0,node=5 97 | 1404 | 21 | 91 | 4698 | 1253 
InterfModel=0,node=5 98 | 1468 | 19 | 103 | 4826 | 1049 
InterfModel=0,node=5 99 | 1390 | 23 | 73 | 4921 | 1063 
InterfModel=1,node=1 0 | - | 16 | 176 | 1953 | 853 
InterfModel=1,node=1 1 | - | 13 | 178 | 1922 | 883 
InterfModel=1,node=1 2 | - | 16 | 195 | 1923 | 862 
InterfModel=1,node=1 3 | - | 24 | 189 | 1933 | 852 
InterfModel=1,node=1 4 | - | 14 | 180 | 1940 | 861 
InterfModel=1,node=1 5 | - | 27 | 153 | 1940 | 875 
InterfModel=1,node=1 6 | - | 27 | 172 | 1895 | 902 
InterfModel=1,node=1 7 | - | 12 | 160 | 1897 | 930 
InterfModel=1,node=1 8 | - | 18 | 143 | 1968 | 870 
InterfModel=1,node=1 9 | - | 16 | 176 | 1934 | 873 
InterfModel=1,node=1 10 | - | 18 | 169 | 1981 | 829 
InterfModel=1,node=1 11 | - | 16 | 195 | 1928 | 859 
InterfModel=1,node=1 12 | - | 19 | 170 | 1949 | 859 
InterfModel=1,node=1 13 | - | 15 | 193 | 1930 | 859 
InterfModel=1,node=1 14 | - | 13 | 169 | 1970 | 843 
InterfModel=1,node=1 15 | - | 22 | 183 | 1900 | 892 
InterfModel=1,node=1 16 | - | 16 | 161 | 1946 | 874 
InterfModel=1,node=1 17 | - | 16 | 164 | 1922 | 894 
InterfModel=1,node=1 18 | - | 17 | 150 | 1984 | 848 
InterfModel=1,node=1 19 | - | 15 | 168 | 1952 | 861 
InterfModel=1,node=1 20 | - | 18 | 154 | 1967 | 858 
InterfModel=1,node=1 21 | - | 19 | 180 | 1921 | 877 
InterfModel=1,node=1 22 | - | 26 | 170 | 1949 | 854 
InterfModel=1,node=1 23 | - | 17 | 160 | 1977 | 845 
InterfModel=1,node=1 24 | - | 21 | 185 | 1947 | 844 
InterfModel=1,node=1 25 | - | 26 | 167 | 1947 | 858 
InterfModel=1,node=1 26 | - | 28 | 188 | 1958 | 823 
InterfModel=1,node=1 27 | - | 18 | 156 | 1957 | 868 
InterfModel=1,node=1 28 | - | 25 | 154 | 1933 | 887 
InterfModel=1,node=1 29 | - | 33 | 153 | 1979 | 832 
InterfModel=1,node=1 30 | - | 25 | 159 | 1948 | 865 
InterfModel=1,node=1 31 | - | 22 | 177 | 1953 | 839 
InterfModel=1,node=1 32 | - | 28 | 165 | 1921 | 885 
InterfModel=1,node=1 33 | - | 23 | 207 | 1907 | 860 
InterfModel=1,node=1 34 | - | 26 | 170 | 1920 | 883 
InterfModel=1,node=1 35 | - | 19 | 155 | 1924 | 900 
InterfModel=1,node=1 36 | - | 19 | 185 | 1931 | 861 
InterfModel=1,node=1 37 | - | 7 | 167 | 1951 | 874 
InterfModel=1,node=1 38 | - | 17 | 160 | 1942 | 878 
InterfModel=1,node=1 39 | - | 19 | 202 | 1919 | 852 
InterfModel=1,node=1 40 | - | 25 | 183 | 1938 | 850 
InterfModel=1,node=1 41 | - | 20 | 158 | 1949 | 870 
InterfModel=1,node=1 42 | - | 24 | 186 | 1966 | 821 
InterfModel=1,node=1 43 | - | 19 | 186 | 1938 | 854 
InterfModel=1,node=1 44 | - | 18 | 153 | 1946 | 879 
InterfModel=1,node=1 45 | - | 24 | 155 | 1964 | 854 
InterfModel=1,node=1 46 | - | 21 | 189 | 1928 | 860 
InterfModel=1,node=1 47 | - | 21 | 171 | 1928 | 876 
InterfModel=1,node=1 48 | - | 20 | 186 | 1910 | 883 
InterfModel=1,node=1 49 | - | 26 | 173 | 1871 | 929 
InterfModel=1,node=1 50 | - | 29 | 197 | 1928 | 843 
InterfModel=1,node=1 51 | - | 31 | 169 | 1915 | 880 
InterfModel=1,node=1 52 | - | 23 | 155 | 1955 | 863 
InterfModel=1,node=1 53 | - | 18 | 159 | 1915 | 905 
InterfModel=1,node=1 54 | - | 31 | 163 | 1996 | 808 
InterfModel=1,node=1 55 | - | 24 | 143 | 1933 | 897 
InterfModel=1,node=1 56 | - | 19 | 160 | 1910 | 909 
InterfModel=1,node=1 57 | - | 12 | 167 | 1964 | 855 
InterfModel=1,node=1 58 | - | 12 | 205 | 1941 | 840 
InterfModel=1,node=1 59 | - | 14 | 160 | 1931 | 892 
InterfModel=1,node=1 60 | - | 25 | 170 | 1969 | 834 
InterfModel=1,node=1 61 | - | 27 | 163 | 1942 | 865 
InterfModel=1,node=1 62 | - | 24 | 152 | 1935 | 886 
InterfModel=1,node=1 63 | - | 20 | 170 | 1957 | 849 
InterfModel=1,node=1 64 | - | 29 | 180 | 1924 | 865 
InterfModel=1,node=1 65 | - | 27 | 177 | 1914 | 878 
InterfModel=1,node=1 66 | - | 19 | 184 | 1914 | 881 
InterfModel=1,node=1 67 | - | 17 | 172 | 1962 | 848 
InterfModel=1,node=1 68 | - | 19 | 141 | 1933 | 906 
InterfModel=1,node=1 69 | - | 26 | 165 | 1944 | 861 
InterfModel=1,node=1 70 | - | 29 | 168 | 1922 | 880 
InterfModel=1,node=1 71 | - | 13 | 191 | 1922 | 872 
InterfModel=1,node=1 72 | - | 18 | 167 | 1941 | 871 
InterfModel=1,node=1 73 | - | 20 | 173 | 1935 | 869 
InterfModel=1,node=1 74 | - | 19 | 168 | 1902 | 910 
InterfModel=1,node=1 75 | - | 22 | 167 | 1919 | 886 
InterfModel=1,node=1 76 | - | 15 | 154 | 1976 | 852 
InterfModel=1,node=1 77 | - | 16 | 189 | 1902 | 890 
InterfModel=1,node=1 78 | - | 21 | 180 | 1897 | 901 
InterfModel=1,node=1 79 | - | 23 | 186 | 1896 | 893 
InterfModel=1,node=1 80 | - | 27 | 201 | 1931 | 840 
InterfModel=1,node=1 81 | - | 24 | 172 | 1977 | 826 
InterfModel=1,node=1 82 | - | 19 | 169 | 1941 | 869 
InterfModel=1,node=1 83 | - | 21 | 169 | 1943 | 864 
InterfModel=1,node=1 84 | - | 16 | 164 | 1970 | 847 
InterfModel=1,node=1 85 | - | 22 | 167 | 1888 | 921 
InterfModel=1,node=1 86 | - | 21 | 164 | 1947 | 864 
InterfModel=1,node=1 87 | - | 16 | 170 | 1935 | 878 
InterfModel=1,node=1 88 | - | 20 | 181 | 1951 | 846 
InterfModel=1,node=1 89 | - | 27 | 157 | 1944 | 863 
InterfModel=1,node=1 90 | - | 16 | 153 | 1937 | 891 
InterfModel=1,node=1 91 | - | 18 | 171 | 1942 | 862 
InterfModel=1,node=1 92 | - | 22 | 179 | 1952 | 845 
InterfModel=1,node=1 93 | - | 16 | 159 | 1920 | 897 
InterfModel=1,node=1 94 | - | 26 | 195 | 1897 | 879 
InterfModel=1,node=1 95 | - | 33 | 173 | 1904 | 885 
InterfModel=1,node=1 96 | - | 17 | 207 | 1918 | 858 
InterfModel=1,node=1 97 | - | 25 | 173 | 1987 | 812 
InterfModel=1,node=1 98 | - | 22 | 165 | 1941 | 871 
InterfModel=1,node=1 99 | - | 15 | 187 | 1931 | 865 
InterfModel=1,node=2 0 | - | 23 | 109 | 1963 | 904 
InterfModel=1,node=2 1 | - | 32 | 119 | 1979 | 869 
InterfModel=1,node=2 2 | - | 26 | 112 | 1948 | 911 
InterfModel=1,node=2 3 | - | 18 | 122 | 1996 | 863 
InterfModel=1,node=2 4 | - | 14 | 105 | 2027 | 853 
InterfModel=1,node=2 5 | - | 24 | 103 | 1992 | 879 
InterfModel=1,node=2 6 | - | 22 | 130 | 1957 | 889 
InterfModel=1,node=2 7 | - | 17 | 118 | 1961 | 903 
InterfModel=1,node=2 8 | - | 24 | 119 | 1968 | 886 
InterfModel=1,node=2 9 | - | 23 | 120 | 1933 | 921 
InterfModel=1,node=2 10 | - | 31 | 117 | 1984 | 865 
InterfModel=1,node=2 11 | - | 21 | 133 | 2009 | 834 
InterfModel=1,node=2 12 | - | 23 | 127 | 1992 | 855 
InterfModel=1,node=2 13 | - | 22 | 120 | 1976 | 879 
InterfModel=1,node=2 14 | - | 14 | 115 | 2067 | 801 
InterfModel=1,node=2 15 | - | 23 | 124 | 1945 | 905 
InterfModel=1,node=2 16 | - | 17 | 120 | 1992 | 868 
InterfModel=1,node=2 17 | - | 21 | 121 | 1970 | 887 
InterfModel=1,node=2 18 | - | 16 | 120 | 1991 | 872 
InterfModel=1,node=2 19 | - | 23 | 119 | 1981 | 875 
InterfModel=1,node=2 20 | - | 25 | 139 | 1950 | 883 
InterfModel=1,node=2 21 | - | 19 | 130 | 1978 | 868 
InterfModel=1,node=2 22 | - | 21 | 109 | 1961 | 908 
InterfModel=1,node=2 23 | - | 19 | 108 | 2034 | 837 
InterfModel=1,node=2 24 | - | 16 | 142 | 1962 | 879 
InterfModel=1,node=2 25 | - | 27 | 118 | 2001 | 853 
InterfModel=1,node=2 26 | - | 17 | 115 | 1983 | 882 
InterfModel=1,node=2 27 | - | 16 | 109 | 2013 | 861 
InterfModel=1,node=2 28 | - | 18 | 121 | 2037 | 823 
InterfModel=1,node=2 29 | - | 20 | 129 | 1969 | 880 
InterfModel=1,node=2 30 | - | 22 | 109 | 2015 | 852 
InterfModel=1,node=2 31 | - | 31 | 142 | 1974 | 848 
InterfModel=1,node=2 32 | - | 19 | 118 | 2009 | 853 
InterfModel=1,node=2 33 | - | 25 | 101 | 2029 | 844 
InterfModel=1,node=2 34 | - | 24 | 127 | 1972 | 876 
InterfModel=1,node=2 35 | - | 17 | 126 | 1996 | 858 
InterfModel=1,node=2 36 | - | 18 | 109 | 2006 | 865 
InterfModel=1,node=2 37 | - | 19 | 131 | 2061 | 787 
InterfModel=1,node=2 38 | - | 28 | 130 | 2005 | 836 
InterfModel=1,node=2 39 | - | 17 | 135 | 1963 | 882 
InterfModel=1,node=2 40 | - | 23 | 109 | 1993 | 869 
InterfModel=1,node=2 41 | - | 22 | 119 | 2001 | 855 
InterfModel=1,node=2 42 | - | 21 | 105 | 2017 | 854 
InterfModel=1,node=2 43 | - | 15 | 100 | 1990 | 892 
InterfModel=1,node=2 44 | - | 15 | 106 | 2034 | 842 
InterfModel=1,node=2 45 | - | 26 | 104 | 1973 | 895 
InterfModel=1,node=2 46 | - | 18 | 142 | 1990 | 847 
InterfModel=1,node=2 47 | - | 23 | 126 | 1926 | 922 
InterfModel=1,node=2 48 | - | 25 | 118 | 1992 | 863 
InterfModel=1,node=2 49 | - | 30 | 117 | 1964 | 886 
InterfModel=1,node=2 50 | - | 19 | 118 | 1961 | 899 
InterfModel=1,node=2 51 | - | 28 | 105 | 2003 | 861 
InterfModel=1,node=2 52 | - | 25 | 115 | 2007 | 852 
InterfModel=1,node=2 53 | - | 19 | 113 | 1983 | 882 
InterfModel=1,node=2 54 | - | 14 | 101 | 2046 | 836 
InterfModel=1,node=2 55 | - | 19 | 121 | 1999 | 859 
InterfModel=1,node=2 56 | - | 21 | 103 | 2015 | 858 
InterfModel=1,node=2 57 | - | 19 | 114 | 2005 | 858 
InterfModel=1,node=2 58 | - | 23 | 116 | 1989 | 870 
InterfModel=1,node=2 59 | - | 26 | 109 | 2007 | 856 
InterfModel=1,node=2 60 | - | 29 | 143 | 1977 | 849 
InterfModel=1,node=2 61 | - | 26 | 112 | 2046 | 813 
InterfModel=1,node=2 62 | - | 15 | 111 | 1997 | 874 
InterfModel=1,node=2 63 | - | 22 | 128 | 1952 | 895 
InterfModel=1,node=2 64 | - | 19 | 115 | 1984 | 878 
InterfModel=1,node=2 65 | - | 31 | 128 | 2024 | 814 
InterfModel=1,node=2 66 | - | 11 | 108 | 2021 | 858 
InterfModel=1,node=2 67 | - | 19 | 123 | 1992 | 864 
InterfModel=1,node=2 68 | - | 16 | 117 | 1982 | 883 
InterfModel=1,node=2 69 | - | 19 | 94 | 2000 | 886 
InterfModel=1,node=2 70 | - | 29 | 127 | 1984 | 856 
InterfModel=1,node=2 71 | - | 17 | 155 | 1952 | 873 
InterfModel=1,node=2 72 | - | 14 | 112 | 1973 | 898 
InterfModel=1,node=2 73 | - | 22 | 100 | 1960 | 915 
InterfModel=1,node=2 74 | - | 18 | 123 | 1978 | 880 
InterfModel=1,node=2 75 | - | 24 | 121 | 1956 | 895 
InterfModel=1,node=2 76 | - | 22 | 131 | 1987 | 857 
InterfModel=1,node=2 77 | - | 30 | 137 | 1954 | 878 
InterfModel=1,node=2 78 | - | 20 | 124 | 1975 | 878 
InterfModel=1,node=2 79 | - | 27 | 142 | 1987 | 843 
InterfModel=1,node=2 80 | - | 18 | 120 | 2000 | 860 
InterfModel=1,node=2 81 | - | 15 | 105 | 2019 | 859 
InterfModel=1,node=2 82 | - | 15 | 135 | 1996 | 850 
InterfModel=1,node=2 83 | - | 27 | 130 | 1969 | 871 
InterfModel=1,node=2 84 | - | 21 | 120 | 1968 | 888 
InterfModel=1,node=2 85 | - | 15 | 142 | 1978 | 863 
InterfModel=1,node=2 86 | - | 28 | 113 | 2034 | 822 
InterfModel=1,node=2 87 | - | 16 | 125 | 1985 | 872 
InterfModel=1,node=2 88 | - | 24 | 112 | 1993 | 868 
InterfModel=1,node=2 89 | - | 13 | 104 | 2033 | 847 
InterfModel=1,node=2 90 | - | 16 | 107 | 1972 | 901 
InterfModel=1,node=2 91 | - | 22 | 123 | 2010 | 842 
InterfModel=1,node=2 92 | - | 16 | 118 | 2018 | 845 
InterfModel=1,node=2 93 | - | 24 | 116 | 1993 | 865 
InterfModel=1,node=2 94 | - | 30 | 121 | 2002 | 846 
InterfModel=1,node=2 95 | - | 15 | 127 | 1995 | 859 
InterfModel=1,node=2 96 | - | 19 | 99 | 2012 | 868 
InterfModel=1,node=2 97 | - | 20 | 112 | 1970 | 893 
InterfModel=1,node=2 98 | - | 22 | 126 | 1956 | 893 
InterfModel=1,node=2 99 | - | 29 | 111 | 1981 | 878 
InterfModel=1,node=3 0 | 134 | 27 | 264 | 2935 | 1110 
InterfModel=1,node=3 1 | 129 | 25 | 276 | 2914 | 1126 
InterfModel=1,node=3 2 | 102 | 24 | 287 | 2999 | 1083 
InterfModel=1,node=3 3 | 108 | 19 | 250 | 2990 | 1100 
InterfModel=1,node=3 4 | 100 | 20 | 261 | 3008 | 1085 
InterfModel=1,node=3 5 | 137 | 10 | 267 | 2947 | 1115 
InterfModel=1,node=3 6 | 150 | 19 | 286 | 2954 | 1079 
InterfModel=1,node=3 7 | 65 | 10 | 286 | 2964 | 1143 
InterfModel=1,node=3 8 | 97 | 14 | 259 | 3050 | 1065 
InterfModel=1,node=3 9 | 211 | 23 | 286 | 2875 | 1097 
InterfModel=1,node=3 10 | 55 | 22 | 249 | 3118 | 1049 
InterfModel=1,node=3 11 | 133 | 21 | 336 | 2924 | 1054 
InterfModel=1,node=3 12 | 79 | 22 | 259 | 3039 | 1085 
InterfModel=1,node=3 13 | 147 | 18 | 340 | 2927 | 1067 
InterfModel=1,node=3 14 | 84 | 25 | 291 | 3026 | 1065 
InterfModel=1,node=3 15 | 39 | 13 | 270 | 3081 | 1065 
InterfModel=1,node=3 16 | 131 | 20 | 274 | 3003 | 1062 
InterfModel=1,node=3 17 | 128 | 15 | 294 | 2965 | 1086 
InterfModel=1,node=3 18 | 99 | 22 | 284 | 2993 | 1084 
InterfModel=1,node=3 19 | 79 | 21 | 280 | 3067 | 1023 
InterfModel=1,node=3 20 | 73 | 31 | 262 | 3010 | 1112 
InterfModel=1,node=3 21 | 108 | 21 | 286 | 2962 | 1093 
InterfModel=1,node=3 22 | 75 | 16 | 270 | 3014 | 1113 
InterfModel=1,node=3 23 | 141 | 25 | 280 | 2919 | 1117 
InterfModel=1,node=3 24 | 91 | 24 | 294 | 2970 | 1094 
InterfModel=1,node=3 25 | 46 | 18 | 248 | 3057 | 1114 
InterfModel=1,node=3 26 | 65 | 28 | 277 | 3053 | 1060 
InterfModel=1,node=3 27 | 27 | 21 | 270 | 3056 | 1105 
InterfModel=1,node=3 28 | 118 | 17 | 257 | 2996 | 1105 
InterfModel=1,node=3 29 | 42 | 18 | 266 | 3071 | 1083 
InterfModel=1,node=3 30 | 33 | 11 | 275 | 3088 | 1064 
InterfModel=1,node=3 31 | 123 | 16 | 306 | 2968 | 1067 
InterfModel=1,node=3 32 | 78 | 22 | 253 | 3024 | 1092 
InterfModel=1,node=3 33 | 153 | 17 | 279 | 2943 | 1084 
InterfModel=1,node=3 34 | 83 | 17 | 248 | 2984 | 1139 
InterfModel=1,node=3 35 | 61 | 17 | 252 | 3071 | 1085 
InterfModel=1,node=3 36 | 89 | 26 | 270 | 3029 | 1078 
InterfModel=1,node=3 37 | 25 | 13 | 266 | 3081 | 1097 
InterfModel=1,node=3 38 | 120 | 15 | 314 | 2996 | 1027 
InterfModel=1,node=3 39 | 67 | 14 | 273 | 3021 | 1103 
InterfModel=1,node=3 40 | 93 | 29 | 270 | 2980 | 1095 
InterfModel=1,node=3 41 | 73 | 22 | 273 | 3050 | 1068 
InterfModel=1,node=3 42 | 22 | 21 | 274 | 3061 | 1095 
InterfModel=1,node=3 43 | 35 | 21 | 250 | 3050 | 1125 
InterfModel=1,node=3 44 | 121 | 20 | 283 | 2953 | 1111 
InterfModel=1,node=3 45 | 110 | 19 | 253 | 3009 | 1092 
InterfModel=1,node=3 46 | 90 | 10 | 294 | 3008 | 1095 
InterfModel=1,node=3 47 | 174 | 28 | 297 | 2920 | 1080 
InterfModel=1,node=3 48 | 99 | 14 | 265 | 2983 | 1113 
InterfModel=1,node=3 49 | 177 | 17 | 301 | 2946 | 1055 
InterfModel=1,node=3 50 | 104 | 17 | 275 | 3024 | 1069 
InterfModel=1,node=3 51 | 71 | 15 | 261 | 3008 | 1129 
InterfModel=1,node=3 52 | 22 | 20 | 285 | 3128 | 1040 
InterfModel=1,node=3 53 | 62 | 25 | 278 | 3028 | 1093 
InterfModel=1,node=3 54 | 31 | 18 | 261 | 3069 | 1097 
InterfModel=1,node=3 55 | 79 | 19 | 274 | 3038 | 1075 
InterfModel=1,node=3 56 | 85 | 16 | 296 | 2990 | 1092 
InterfModel=1,node=3 57 | 87 | 13 | 265 | 3016 | 1090 
InterfModel=1,node=3 58 | 98 | 23 | 280 | 3017 | 1081 
InterfModel=1,node=3 59 | 41 | 26 | 285 | 3022 | 1101 
InterfModel=1,node=3 60 | 103 | 20 | 268 | 3058 | 1048 
InterfModel=1,node=3 61 | 176 | 23 | 279 | 2906 | 1088 
InterfModel=1,node=3 62 | 171 | 16 | 267 | 2954 | 1087 
