CastaliaResults -i saida.txt -s Packets received per node -n --all -o2                                                                       

Application:Packets received per node
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=2 62 | 2915 | 2967 | 4366 | 5579 | 5212 
InterfModel=2 63 | 2929 | 2973 | 4380 | 5619 | 5175 
InterfModel=2 64 | 2923 | 2966 | 4374 | 5680 | 5121 
InterfModel=2 65 | 2902 | 2970 | 4364 | 5597 | 5120 
InterfModel=2 66 | 2906 | 2970 | 4344 | 5574 | 5281 
InterfModel=2 67 | 2917 | 2963 | 4374 | 5511 | 5320 
InterfModel=2 68 | 2918 | 2959 | 4360 | 5568 | 5228 
InterfModel=2 69 | 2919 | 2960 | 4368 | 5639 | 5237 
InterfModel=2 70 | 2931 | 2970 | 4337 | 5614 | 5181 
InterfModel=2 71 | 2931 | 2970 | 4374 | 5571 | 5303 
InterfModel=2 72 | 2912 | 2966 | 4342 | 5363 | 5288 
InterfModel=2 73 | 2911 | 2973 | 4363 | 5740 | 5064 
InterfModel=2 74 | 2925 | 2970 | 4381 | 5518 | 5295 
InterfModel=2 75 | 2919 | 2972 | 4377 | 5398 | 5293 
InterfModel=2 76 | 2920 | 2969 | 4369 | 5658 | 5122 
InterfModel=2 77 | 2911 | 2976 | 4388 | 5512 | 5197 
InterfModel=2 78 | 2922 | 2959 | 4388 | 5768 | 5112 
InterfModel=2 79 | 2921 | 2978 | 4382 | 5633 | 5209 
InterfModel=2 80 | 2889 | 2973 | 4365 | 5633 | 5206 
InterfModel=2 81 | 2933 | 2978 | 4389 | 5577 | 5228 
InterfModel=2 82 | 2929 | 2969 | 4371 | 5735 | 5140 
InterfModel=2 83 | 2919 | 2961 | 4369 | 5530 | 5341 
InterfModel=2 84 | 2929 | 2968 | 4370 | 5674 | 5138 
InterfModel=2 85 | 2933 | 2970 | 4368 | 5706 | 5127 
InterfModel=2 86 | 2909 | 2972 | 4388 | 5407 | 5383 
InterfModel=2 87 | 2919 | 2971 | 4358 | 5598 | 5176 
InterfModel=2 88 | 2914 | 2975 | 4377 | 5649 | 5126 
InterfModel=2 89 | 2914 | 2960 | 4378 | 5612 | 5230 
InterfModel=2 90 | 2927 | 2968 | 4365 | 5647 | 5191 
InterfModel=2 91 | 2937 | 2974 | 4373 | 5612 | 5174 
InterfModel=2 92 | 2913 | 2963 | 4380 | 5462 | 5248 
InterfModel=2 93 | 2906 | 2969 | 4384 | 5642 | 5151 
InterfModel=2 94 | 2917 | 2970 | 4361 | 5579 | 5228 
InterfModel=2 95 | 2927 | 2968 | 4371 | 5549 | 5257 
InterfModel=2 96 | 2918 | 2963 | 4373 | 5570 | 5232 
InterfModel=2 97 | 2919 | 2956 | 4371 | 5642 | 5192 
InterfModel=2 98 | 2915 | 2971 | 4375 | 5502 | 5255 
InterfModel=2 99 | 2933 | 2977 | 4349 | 5629 | 5213 

