CastaliaResults -i saida.txt -s Packet Breakdown -n --all -o2                                                              

Communication.MAC:Packet breakdown
 | Failed, buffer overflow | Failed, busy channel | Failed, no ack | Success, first try | Success, not first try
InterfModel=0,node=4 70 | 1675 | 19 | 47 | 4711 | 1016 
InterfModel=0,node=4 71 | 1651 | 16 | 45 | 4708 | 1046 
InterfModel=0,node=4 72 | 1865 | 29 | 57 | 4283 | 1232 
InterfModel=0,node=4 73 | 1686 | 14 | 61 | 4486 | 1220 
InterfModel=0,node=4 74 | 1647 | 22 | 73 | 4564 | 1160 
InterfModel=0,node=4 75 | 1562 | 21 | 51 | 4789 | 1043 
InterfModel=0,node=4 76 | 1719 | 29 | 56 | 4522 | 1142 
InterfModel=0,node=4 77 | 1594 | 23 | 56 | 4560 | 1233 
InterfModel=0,node=4 78 | 1566 | 18 | 49 | 4685 | 1149 
InterfModel=0,node=4 79 | 1787 | 22 | 63 | 4311 | 1285 
InterfModel=0,node=4 80 | 1621 | 26 | 60 | 4494 | 1269 
InterfModel=0,node=4 81 | 1612 | 14 | 46 | 4708 | 1086 
InterfModel=0,node=4 82 | 1626 | 18 | 46 | 4615 | 1162 
InterfModel=0,node=4 83 | 1580 | 14 | 79 | 4660 | 1133 
InterfModel=0,node=4 84 | 1566 | 15 | 55 | 4770 | 1063 
InterfModel=0,node=4 85 | 1500 | 23 | 51 | 4760 | 1132 
InterfModel=0,node=4 86 | 1724 | 22 | 60 | 4445 | 1215 
InterfModel=0,node=4 87 | 1666 | 18 | 63 | 4595 | 1123 
InterfModel=0,node=4 88 | 1781 | 20 | 57 | 4587 | 1022 
InterfModel=0,node=4 89 | 1739 | 21 | 50 | 4545 | 1114 
InterfModel=0,node=4 90 | 1434 | 17 | 68 | 4742 | 1207 
InterfModel=0,node=4 91 | 1546 | 20 | 58 | 4812 | 1032 
InterfModel=0,node=4 92 | 1583 | 16 | 57 | 4693 | 1121 
InterfModel=0,node=4 93 | 1705 | 20 | 58 | 4608 | 1078 
InterfModel=0,node=4 94 | 1623 | 16 | 48 | 4664 | 1115 
InterfModel=0,node=4 95 | 1496 | 23 | 67 | 4637 | 1243 
InterfModel=0,node=4 96 | 1707 | 20 | 49 | 4653 | 1039 
InterfModel=0,node=4 97 | 1649 | 17 | 66 | 4681 | 1058 
InterfModel=0,node=4 98 | 1633 | 18 | 50 | 4616 | 1151 
InterfModel=0,node=4 99 | 1717 | 15 | 55 | 4467 | 1213 
InterfModel=0,node=5 0 | 1500 | 8 | 155 | 4581 | 1228 
InterfModel=0,node=5 1 | 1506 | 12 | 165 | 4619 | 1164 
InterfModel=0,node=5 2 | 1498 | 11 | 135 | 4620 | 1206 
InterfModel=0,node=5 3 | 1455 | 13 | 163 | 4421 | 1414 
InterfModel=0,node=5 4 | 1601 | 12 | 128 | 4562 | 1171 
InterfModel=0,node=5 5 | 1541 | 10 | 142 | 4521 | 1260 
InterfModel=0,node=5 6 | 1326 | 18 | 165 | 4570 | 1388 
InterfModel=0,node=5 7 | 1505 | 18 | 174 | 4379 | 1393 
InterfModel=0,node=5 8 | 1390 | 14 | 155 | 4758 | 1149 
InterfModel=0,node=5 9 | 1368 | 13 | 156 | 4504 | 1430 
InterfModel=0,node=5 10 | 1468 | 9 | 137 | 4475 | 1377 
InterfModel=0,node=5 11 | 1437 | 16 | 159 | 4492 | 1364 
InterfModel=0,node=5 12 | 1489 | 15 | 153 | 4454 | 1359 
InterfModel=0,node=5 13 | 1544 | 14 | 134 | 4608 | 1166 
InterfModel=0,node=5 14 | 1515 | 11 | 135 | 4585 | 1227 
InterfModel=0,node=5 15 | 1451 | 16 | 157 | 4481 | 1362 
InterfModel=0,node=5 16 | 1589 | 21 | 160 | 4373 | 1323 
InterfModel=0,node=5 17 | 1453 | 12 | 149 | 4430 | 1422 
InterfModel=0,node=5 18 | 1336 | 11 | 146 | 4556 | 1431 
InterfModel=0,node=5 19 | 1565 | 16 | 156 | 4371 | 1361 
InterfModel=0,node=5 20 | 1663 | 15 | 145 | 4260 | 1383 
InterfModel=0,node=5 21 | 1505 | 17 | 160 | 4577 | 1211 
InterfModel=0,node=5 22 | 1493 | 17 | 138 | 4629 | 1188 
InterfModel=0,node=5 23 | 1410 | 10 | 145 | 4736 | 1167 
InterfModel=0,node=5 24 | 1626 | 17 | 150 | 4429 | 1245 
InterfModel=0,node=5 25 | 1527 | 4 | 149 | 4386 | 1403 
InterfModel=0,node=5 26 | 1427 | 23 | 123 | 4535 | 1359 
InterfModel=0,node=5 27 | 1434 | 16 | 129 | 4578 | 1309 
InterfModel=0,node=5 28 | 1595 | 14 | 156 | 4477 | 1224 
InterfModel=0,node=5 29 | 1526 | 14 | 122 | 4559 | 1251 
InterfModel=0,node=5 30 | 1448 | 10 | 132 | 4560 | 1321 
InterfModel=0,node=5 31 | 1449 | 11 | 120 | 4661 | 1229 
InterfModel=0,node=5 32 | 1500 | 15 | 148 | 4639 | 1170 
InterfModel=0,node=5 33 | 1601 | 12 | 135 | 4446 | 1273 
InterfModel=0,node=5 34 | 1528 | 14 | 149 | 4521 | 1258 
InterfModel=0,node=5 35 | 1449 | 16 | 160 | 4664 | 1185 
InterfModel=0,node=5 36 | 1558 | 10 | 142 | 4462 | 1295 
InterfModel=0,node=5 37 | 1470 | 14 | 162 | 4471 | 1349 
InterfModel=0,node=5 38 | 1467 | 15 | 148 | 4433 | 1409 
InterfModel=0,node=5 39 | 1509 | 9 | 129 | 4642 | 1177 
InterfModel=0,node=5 40 | 1449 | 19 | 106 | 4728 | 1169 
InterfModel=0,node=5 41 | 1491 | 14 | 131 | 4543 | 1289 
InterfModel=0,node=5 42 | 1414 | 9 | 148 | 4454 | 1443 
InterfModel=0,node=5 43 | 1586 | 11 | 125 | 4562 | 1183 
InterfModel=0,node=5 44 | 1569 | 15 | 160 | 4489 | 1236 
InterfModel=0,node=5 45 | 1589 | 14 | 177 | 4352 | 1339 
InterfModel=0,node=5 46 | 1438 | 17 | 130 | 4540 | 1340 
InterfModel=0,node=5 47 | 1403 | 13 | 157 | 4562 | 1333 
InterfModel=0,node=5 48 | 1578 | 10 | 154 | 4456 | 1267 
InterfModel=0,node=5 49 | 1513 | 10 | 145 | 4571 | 1231 
InterfModel=0,node=5 50 | 1556 | 11 | 140 | 4532 | 1226 
InterfModel=0,node=5 51 | 1451 | 17 | 154 | 4451 | 1394 
InterfModel=0,node=5 52 | 1508 | 15 | 125 | 4511 | 1307 
InterfModel=0,node=5 53 | 1647 | 11 | 155 | 4294 | 1360 
InterfModel=0,node=5 54 | 1444 | 12 | 135 | 4562 | 1318 
InterfModel=0,node=5 55 | 1396 | 15 | 152 | 4481 | 1422 
InterfModel=0,node=5 56 | 1364 | 9 | 151 | 4591 | 1352 
InterfModel=0,node=5 57 | 1453 | 13 | 140 | 4430 | 1434 
InterfModel=0,node=5 58 | 1600 | 16 | 138 | 4509 | 1207 
InterfModel=0,node=5 59 | 1466 | 12 | 146 | 4619 | 1226 
InterfModel=0,node=5 60 | 1544 | 14 | 139 | 4549 | 1220 
InterfModel=0,node=5 61 | 1439 | 18 | 117 | 4739 | 1154 
InterfModel=0,node=5 62 | 1475 | 11 | 144 | 4643 | 1194 
InterfModel=0,node=5 63 | 1316 | 15 | 138 | 4778 | 1219 
InterfModel=0,node=5 64 | 1553 | 13 | 117 | 4590 | 1193 
InterfModel=0,node=5 65 | 1496 | 14 | 120 | 4462 | 1378 
InterfModel=0,node=5 66 | 1444 | 14 | 133 | 4559 | 1319 
InterfModel=0,node=5 67 | 1560 | 12 | 118 | 4612 | 1166 
InterfModel=0,node=5 68 | 1480 | 9 | 137 | 4467 | 1374 
InterfModel=0,node=5 69 | 1608 | 19 | 142 | 4516 | 1182 
InterfModel=0,node=5 70 | 1533 | 14 | 152 | 4454 | 1314 
InterfModel=0,node=5 71 | 1510 | 9 | 142 | 4418 | 1389 
InterfModel=0,node=5 72 | 1407 | 9 | 140 | 4664 | 1248 
InterfModel=0,node=5 73 | 1440 | 16 | 124 | 4563 | 1324 
InterfModel=0,node=5 74 | 1479 | 11 | 136 | 4566 | 1278 
InterfModel=0,node=5 75 | 1494 | 21 | 154 | 4379 | 1419 
InterfModel=0,node=5 76 | 1514 | 10 | 148 | 4606 | 1188 
InterfModel=0,node=5 77 | 1552 | 8 | 155 | 4412 | 1339 
InterfModel=0,node=5 78 | 1434 | 10 | 148 | 4730 | 1145 
InterfModel=0,node=5 79 | 1272 | 9 | 116 | 4837 | 1233 
InterfModel=0,node=5 80 | 1381 | 12 | 144 | 4688 | 1249 
InterfModel=0,node=5 81 | 1525 | 19 | 138 | 4472 | 1311 
InterfModel=0,node=5 82 | 1362 | 21 | 153 | 4571 | 1362 
InterfModel=0,node=5 83 | 1559 | 17 | 128 | 4505 | 1257 
InterfModel=0,node=5 84 | 1459 | 10 | 160 | 4480 | 1360 
InterfModel=0,node=5 85 | 1642 | 10 | 114 | 4314 | 1385 
InterfModel=0,node=5 86 | 1431 | 14 | 155 | 4701 | 1167 
InterfModel=0,node=5 87 | 1623 | 8 | 145 | 4345 | 1349 
InterfModel=0,node=5 88 | 1323 | 21 | 124 | 4715 | 1284 
InterfModel=0,node=5 89 | 1413 | 9 | 169 | 4458 | 1421 
InterfModel=0,node=5 90 | 1629 | 16 | 160 | 4336 | 1328 
InterfModel=0,node=5 91 | 1574 | 13 | 160 | 4371 | 1350 
InterfModel=0,node=5 92 | 1522 | 14 | 119 | 4625 | 1187 
InterfModel=0,node=5 93 | 1481 | 14 | 126 | 4494 | 1354 
InterfModel=0,node=5 94 | 1499 | 16 | 146 | 4522 | 1284 
InterfModel=0,node=5 95 | 1467 | 22 | 159 | 4483 | 1336 
InterfModel=0,node=5 96 | 1426 | 7 | 137 | 4513 | 1383 
InterfModel=0,node=5 97 | 1494 | 16 | 137 | 4424 | 1398 
InterfModel=0,node=5 98 | 1374 | 12 | 132 | 4776 | 1173 
InterfModel=0,node=5 99 | 1357 | 9 | 125 | 4726 | 1254 
InterfModel=1,node=1 0 | - | 19 | 364 | 1717 | 898 
InterfModel=1,node=1 1 | - | 21 | 405 | 1688 | 885 
InterfModel=1,node=1 2 | - | 18 | 377 | 1714 | 883 
InterfModel=1,node=1 3 | - | 16 | 377 | 1732 | 874 
InterfModel=1,node=1 4 | - | 25 | 376 | 1746 | 850 
InterfModel=1,node=1 5 | - | 21 | 378 | 1701 | 898 
InterfModel=1,node=1 6 | - | 18 | 374 | 1705 | 900 
InterfModel=1,node=1 7 | - | 27 | 390 | 1662 | 919 
InterfModel=1,node=1 8 | - | 23 | 371 | 1677 | 927 
InterfModel=1,node=1 9 | - | 21 | 344 | 1734 | 898 
InterfModel=1,node=1 10 | - | 18 | 372 | 1667 | 940 
InterfModel=1,node=1 11 | - | 15 | 426 | 1673 | 881 
InterfModel=1,node=1 12 | - | 19 | 378 | 1740 | 860 
InterfModel=1,node=1 13 | - | 19 | 394 | 1655 | 931 
InterfModel=1,node=1 14 | - | 24 | 340 | 1710 | 917 
InterfModel=1,node=1 15 | - | 19 | 401 | 1691 | 882 
InterfModel=1,node=1 16 | - | 20 | 350 | 1692 | 935 
InterfModel=1,node=1 17 | - | 19 | 369 | 1702 | 907 
InterfModel=1,node=1 18 | - | 14 | 377 | 1726 | 879 
InterfModel=1,node=1 19 | - | 32 | 372 | 1716 | 877 
InterfModel=1,node=1 20 | - | 27 | 354 | 1770 | 846 
InterfModel=1,node=1 21 | - | 20 | 370 | 1722 | 884 
InterfModel=1,node=1 22 | - | 25 | 369 | 1661 | 943 
InterfModel=1,node=1 23 | - | 25 | 345 | 1742 | 887 
InterfModel=1,node=1 24 | - | 20 | 391 | 1705 | 882 
InterfModel=1,node=1 25 | - | 27 | 348 | 1708 | 913 
InterfModel=1,node=1 26 | - | 31 | 408 | 1687 | 873 
InterfModel=1,node=1 27 | - | 12 | 342 | 1754 | 888 
InterfModel=1,node=1 28 | - | 15 | 368 | 1700 | 910 
InterfModel=1,node=1 29 | - | 22 | 393 | 1692 | 890 
InterfModel=1,node=1 30 | - | 19 | 364 | 1726 | 882 
InterfModel=1,node=1 31 | - | 19 | 355 | 1731 | 892 
InterfModel=1,node=1 32 | - | 20 | 343 | 1731 | 904 
InterfModel=1,node=1 33 | - | 27 | 404 | 1689 | 877 
InterfModel=1,node=1 34 | - | 23 | 350 | 1748 | 876 
InterfModel=1,node=1 35 | - | 27 | 376 | 1703 | 891 
InterfModel=1,node=1 36 | - | 19 | 338 | 1736 | 904 
InterfModel=1,node=1 37 | - | 27 | 356 | 1714 | 902 
InterfModel=1,node=1 38 | - | 23 | 349 | 1733 | 892 
InterfModel=1,node=1 39 | - | 18 | 353 | 1778 | 848 
InterfModel=1,node=1 40 | - | 38 | 369 | 1746 | 843 
InterfModel=1,node=1 41 | - | 28 | 341 | 1703 | 925 
InterfModel=1,node=1 42 | - | 13 | 343 | 1700 | 938 
InterfModel=1,node=1 43 | - | 18 | 416 | 1663 | 901 
InterfModel=1,node=1 44 | - | 28 | 365 | 1743 | 861 
InterfModel=1,node=1 45 | - | 33 | 374 | 1699 | 888 
InterfModel=1,node=1 46 | - | 22 | 407 | 1677 | 891 
InterfModel=1,node=1 47 | - | 29 | 361 | 1720 | 887 
InterfModel=1,node=1 48 | - | 29 | 366 | 1714 | 890 
InterfModel=1,node=1 49 | - | 27 | 336 | 1737 | 898 
InterfModel=1,node=1 50 | - | 16 | 375 | 1706 | 901 
InterfModel=1,node=1 51 | - | 15 | 363 | 1696 | 923 
InterfModel=1,node=1 52 | - | 22 | 426 | 1630 | 906 
InterfModel=1,node=1 53 | - | 28 | 290 | 1785 | 893 
InterfModel=1,node=1 54 | - | 27 | 367 | 1741 | 862 
InterfModel=1,node=1 55 | - | 26 | 368 | 1720 | 881 
InterfModel=1,node=1 56 | - | 18 | 363 | 1692 | 926 
InterfModel=1,node=1 57 | - | 31 | 357 | 1694 | 913 
InterfModel=1,node=1 58 | - | 27 | 410 | 1704 | 857 
InterfModel=1,node=1 59 | - | 21 | 359 | 1726 | 891 
InterfModel=1,node=1 60 | - | 23 | 373 | 1708 | 894 
InterfModel=1,node=1 61 | - | 16 | 385 | 1706 | 891 
InterfModel=1,node=1 62 | - | 29 | 375 | 1703 | 890 
InterfModel=1,node=1 63 | - | 28 | 334 | 1730 | 905 
InterfModel=1,node=1 64 | - | 19 | 373 | 1761 | 845 
InterfModel=1,node=1 65 | - | 23 | 386 | 1694 | 896 
InterfModel=1,node=1 66 | - | 19 | 405 | 1670 | 902 
InterfModel=1,node=1 67 | - | 16 | 370 | 1703 | 909 
InterfModel=1,node=1 68 | - | 20 | 325 | 1737 | 915 
InterfModel=1,node=1 69 | - | 22 | 382 | 1713 | 881 
InterfModel=1,node=1 70 | - | 21 | 387 | 1759 | 832 
InterfModel=1,node=1 71 | - | 27 | 347 | 1731 | 892 
InterfModel=1,node=1 72 | - | 25 | 397 | 1695 | 879 
InterfModel=1,node=1 73 | - | 22 | 387 | 1712 | 876 
InterfModel=1,node=1 74 | - | 27 | 357 | 1691 | 923 
InterfModel=1,node=1 75 | - | 12 | 417 | 1646 | 921 
InterfModel=1,node=1 76 | - | 22 | 374 | 1693 | 907 
InterfModel=1,node=1 77 | - | 22 | 367 | 1714 | 889 
InterfModel=1,node=1 78 | - | 27 | 388 | 1710 | 873 
InterfModel=1,node=1 79 | - | 18 | 366 | 1699 | 913 
InterfModel=1,node=1 80 | - | 18 | 393 | 1668 | 916 
InterfModel=1,node=1 81 | - | 24 | 325 | 1758 | 892 
InterfModel=1,node=1 82 | - | 30 | 388 | 1707 | 874 
InterfModel=1,node=1 83 | - | 15 | 366 | 1722 | 895 
InterfModel=1,node=1 84 | - | 22 | 375 | 1744 | 855 
InterfModel=1,node=1 85 | - | 15 | 288 | 1766 | 929 
InterfModel=1,node=1 86 | - | 21 | 360 | 1733 | 881 
InterfModel=1,node=1 87 | - | 20 | 341 | 1706 | 932 
InterfModel=1,node=1 88 | - | 26 | 375 | 1736 | 855 
InterfModel=1,node=1 89 | - | 26 | 340 | 1754 | 877 
InterfModel=1,node=1 90 | - | 28 | 344 | 1721 | 901 
InterfModel=1,node=1 91 | - | 19 | 348 | 1749 | 881 
InterfModel=1,node=1 92 | - | 15 | 366 | 1698 | 918 
InterfModel=1,node=1 93 | - | 19 | 374 | 1670 | 934 
InterfModel=1,node=1 94 | - | 20 | 372 | 1670 | 934 
InterfModel=1,node=1 95 | - | 23 | 359 | 1719 | 894 
InterfModel=1,node=1 96 | - | 22 | 342 | 1713 | 921 
InterfModel=1,node=1 97 | - | 24 | 411 | 1700 | 861 
InterfModel=1,node=1 98 | - | 21 | 425 | 1690 | 859 
InterfModel=1,node=1 99 | - | 22 | 353 | 1723 | 901 
InterfModel=1,node=2 0 | - | 29 | 218 | 1839 | 912 
InterfModel=1,node=2 1 | - | 19 | 245 | 1784 | 950 
InterfModel=1,node=2 2 | - | 32 | 249 | 1765 | 950 
InterfModel=1,node=2 3 | - | 23 | 233 | 1801 | 942 
InterfModel=1,node=2 4 | - | 21 | 253 | 1823 | 901 
InterfModel=1,node=2 5 | - | 20 | 277 | 1791 | 909 
InterfModel=1,node=2 6 | - | 27 | 246 | 1842 | 882 
InterfModel=1,node=2 7 | - | 23 | 259 | 1783 | 933 
InterfModel=1,node=2 8 | - | 27 | 255 | 1813 | 902 
InterfModel=1,node=2 9 | - | 35 | 263 | 1758 | 943 
InterfModel=1,node=2 10 | - | 17 | 247 | 1840 | 893 
InterfModel=1,node=2 11 | - | 18 | 278 | 1753 | 948 
InterfModel=1,node=2 12 | - | 18 | 267 | 1800 | 912 
InterfModel=1,node=2 13 | - | 26 | 292 | 1745 | 933 
InterfModel=1,node=2 14 | - | 22 | 249 | 1824 | 902 
InterfModel=1,node=2 15 | - | 26 | 301 | 1772 | 897 
InterfModel=1,node=2 16 | - | 22 | 228 | 1801 | 944 
InterfModel=1,node=2 17 | - | 22 | 256 | 1785 | 934 
InterfModel=1,node=2 18 | - | 20 | 257 | 1778 | 944 
InterfModel=1,node=2 19 | - | 19 | 260 | 1789 | 931 
InterfModel=1,node=2 20 | - | 20 | 221 | 1868 | 889 
InterfModel=1,node=2 21 | - | 19 | 262 | 1743 | 973 
InterfModel=1,node=2 22 | - | 20 | 239 | 1846 | 894 
InterfModel=1,node=2 23 | - | 15 | 238 | 1811 | 934 
InterfModel=1,node=2 24 | - | 14 | 279 | 1764 | 939 
InterfModel=1,node=2 25 | - | 19 | 231 | 1812 | 937 
InterfModel=1,node=2 26 | - | 21 | 230 | 1791 | 955 
InterfModel=1,node=2 27 | - | 18 | 258 | 1812 | 911 
InterfModel=1,node=2 28 | - | 29 | 229 | 1798 | 941 
InterfModel=1,node=2 29 | - | 30 | 230 | 1807 | 931 
InterfModel=1,node=2 30 | - | 22 | 262 | 1733 | 979 
InterfModel=1,node=2 31 | - | 28 | 244 | 1804 | 922 
InterfModel=1,node=2 32 | - | 23 | 279 | 1801 | 896 
InterfModel=1,node=2 33 | - | 19 | 262 | 1785 | 932 
InterfModel=1,node=2 34 | - | 28 | 243 | 1810 | 917 
InterfModel=1,node=2 35 | - | 28 | 267 | 1769 | 933 
InterfModel=1,node=2 36 | - | 27 | 237 | 1743 | 989 
InterfModel=1,node=2 37 | - | 17 | 247 | 1759 | 976 
InterfModel=1,node=2 38 | - | 19 | 230 | 1793 | 957 
InterfModel=1,node=2 39 | - | 18 | 242 | 1802 | 935 
InterfModel=1,node=2 40 | - | 20 | 269 | 1797 | 912 
InterfModel=1,node=2 41 | - | 36 | 273 | 1778 | 911 
InterfModel=1,node=2 42 | - | 18 | 273 | 1777 | 929 
InterfModel=1,node=2 43 | - | 23 | 256 | 1769 | 949 
InterfModel=1,node=2 44 | - | 25 | 253 | 1802 | 917 
InterfModel=1,node=2 45 | - | 22 | 263 | 1813 | 898 
InterfModel=1,node=2 46 | - | 20 | 257 | 1757 | 956 
InterfModel=1,node=2 47 | - | 25 | 260 | 1799 | 914 
InterfModel=1,node=2 48 | - | 22 | 214 | 1821 | 940 
InterfModel=1,node=2 49 | - | 17 | 272 | 1812 | 889 
InterfModel=1,node=2 50 | - | 17 | 246 | 1796 | 938 
InterfModel=1,node=2 51 | - | 26 | 241 | 1810 | 919 
InterfModel=1,node=2 52 | - | 24 | 287 | 1777 | 911 
InterfModel=1,node=2 53 | - | 19 | 226 | 1795 | 956 
InterfModel=1,node=2 54 | - | 26 | 225 | 1807 | 939 
InterfModel=1,node=2 55 | - | 26 | 253 | 1790 | 929 
InterfModel=1,node=2 56 | - | 23 | 261 | 1802 | 913 
InterfModel=1,node=2 57 | - | 27 | 218 | 1859 | 893 
InterfModel=1,node=2 58 | - | 19 | 262 | 1801 | 911 
InterfModel=1,node=2 59 | - | 23 | 266 | 1763 | 945 
InterfModel=1,node=2 60 | - | 29 | 279 | 1778 | 911 
InterfModel=1,node=2 61 | - | 24 | 276 | 1806 | 891 
InterfModel=1,node=2 62 | - | 11 | 244 | 1851 | 891 
InterfModel=1,node=2 63 | - | 23 | 261 | 1833 | 880 
InterfModel=1,node=2 64 | - | 28 | 276 | 1799 | 896 
InterfModel=1,node=2 65 | - | 19 | 243 | 1839 | 898 
InterfModel=1,node=2 66 | - | 25 | 279 | 1783 | 912 
InterfModel=1,node=2 67 | - | 11 | 271 | 1778 | 939 
InterfModel=1,node=2 68 | - | 20 | 244 | 1829 | 903 
InterfModel=1,node=2 69 | - | 22 | 232 | 1834 | 911 
InterfModel=1,node=2 70 | - | 28 | 257 | 1844 | 869 
InterfModel=1,node=2 71 | - | 23 | 255 | 1822 | 898 
InterfModel=1,node=2 72 | - | 20 | 266 | 1785 | 926 
InterfModel=1,node=2 73 | - | 18 | 228 | 1820 | 931 
InterfModel=1,node=2 74 | - | 27 | 242 | 1806 | 924 
InterfModel=1,node=2 75 | - | 26 | 217 | 1827 | 928 
InterfModel=1,node=2 76 | - | 23 | 287 | 1755 | 932 
InterfModel=1,node=2 77 | - | 16 | 245 | 1777 | 958 
InterfModel=1,node=2 78 | - | 22 | 273 | 1765 | 935 
InterfModel=1,node=2 79 | - | 22 | 263 | 1800 | 909 
InterfModel=1,node=2 80 | - | 13 | 218 | 1824 | 943 
InterfModel=1,node=2 81 | - | 24 | 264 | 1776 | 934 
InterfModel=1,node=2 82 | - | 17 | 233 | 1808 | 939 
InterfModel=1,node=2 83 | - | 20 | 268 | 1801 | 909 
InterfModel=1,node=2 84 | - | 18 | 235 | 1809 | 935 
InterfModel=1,node=2 85 | - | 16 | 285 | 1790 | 907 
InterfModel=1,node=2 86 | - | 15 | 251 | 1808 | 924 
InterfModel=1,node=2 87 | - | 31 | 257 | 1836 | 875 
InterfModel=1,node=2 88 | - | 24 | 277 | 1794 | 902 
InterfModel=1,node=2 89 | - | 21 | 232 | 1842 | 902 
InterfModel=1,node=2 90 | - | 21 | 254 | 1813 | 909 
InterfModel=1,node=2 91 | - | 18 | 257 | 1827 | 895 
InterfModel=1,node=2 92 | - | 23 | 264 | 1780 | 930 
InterfModel=1,node=2 93 | - | 23 | 245 | 1818 | 912 
InterfModel=1,node=2 94 | - | 25 | 294 | 1774 | 905 
InterfModel=1,node=2 95 | - | 23 | 269 | 1791 | 914 
InterfModel=1,node=2 96 | - | 28 | 246 | 1796 | 929 
InterfModel=1,node=2 97 | - | 24 | 243 | 1814 | 916 
InterfModel=1,node=2 98 | - | 23 | 274 | 1805 | 895 
InterfModel=1,node=2 99 | - | 20 | 263 | 1781 | 935 
InterfModel=1,node=3 0 | 696 | 17 | 545 | 2210 | 1006 
InterfModel=1,node=3 1 | 693 | 23 | 505 | 2222 | 1024 
InterfModel=1,node=3 2 | 679 | 14 | 529 | 2230 | 1014 
InterfModel=1,node=3 3 | 670 | 21 | 537 | 2212 | 1030 
InterfModel=1,node=3 4 | 698 | 18 | 596 | 2147 | 1012 
InterfModel=1,node=3 5 | 712 | 18 | 523 | 2248 | 965 
InterfModel=1,node=3 6 | 697 | 20 | 544 | 2184 | 1022 
InterfModel=1,node=3 7 | 661 | 22 | 512 | 2233 | 1044 
InterfModel=1,node=3 8 | 769 | 19 | 580 | 2116 | 992 
InterfModel=1,node=3 9 | 728 | 23 | 560 | 2140 | 1020 
InterfModel=1,node=3 10 | 738 | 9 | 553 | 2166 | 1000 
InterfModel=1,node=3 11 | 967 | 16 | 615 | 1927 | 945 
InterfModel=1,node=3 12 | 694 | 21 | 537 | 2206 | 1008 
InterfModel=1,node=3 13 | 748 | 18 | 606 | 2115 | 980 
InterfModel=1,node=3 14 | 759 | 24 | 549 | 2153 | 986 
InterfModel=1,node=3 15 | 755 | 21 | 553 | 2168 | 972 
InterfModel=1,node=3 16 | 650 | 21 | 504 | 2267 | 1026 
InterfModel=1,node=3 17 | 539 | 18 | 543 | 2346 | 1021 
InterfModel=1,node=3 18 | 704 | 19 | 576 | 2181 | 989 
InterfModel=1,node=3 19 | 756 | 16 | 565 | 2156 | 976 
InterfModel=1,node=3 20 | 762 | 21 | 571 | 2156 | 956 
InterfModel=1,node=3 21 | 690 | 13 | 562 | 2195 | 1006 
InterfModel=1,node=3 22 | 760 | 17 | 591 | 2168 | 931 
InterfModel=1,node=3 23 | 694 | 19 | 596 | 2184 | 975 
InterfModel=1,node=3 24 | 566 | 20 | 571 | 2277 | 1034 
InterfModel=1,node=3 25 | 760 | 20 | 561 | 2163 | 964 
InterfModel=1,node=3 26 | 622 | 17 | 481 | 2263 | 1083 
InterfModel=1,node=3 27 | 612 | 15 | 499 | 2307 | 1036 
InterfModel=1,node=3 28 | 665 | 16 | 535 | 2238 | 1014 
InterfModel=1,node=3 29 | 630 | 20 | 550 | 2299 | 972 
InterfModel=1,node=3 30 | 790 | 19 | 544 | 2086 | 1029 
InterfModel=1,node=3 31 | 597 | 23 | 513 | 2350 | 991 
InterfModel=1,node=3 32 | 750 | 21 | 558 | 2135 | 1005 
InterfModel=1,node=3 33 | 625 | 21 | 550 | 2245 | 1028 
InterfModel=1,node=3 34 | 765 | 17 | 544 | 2137 | 1004 
InterfModel=1,node=3 35 | 741 | 14 | 541 | 2180 | 1010 
InterfModel=1,node=3 36 | 768 | 21 | 572 | 2153 | 959 
InterfModel=1,node=3 37 | 638 | 21 | 571 | 2254 | 988 
InterfModel=1,node=3 38 | 771 | 20 | 559 | 2139 | 989 
InterfModel=1,node=3 39 | 639 | 17 | 529 | 2275 | 1006 
InterfModel=1,node=3 40 | 670 | 21 | 596 | 2180 | 1006 
InterfModel=1,node=3 41 | 836 | 20 | 536 | 2092 | 983 
InterfModel=1,node=3 42 | 638 | 21 | 514 | 2296 | 997 
InterfModel=1,node=3 43 | 778 | 15 | 545 | 2138 | 991 
InterfModel=1,node=3 44 | 717 | 20 | 550 | 2168 | 1011 
InterfModel=1,node=3 45 | 639 | 21 | 565 | 2225 | 1027 
InterfModel=1,node=3 46 | 847 | 13 | 535 | 2040 | 1032 
InterfModel=1,node=3 47 | 690 | 21 | 616 | 2175 | 967 
InterfModel=1,node=3 48 | 601 | 16 | 495 | 2335 | 1027 
InterfModel=1,node=3 49 | 696 | 22 | 520 | 2216 | 1012 
InterfModel=1,node=3 50 | 739 | 17 | 567 | 2166 | 977 
InterfModel=1,node=3 51 | 743 | 24 | 561 | 2163 | 975 
InterfModel=1,node=3 52 | 631 | 18 | 562 | 2232 | 1024 
InterfModel=1,node=3 53 | 580 | 28 | 500 | 2342 | 1021 
InterfModel=1,node=3 54 | 779 | 26 | 516 | 2148 | 999 
InterfModel=1,node=3 55 | 750 | 23 | 583 | 2135 | 976 
InterfModel=1,node=3 56 | 625 | 22 | 519 | 2281 | 1023 
InterfModel=1,node=3 57 | 684 | 19 | 529 | 2234 | 1000 
InterfModel=1,node=3 58 | 658 | 9 | 547 | 2271 | 982 
