CastaliaResults -i saida.txt -s Packet Breakdown -n --all -o2                                                              

Communication.MAC:Packet breakdown
 | Failed, buffer overflow | Failed, busy channel | Failed, no ack | Success, first try | Success, not first try
InterfModel=0,node=4 75 | 1332 | 17 | 37 | 5136 | 944 
InterfModel=0,node=4 76 | 1264 | 23 | 34 | 5049 | 1101 
InterfModel=0,node=4 77 | 1381 | 14 | 35 | 4823 | 1216 
InterfModel=0,node=4 78 | 1399 | 16 | 38 | 4961 | 1052 
InterfModel=0,node=4 79 | 1314 | 24 | 33 | 4862 | 1240 
InterfModel=0,node=4 80 | 1485 | 17 | 51 | 4712 | 1203 
InterfModel=0,node=4 81 | 1230 | 14 | 34 | 5206 | 990 
InterfModel=0,node=4 82 | 1238 | 13 | 40 | 5126 | 1053 
InterfModel=0,node=4 83 | 1439 | 19 | 32 | 4925 | 1050 
InterfModel=0,node=4 84 | 1225 | 21 | 31 | 5252 | 937 
InterfModel=0,node=4 85 | 1308 | 16 | 30 | 5062 | 1056 
InterfModel=0,node=4 86 | 1461 | 18 | 38 | 4773 | 1177 
InterfModel=0,node=4 87 | 1399 | 18 | 34 | 4965 | 1049 
InterfModel=0,node=4 88 | 1429 | 22 | 44 | 5036 | 936 
InterfModel=0,node=4 89 | 1267 | 26 | 39 | 5132 | 1007 
InterfModel=0,node=4 90 | 1395 | 23 | 34 | 4929 | 1088 
InterfModel=0,node=4 91 | 1362 | 13 | 38 | 5066 | 988 
InterfModel=0,node=4 92 | 1427 | 14 | 41 | 4871 | 1113 
InterfModel=0,node=4 93 | 1258 | 11 | 24 | 5213 | 962 
InterfModel=0,node=4 94 | 1412 | 17 | 37 | 4950 | 1053 
InterfModel=0,node=4 95 | 1364 | 25 | 41 | 4883 | 1155 
InterfModel=0,node=4 96 | 1407 | 21 | 35 | 5010 | 993 
InterfModel=0,node=4 97 | 1454 | 20 | 42 | 4965 | 988 
InterfModel=0,node=4 98 | 1363 | 13 | 38 | 5021 | 1030 
InterfModel=0,node=4 99 | 1345 | 22 | 42 | 4932 | 1128 
InterfModel=0,node=5 0 | 1512 | 13 | 79 | 4831 | 1031 
InterfModel=0,node=5 1 | 1406 | 10 | 77 | 4955 | 1020 
InterfModel=0,node=5 2 | 1411 | 13 | 82 | 4993 | 967 
InterfModel=0,node=5 3 | 1498 | 17 | 97 | 4719 | 1135 
InterfModel=0,node=5 4 | 1590 | 16 | 103 | 4785 | 975 
InterfModel=0,node=5 5 | 1336 | 10 | 72 | 4977 | 1071 
InterfModel=0,node=5 6 | 1579 | 15 | 99 | 4529 | 1245 
InterfModel=0,node=5 7 | 1508 | 21 | 90 | 4638 | 1226 
InterfModel=0,node=5 8 | 1471 | 9 | 80 | 4863 | 1044 
InterfModel=0,node=5 9 | 1492 | 14 | 109 | 4598 | 1255 
InterfModel=0,node=5 10 | 1664 | 10 | 107 | 4457 | 1228 
InterfModel=0,node=5 11 | 1452 | 14 | 90 | 4658 | 1252 
InterfModel=0,node=5 12 | 1361 | 15 | 83 | 4751 | 1256 
InterfModel=0,node=5 13 | 1484 | 18 | 80 | 4881 | 1003 
InterfModel=0,node=5 14 | 1519 | 14 | 71 | 4808 | 1057 
InterfModel=0,node=5 15 | 1395 | 19 | 81 | 4765 | 1208 
InterfModel=0,node=5 16 | 1495 | 12 | 98 | 4677 | 1185 
InterfModel=0,node=5 17 | 1490 | 11 | 75 | 4655 | 1235 
InterfModel=0,node=5 18 | 1359 | 17 | 82 | 4717 | 1294 
InterfModel=0,node=5 19 | 1443 | 22 | 74 | 4716 | 1215 
InterfModel=0,node=5 20 | 1573 | 15 | 109 | 4486 | 1283 
InterfModel=0,node=5 21 | 1436 | 15 | 88 | 4951 | 978 
InterfModel=0,node=5 22 | 1420 | 18 | 89 | 4968 | 975 
InterfModel=0,node=5 23 | 1543 | 19 | 87 | 4814 | 1007 
InterfModel=0,node=5 24 | 1572 | 12 | 83 | 4606 | 1194 
InterfModel=0,node=5 25 | 1503 | 16 | 99 | 4619 | 1232 
InterfModel=0,node=5 26 | 1563 | 13 | 100 | 4608 | 1182 
InterfModel=0,node=5 27 | 1505 | 22 | 84 | 4697 | 1158 
InterfModel=0,node=5 28 | 1470 | 12 | 91 | 4846 | 1049 
InterfModel=0,node=5 29 | 1451 | 15 | 88 | 4873 | 1043 
InterfModel=0,node=5 30 | 1423 | 14 | 81 | 4853 | 1101 
InterfModel=0,node=5 31 | 1505 | 13 | 75 | 4852 | 1025 
InterfModel=0,node=5 32 | 1510 | 13 | 90 | 4801 | 1052 
InterfModel=0,node=5 33 | 1403 | 7 | 79 | 4917 | 1061 
InterfModel=0,node=5 34 | 1482 | 14 | 77 | 4833 | 1063 
InterfModel=0,node=5 35 | 1453 | 8 | 84 | 4882 | 1042 
InterfModel=0,node=5 36 | 1485 | 17 | 79 | 4791 | 1099 
InterfModel=0,node=5 37 | 1518 | 18 | 109 | 4614 | 1207 
InterfModel=0,node=5 38 | 1563 | 15 | 86 | 4542 | 1260 
InterfModel=0,node=5 39 | 1333 | 22 | 70 | 4980 | 1063 
InterfModel=0,node=5 40 | 1437 | 14 | 88 | 4897 | 1029 
InterfModel=0,node=5 41 | 1406 | 18 | 83 | 4791 | 1167 
InterfModel=0,node=5 42 | 1370 | 7 | 96 | 4717 | 1276 
InterfModel=0,node=5 43 | 1473 | 13 | 69 | 4885 | 1026 
InterfModel=0,node=5 44 | 1422 | 15 | 73 | 4853 | 1107 
InterfModel=0,node=5 45 | 1474 | 14 | 78 | 4716 | 1194 
InterfModel=0,node=5 46 | 1384 | 18 | 88 | 4809 | 1169 
InterfModel=0,node=5 47 | 1413 | 14 | 96 | 4730 | 1219 
InterfModel=0,node=5 48 | 1568 | 9 | 74 | 4727 | 1087 
InterfModel=0,node=5 49 | 1455 | 18 | 87 | 4839 | 1071 
InterfModel=0,node=5 50 | 1566 | 4 | 84 | 4758 | 1057 
InterfModel=0,node=5 51 | 1504 | 14 | 93 | 4612 | 1245 
InterfModel=0,node=5 52 | 1462 | 10 | 69 | 4755 | 1170 
InterfModel=0,node=5 53 | 1503 | 12 | 100 | 4676 | 1175 
InterfModel=0,node=5 54 | 1375 | 13 | 90 | 4796 | 1194 
InterfModel=0,node=5 55 | 1499 | 18 | 83 | 4636 | 1233 
InterfModel=0,node=5 56 | 1342 | 18 | 93 | 4880 | 1137 
InterfModel=0,node=5 57 | 1421 | 10 | 85 | 4652 | 1301 
InterfModel=0,node=5 58 | 1495 | 21 | 91 | 4878 | 982 
InterfModel=0,node=5 59 | 1622 | 17 | 82 | 4738 | 1007 
InterfModel=0,node=5 60 | 1544 | 19 | 65 | 4773 | 1065 
InterfModel=0,node=5 61 | 1440 | 13 | 66 | 4915 | 1035 
InterfModel=0,node=5 62 | 1414 | 20 | 84 | 4940 | 1009 
InterfModel=0,node=5 63 | 1526 | 9 | 80 | 4779 | 1072 
InterfModel=0,node=5 64 | 1423 | 16 | 91 | 4868 | 1068 
InterfModel=0,node=5 65 | 1542 | 14 | 85 | 4598 | 1231 
InterfModel=0,node=5 66 | 1495 | 15 | 68 | 4751 | 1146 
InterfModel=0,node=5 67 | 1429 | 12 | 84 | 4887 | 1055 
InterfModel=0,node=5 68 | 1450 | 15 | 102 | 4699 | 1202 
InterfModel=0,node=5 69 | 1451 | 14 | 83 | 4856 | 1066 
InterfModel=0,node=5 70 | 1534 | 17 | 101 | 4643 | 1172 
InterfModel=0,node=5 71 | 1395 | 11 | 73 | 4723 | 1264 
InterfModel=0,node=5 72 | 1305 | 14 | 85 | 5006 | 1057 
InterfModel=0,node=5 73 | 1503 | 18 | 85 | 4698 | 1163 
InterfModel=0,node=5 74 | 1397 | 13 | 70 | 4860 | 1126 
InterfModel=0,node=5 75 | 1491 | 13 | 97 | 4647 | 1218 
InterfModel=0,node=5 76 | 1589 | 20 | 71 | 4769 | 1017 
InterfModel=0,node=5 77 | 1381 | 14 | 68 | 4893 | 1110 
InterfModel=0,node=5 78 | 1424 | 15 | 88 | 4933 | 1011 
InterfModel=0,node=5 79 | 1446 | 16 | 66 | 4874 | 1065 
InterfModel=0,node=5 80 | 1416 | 9 | 78 | 4921 | 1045 
InterfModel=0,node=5 81 | 1548 | 16 | 75 | 4687 | 1140 
InterfModel=0,node=5 82 | 1613 | 11 | 73 | 4489 | 1286 
InterfModel=0,node=5 83 | 1407 | 15 | 81 | 4880 | 1083 
InterfModel=0,node=5 84 | 1573 | 15 | 103 | 4539 | 1236 
InterfModel=0,node=5 85 | 1566 | 22 | 77 | 4628 | 1172 
InterfModel=0,node=5 86 | 1352 | 19 | 81 | 5003 | 1013 
InterfModel=0,node=5 87 | 1461 | 22 | 96 | 4671 | 1216 
InterfModel=0,node=5 88 | 1406 | 15 | 83 | 4817 | 1146 
InterfModel=0,node=5 89 | 1522 | 11 | 108 | 4572 | 1254 
InterfModel=0,node=5 90 | 1532 | 17 | 102 | 4560 | 1258 
InterfModel=0,node=5 91 | 1527 | 11 | 95 | 4656 | 1180 
InterfModel=0,node=5 92 | 1366 | 12 | 91 | 5006 | 994 
InterfModel=0,node=5 93 | 1563 | 22 | 95 | 4604 | 1184 
InterfModel=0,node=5 94 | 1413 | 12 | 81 | 4911 | 1050 
InterfModel=0,node=5 95 | 1432 | 16 | 104 | 4683 | 1232 
InterfModel=0,node=5 96 | 1447 | 11 | 75 | 4623 | 1311 
InterfModel=0,node=5 97 | 1386 | 18 | 96 | 4743 | 1228 
InterfModel=0,node=5 98 | 1473 | 19 | 95 | 4846 | 1042 
InterfModel=0,node=5 99 | 1526 | 10 | 91 | 4754 | 1086 
InterfModel=1,node=1 0 | - | 19 | 141 | 1966 | 872 
InterfModel=1,node=1 1 | - | 17 | 159 | 1985 | 838 
InterfModel=1,node=1 2 | - | 17 | 152 | 1988 | 841 
InterfModel=1,node=1 3 | - | 19 | 129 | 1998 | 852 
InterfModel=1,node=1 4 | - | 23 | 140 | 1963 | 872 
InterfModel=1,node=1 5 | - | 16 | 128 | 2011 | 843 
InterfModel=1,node=1 6 | - | 21 | 134 | 1933 | 909 
InterfModel=1,node=1 7 | - | 20 | 135 | 1984 | 859 
InterfModel=1,node=1 8 | - | 20 | 132 | 2018 | 828 
InterfModel=1,node=1 9 | - | 27 | 138 | 1986 | 846 
InterfModel=1,node=1 10 | - | 17 | 125 | 1983 | 872 
InterfModel=1,node=1 11 | - | 19 | 130 | 2049 | 798 
InterfModel=1,node=1 12 | - | 19 | 135 | 1994 | 849 
InterfModel=1,node=1 13 | - | 20 | 139 | 2001 | 838 
InterfModel=1,node=1 14 | - | 16 | 108 | 1990 | 885 
InterfModel=1,node=1 15 | - | 15 | 150 | 2010 | 822 
InterfModel=1,node=1 16 | - | 13 | 139 | 1998 | 847 
InterfModel=1,node=1 17 | - | 24 | 139 | 1959 | 877 
InterfModel=1,node=1 18 | - | 23 | 145 | 1960 | 871 
InterfModel=1,node=1 19 | - | 20 | 130 | 2001 | 847 
InterfModel=1,node=1 20 | - | 16 | 112 | 2027 | 842 
InterfModel=1,node=1 21 | - | 25 | 129 | 1973 | 870 
InterfModel=1,node=1 22 | - | 24 | 120 | 1994 | 861 
InterfModel=1,node=1 23 | - | 16 | 136 | 1963 | 883 
InterfModel=1,node=1 24 | - | 17 | 132 | 1994 | 852 
InterfModel=1,node=1 25 | - | 19 | 155 | 2025 | 800 
InterfModel=1,node=1 26 | - | 17 | 133 | 1977 | 872 
InterfModel=1,node=1 27 | - | 24 | 122 | 2017 | 835 
InterfModel=1,node=1 28 | - | 16 | 137 | 2009 | 837 
InterfModel=1,node=1 29 | - | 25 | 145 | 1964 | 863 
InterfModel=1,node=1 30 | - | 19 | 136 | 2019 | 821 
InterfModel=1,node=1 31 | - | 20 | 130 | 2011 | 838 
InterfModel=1,node=1 32 | - | 15 | 120 | 1972 | 891 
InterfModel=1,node=1 33 | - | 15 | 139 | 2001 | 842 
InterfModel=1,node=1 34 | - | 25 | 156 | 1951 | 866 
InterfModel=1,node=1 35 | - | 20 | 150 | 1949 | 878 
InterfModel=1,node=1 36 | - | 26 | 114 | 1974 | 883 
InterfModel=1,node=1 37 | - | 21 | 145 | 1983 | 850 
InterfModel=1,node=1 38 | - | 27 | 140 | 1936 | 894 
InterfModel=1,node=1 39 | - | 29 | 150 | 1948 | 870 
InterfModel=1,node=1 40 | - | 21 | 128 | 1980 | 868 
InterfModel=1,node=1 41 | - | 21 | 138 | 1995 | 843 
InterfModel=1,node=1 42 | - | 15 | 134 | 2009 | 839 
InterfModel=1,node=1 43 | - | 29 | 146 | 1975 | 848 
InterfModel=1,node=1 44 | - | 20 | 128 | 2008 | 841 
InterfModel=1,node=1 45 | - | 23 | 150 | 1984 | 838 
InterfModel=1,node=1 46 | - | 26 | 133 | 1938 | 901 
InterfModel=1,node=1 47 | - | 19 | 128 | 1966 | 886 
InterfModel=1,node=1 48 | - | 15 | 99 | 2001 | 883 
InterfModel=1,node=1 49 | - | 11 | 131 | 1991 | 864 
InterfModel=1,node=1 50 | - | 18 | 116 | 2005 | 859 
InterfModel=1,node=1 51 | - | 25 | 134 | 1992 | 845 
InterfModel=1,node=1 52 | - | 18 | 132 | 1990 | 857 
InterfModel=1,node=1 53 | - | 26 | 141 | 2020 | 810 
InterfModel=1,node=1 54 | - | 24 | 140 | 1996 | 838 
InterfModel=1,node=1 55 | - | 17 | 133 | 2015 | 832 
InterfModel=1,node=1 56 | - | 16 | 156 | 1961 | 866 
InterfModel=1,node=1 57 | - | 16 | 151 | 1960 | 866 
InterfModel=1,node=1 58 | - | 17 | 141 | 1978 | 861 
InterfModel=1,node=1 59 | - | 21 | 122 | 2013 | 840 
InterfModel=1,node=1 60 | - | 15 | 150 | 1945 | 888 
InterfModel=1,node=1 61 | - | 20 | 139 | 2011 | 827 
InterfModel=1,node=1 62 | - | 18 | 125 | 2011 | 843 
InterfModel=1,node=1 63 | - | 17 | 124 | 2001 | 855 
InterfModel=1,node=1 64 | - | 25 | 128 | 1995 | 851 
InterfModel=1,node=1 65 | - | 20 | 142 | 2016 | 821 
InterfModel=1,node=1 66 | - | 19 | 139 | 1992 | 849 
InterfModel=1,node=1 67 | - | 25 | 125 | 2038 | 811 
InterfModel=1,node=1 68 | - | 20 | 140 | 1936 | 902 
InterfModel=1,node=1 69 | - | 24 | 133 | 1980 | 861 
InterfModel=1,node=1 70 | - | 22 | 142 | 1952 | 883 
InterfModel=1,node=1 71 | - | 19 | 145 | 1958 | 873 
InterfModel=1,node=1 72 | - | 22 | 125 | 1979 | 870 
InterfModel=1,node=1 73 | - | 19 | 141 | 1973 | 866 
InterfModel=1,node=1 74 | - | 16 | 145 | 1943 | 894 
InterfModel=1,node=1 75 | - | 31 | 122 | 1995 | 849 
InterfModel=1,node=1 76 | - | 22 | 128 | 1956 | 891 
InterfModel=1,node=1 77 | - | 24 | 132 | 2026 | 816 
InterfModel=1,node=1 78 | - | 14 | 119 | 2031 | 832 
InterfModel=1,node=1 79 | - | 21 | 155 | 1935 | 886 
InterfModel=1,node=1 80 | - | 16 | 119 | 1986 | 878 
InterfModel=1,node=1 81 | - | 28 | 133 | 1961 | 876 
InterfModel=1,node=1 82 | - | 20 | 139 | 2031 | 809 
InterfModel=1,node=1 83 | - | 28 | 143 | 1950 | 874 
InterfModel=1,node=1 84 | - | 22 | 152 | 2003 | 820 
InterfModel=1,node=1 85 | - | 28 | 142 | 2002 | 826 
InterfModel=1,node=1 86 | - | 19 | 142 | 2000 | 836 
InterfModel=1,node=1 87 | - | 22 | 120 | 2010 | 847 
InterfModel=1,node=1 88 | - | 18 | 119 | 1983 | 878 
InterfModel=1,node=1 89 | - | 24 | 124 | 1980 | 869 
InterfModel=1,node=1 90 | - | 16 | 160 | 1959 | 862 
InterfModel=1,node=1 91 | - | 23 | 112 | 1998 | 862 
InterfModel=1,node=1 92 | - | 13 | 122 | 1980 | 883 
InterfModel=1,node=1 93 | - | 23 | 141 | 2033 | 800 
InterfModel=1,node=1 94 | - | 27 | 133 | 1997 | 841 
InterfModel=1,node=1 95 | - | 23 | 145 | 1961 | 868 
InterfModel=1,node=1 96 | - | 18 | 146 | 2002 | 832 
InterfModel=1,node=1 97 | - | 20 | 132 | 2016 | 822 
InterfModel=1,node=1 98 | - | 21 | 145 | 1927 | 904 
InterfModel=1,node=1 99 | - | 17 | 138 | 2011 | 833 
InterfModel=1,node=2 0 | - | 19 | 93 | 2022 | 864 
InterfModel=1,node=2 1 | - | 19 | 96 | 1990 | 889 
InterfModel=1,node=2 2 | - | 19 | 99 | 2012 | 866 
InterfModel=1,node=2 3 | - | 20 | 101 | 2073 | 803 
InterfModel=1,node=2 4 | - | 26 | 85 | 2032 | 856 
InterfModel=1,node=2 5 | - | 23 | 88 | 2033 | 851 
InterfModel=1,node=2 6 | - | 18 | 86 | 2042 | 851 
InterfModel=1,node=2 7 | - | 22 | 91 | 2025 | 861 
InterfModel=1,node=2 8 | - | 14 | 92 | 2063 | 829 
InterfModel=1,node=2 9 | - | 27 | 100 | 2022 | 850 
InterfModel=1,node=2 10 | - | 14 | 91 | 2067 | 825 
InterfModel=1,node=2 11 | - | 22 | 101 | 2027 | 847 
InterfModel=1,node=2 12 | - | 7 | 99 | 2036 | 855 
InterfModel=1,node=2 13 | - | 23 | 83 | 2053 | 839 
InterfModel=1,node=2 14 | - | 19 | 82 | 2039 | 859 
InterfModel=1,node=2 15 | - | 13 | 97 | 2021 | 866 
InterfModel=1,node=2 16 | - | 21 | 93 | 2052 | 831 
InterfModel=1,node=2 17 | - | 24 | 86 | 2010 | 879 
InterfModel=1,node=2 18 | - | 37 | 91 | 2026 | 845 
InterfModel=1,node=2 19 | - | 25 | 93 | 2046 | 834 
InterfModel=1,node=2 20 | - | 17 | 93 | 2021 | 867 
InterfModel=1,node=2 21 | - | 23 | 105 | 2006 | 863 
InterfModel=1,node=2 22 | - | 25 | 83 | 2076 | 814 
InterfModel=1,node=2 23 | - | 17 | 114 | 2021 | 847 
InterfModel=1,node=2 24 | - | 13 | 100 | 2036 | 847 
InterfModel=1,node=2 25 | - | 22 | 84 | 2044 | 848 
InterfModel=1,node=2 26 | - | 18 | 95 | 2060 | 823 
InterfModel=1,node=2 27 | - | 16 | 86 | 2075 | 822 
InterfModel=1,node=2 28 | - | 23 | 101 | 2007 | 866 
InterfModel=1,node=2 29 | - | 16 | 104 | 2013 | 864 
InterfModel=1,node=2 30 | - | 21 | 95 | 2058 | 824 
InterfModel=1,node=2 31 | - | 27 | 106 | 2025 | 840 
InterfModel=1,node=2 32 | - | 20 | 99 | 2021 | 859 
InterfModel=1,node=2 33 | - | 17 | 95 | 2079 | 806 
InterfModel=1,node=2 34 | - | 26 | 82 | 2065 | 823 
InterfModel=1,node=2 35 | - | 22 | 95 | 2009 | 870 
InterfModel=1,node=2 36 | - | 9 | 68 | 2071 | 850 
InterfModel=1,node=2 37 | - | 26 | 100 | 2026 | 846 
InterfModel=1,node=2 38 | - | 24 | 98 | 2002 | 875 
InterfModel=1,node=2 39 | - | 22 | 92 | 2057 | 828 
InterfModel=1,node=2 40 | - | 20 | 99 | 2107 | 771 
InterfModel=1,node=2 41 | - | 23 | 92 | 2023 | 858 
InterfModel=1,node=2 42 | - | 17 | 91 | 2057 | 830 
InterfModel=1,node=2 43 | - | 14 | 83 | 2007 | 892 
InterfModel=1,node=2 44 | - | 29 | 83 | 1998 | 887 
InterfModel=1,node=2 45 | - | 22 | 103 | 2055 | 817 
InterfModel=1,node=2 46 | - | 19 | 84 | 2035 | 861 
InterfModel=1,node=2 47 | - | 26 | 95 | 2026 | 851 
InterfModel=1,node=2 48 | - | 21 | 109 | 2060 | 807 
InterfModel=1,node=2 49 | - | 28 | 84 | 2050 | 835 
InterfModel=1,node=2 50 | - | 20 | 98 | 2020 | 859 
InterfModel=1,node=2 51 | - | 25 | 86 | 2034 | 853 
InterfModel=1,node=2 52 | - | 23 | 95 | 2036 | 844 
InterfModel=1,node=2 53 | - | 16 | 110 | 2024 | 847 
InterfModel=1,node=2 54 | - | 18 | 95 | 2016 | 868 
InterfModel=1,node=2 55 | - | 23 | 87 | 2044 | 844 
InterfModel=1,node=2 56 | - | 23 | 92 | 2010 | 871 
InterfModel=1,node=2 57 | - | 16 | 101 | 2056 | 824 
InterfModel=1,node=2 58 | - | 16 | 81 | 1994 | 908 
InterfModel=1,node=2 59 | - | 17 | 100 | 2006 | 875 
InterfModel=1,node=2 60 | - | 28 | 90 | 1996 | 882 
InterfModel=1,node=2 61 | - | 17 | 91 | 2034 | 856 
InterfModel=1,node=2 62 | - | 18 | 88 | 2062 | 829 
InterfModel=1,node=2 63 | - | 20 | 74 | 2031 | 870 
InterfModel=1,node=2 64 | - | 26 | 99 | 1984 | 888 
InterfModel=1,node=2 65 | - | 23 | 89 | 2061 | 824 
InterfModel=1,node=2 66 | - | 27 | 96 | 2036 | 840 
InterfModel=1,node=2 67 | - | 20 | 83 | 2050 | 844 
InterfModel=1,node=2 68 | - | 21 | 96 | 2010 | 871 
InterfModel=1,node=2 69 | - | 22 | 96 | 1998 | 882 
InterfModel=1,node=2 70 | - | 20 | 101 | 2005 | 873 
InterfModel=1,node=2 71 | - | 19 | 86 | 2010 | 882 
InterfModel=1,node=2 72 | - | 19 | 95 | 2062 | 821 
InterfModel=1,node=2 73 | - | 24 | 87 | 2064 | 822 
InterfModel=1,node=2 74 | - | 19 | 102 | 2018 | 859 
InterfModel=1,node=2 75 | - | 23 | 94 | 2042 | 839 
InterfModel=1,node=2 76 | - | 23 | 90 | 2046 | 837 
InterfModel=1,node=2 77 | - | 21 | 82 | 2025 | 870 
InterfModel=1,node=2 78 | - | 23 | 90 | 2034 | 852 
InterfModel=1,node=2 79 | - | 19 | 105 | 2021 | 852 
InterfModel=1,node=2 80 | - | 15 | 99 | 2033 | 850 
InterfModel=1,node=2 81 | - | 27 | 88 | 2005 | 877 
InterfModel=1,node=2 82 | - | 16 | 105 | 2026 | 848 
InterfModel=1,node=2 83 | - | 22 | 90 | 2000 | 884 
InterfModel=1,node=2 84 | - | 12 | 84 | 2061 | 840 
InterfModel=1,node=2 85 | - | 21 | 95 | 2031 | 851 
InterfModel=1,node=2 86 | - | 16 | 90 | 2013 | 879 
InterfModel=1,node=2 87 | - | 20 | 93 | 2057 | 827 
InterfModel=1,node=2 88 | - | 22 | 96 | 2059 | 822 
InterfModel=1,node=2 89 | - | 17 | 94 | 2022 | 864 
InterfModel=1,node=2 90 | - | 25 | 84 | 2075 | 813 
InterfModel=1,node=2 91 | - | 29 | 99 | 1997 | 873 
InterfModel=1,node=2 92 | - | 21 | 88 | 2043 | 844 
InterfModel=1,node=2 93 | - | 15 | 106 | 2006 | 871 
InterfModel=1,node=2 94 | - | 16 | 91 | 2032 | 859 
InterfModel=1,node=2 95 | - | 32 | 105 | 2053 | 807 
InterfModel=1,node=2 96 | - | 17 | 77 | 2053 | 850 
InterfModel=1,node=2 97 | - | 19 | 92 | 2023 | 863 
InterfModel=1,node=2 98 | - | 25 | 88 | 2009 | 874 
InterfModel=1,node=2 99 | - | 33 | 114 | 1971 | 881 
InterfModel=1,node=3 0 | 13 | 25 | 213 | 3186 | 1057 
InterfModel=1,node=3 1 | 12 | 23 | 209 | 3127 | 1112 
InterfModel=1,node=3 2 | 21 | 31 | 227 | 3118 | 1080 
InterfModel=1,node=3 3 | 26 | 13 | 201 | 3105 | 1125 
InterfModel=1,node=3 4 | 22 | 26 | 221 | 3121 | 1095 
InterfModel=1,node=3 5 | 78 | 22 | 235 | 3055 | 1082 
InterfModel=1,node=3 6 | 73 | 18 | 222 | 3099 | 1063 
InterfModel=1,node=3 7 | 4 | 12 | 216 | 3163 | 1099 
InterfModel=1,node=3 8 | 55 | 27 | 211 | 3127 | 1058 
InterfModel=1,node=3 9 | 65 | 22 | 248 | 3074 | 1070 
InterfModel=1,node=3 10 | 54 | 18 | 240 | 3048 | 1112 
InterfModel=1,node=3 11 | 34 | 17 | 212 | 3191 | 1030 
InterfModel=1,node=3 12 | 31 | 12 | 219 | 3121 | 1113 
InterfModel=1,node=3 13 | 73 | 21 | 259 | 3039 | 1093 
InterfModel=1,node=3 14 | 43 | 15 | 218 | 3116 | 1093 
InterfModel=1,node=3 15 | 8 | 17 | 255 | 3159 | 1045 
InterfModel=1,node=3 16 | 21 | 17 | 218 | 3125 | 1087 
InterfModel=1,node=3 17 | 22 | 15 | 228 | 3172 | 1054 
InterfModel=1,node=3 18 | 73 | 20 | 220 | 3105 | 1054 
InterfModel=1,node=3 19 | 61 | 16 | 227 | 3085 | 1106 
InterfModel=1,node=3 20 | 19 | 14 | 221 | 3172 | 1053 
InterfModel=1,node=3 21 | 21 | 18 | 208 | 3142 | 1100 
InterfModel=1,node=3 22 | 39 | 29 | 211 | 3143 | 1075 
InterfModel=1,node=3 23 | 28 | 12 | 211 | 3099 | 1146 
InterfModel=1,node=3 24 | 2 | 16 | 211 | 3125 | 1140 
InterfModel=1,node=3 25 | 13 | 18 | 205 | 3130 | 1114 
InterfModel=1,node=3 26 | 32 | 15 | 210 | 3157 | 1059 
InterfModel=1,node=3 27 | 22 | 23 | 188 | 3137 | 1113 
InterfModel=1,node=3 28 | 28 | 17 | 245 | 3063 | 1132 
InterfModel=1,node=3 29 | 27 | 17 | 216 | 3137 | 1087 
InterfModel=1,node=3 30 | 15 | 15 | 226 | 3165 | 1071 
InterfModel=1,node=3 31 | 36 | 19 | 255 | 3120 | 1062 
InterfModel=1,node=3 32 | 18 | 21 | 242 | 3177 | 1041 
InterfModel=1,node=3 33 | 15 | 11 | 252 | 3075 | 1120 
InterfModel=1,node=3 34 | 18 | 16 | 244 | 3188 | 1020 
InterfModel=1,node=3 35 | 35 | 15 | 232 | 3088 | 1111 
InterfModel=1,node=3 36 | 1 | 16 | 222 | 3163 | 1084 
InterfModel=1,node=3 37 | 11 | 18 | 213 | 3134 | 1097 
InterfModel=1,node=3 38 | 35 | 25 | 234 | 3097 | 1097 
InterfModel=1,node=3 39 | 22 | 21 | 189 | 3184 | 1069 
InterfModel=1,node=3 40 | 76 | 17 | 232 | 3107 | 1060 
InterfModel=1,node=3 41 | 42 | 21 | 224 | 3118 | 1092 
InterfModel=1,node=3 42 | 20 | 19 | 224 | 3165 | 1062 
InterfModel=1,node=3 43 | 25 | 14 | 261 | 3088 | 1091 
InterfModel=1,node=3 44 | 21 | 14 | 209 | 3152 | 1100 
InterfModel=1,node=3 45 | 5 | 23 | 212 | 3131 | 1110 
InterfModel=1,node=3 46 | 1 | 18 | 228 | 3128 | 1119 
InterfModel=1,node=3 47 | 25 | 20 | 240 | 3069 | 1124 
InterfModel=1,node=3 48 | 55 | 24 | 213 | 3106 | 1078 
InterfModel=1,node=3 49 | 49 | 21 | 215 | 3101 | 1096 
InterfModel=1,node=3 50 | 37 | 17 | 244 | 3124 | 1068 
InterfModel=1,node=3 51 | 43 | 21 | 191 | 3183 | 1091 
InterfModel=1,node=3 52 | 25 | 10 | 204 | 3073 | 1142 
InterfModel=1,node=3 53 | 61 | 15 | 232 | 3150 | 1093 
InterfModel=1,node=3 54 | 59 | 19 | 238 | 3114 | 1101 
InterfModel=1,node=3 55 | 29 | 20 | 237 | 3121 | 1055 
InterfModel=1,node=3 56 | 26 | 22 | 205 | 3077 | 1124 
InterfModel=1,node=3 57 | 26 | 17 | 225 | 3120 | 1101 
InterfModel=1,node=3 58 | 29 | 16 | 227 | 3116 | 1106 
InterfModel=1,node=3 59 | 49 | 30 | 199 | 3162 | 1064 
InterfModel=1,node=3 60 | 59 | 17 | 244 | 3164 | 1034 
InterfModel=1,node=3 61 | 43 | 15 | 249 | 3095 | 1061 
InterfModel=1,node=3 62 | 12 | 26 | 201 | 3126 | 1058 
InterfModel=1,node=3 63 | 36 | 24 | 203 | 3104 | 1109 
