Modelo de colisao|repeticao|simulacao|nó sensor|PRR
0|81|0.3|nó 3|93.7319
0|82|0.3|nó 3|93.5097
0|83|0.3|nó 3|94.10979999999999
0|84|0.3|nó 3|93.8875
0|85|0.3|nó 3|93.0207
0|86|0.3|nó 3|94.2209
0|87|0.3|nó 3|93.7319
0|88|0.3|nó 3|93.55409999999999
0|89|0.3|nó 3|94.22219999999999
0|90|0.3|nó 3|93.9098
0|91|0.3|nó 3|94.19870000000002
0|92|0.3|nó 3|94.3321
0|93|0.3|nó 3|94.2876
0|94|0.3|nó 3|93.932
0|95|0.3|nó 3|94.10979999999999
0|96|0.3|nó 3|93.8875
0|97|0.3|nó 3|94.3098
0|98|0.3|nó 3|92.6206
0|99|0.3|nó 3|93.154
1|0|0.3|nó 3|82.86290000000001
1|1|0.3|nó 3|80.1734
1|2|0.3|nó 3|79.15090000000001
1|3|0.3|nó 3|80.2401
1|4|0.3|nó 3|81.9738
1|5|0.3|nó 3|77.5506
1|6|0.3|nó 3|79.8844
1|7|0.3|nó 3|80.1956
1|8|0.3|nó 3|80.9513
1|9|0.3|nó 3|75.9502
1|10|0.3|nó 3|80.818
1|11|0.3|nó 3|79.7066
1|12|0.3|nó 3|79.3732
1|13|0.3|nó 3|78.7286
1|14|0.3|nó 3|78.9953
1|15|0.3|nó 3|75.3278
1|16|0.3|nó 3|76.7948
1|17|0.3|nó 3|82.0627
1|18|0.3|nó 3|77.8395
1|19|0.3|nó 3|78.373
1|20|0.3|nó 3|79.7066
1|21|0.3|nó 3|81.0625
1|22|0.3|nó 3|79.0
1|23|0.3|nó 3|82.08489999999999
1|24|0.3|nó 3|80.2178
1|25|0.3|nó 3|79.6844
1|26|0.3|nó 3|83.2407
1|27|0.3|nó 3|82.0405
1|28|0.3|nó 3|77.2838
1|29|0.3|nó 3|80.329
1|30|0.3|nó 3|82.8406
1|31|0.3|nó 3|76.1058
1|32|0.3|nó 3|81.8404
1|33|0.3|nó 3|82.52940000000001
1|34|0.3|nó 3|81.48479999999999
1|35|0.3|nó 3|75.8613
1|36|0.3|nó 3|80.5068
1|37|0.3|nó 3|77.7728
1|38|0.3|nó 3|79.15090000000001
1|39|0.3|nó 3|79.6177
1|40|0.3|nó 3|81.0
1|41|0.3|nó 3|76.5333
1|42|0.3|nó 3|79.6844
1|43|0.3|nó 3|82.485
1|44|0.3|nó 3|80.0845
1|45|0.3|nó 3|80.0845
1|46|0.3|nó 3|78.084
1|47|0.3|nó 3|79.6889
1|48|0.3|nó 3|80.57350000000001
1|49|0.3|nó 3|79.0176
1|50|0.3|nó 3|77.7556
1|51|0.3|nó 3|78.8175
1|52|0.3|nó 3|80.68459999999999
1|53|0.3|nó 3|82.4667
1|54|0.3|nó 3|79.0
1|55|0.3|nó 3|77.4617
1|56|0.3|nó 3|78.084
1|57|0.3|nó 3|79.1731
1|58|0.3|nó 3|78.7064
1|59|0.3|nó 3|78.3285
1|60|0.3|nó 3|78.77310000000001
1|61|0.3|nó 3|76.4667
1|62|0.3|nó 3|78.9509
1|63|0.3|nó 3|80.84020000000001
1|64|0.3|nó 3|81.57369999999999
1|65|0.3|nó 3|77.1282
1|66|0.3|nó 3|80.88459999999999
1|67|0.3|nó 3|80.6889
1|68|0.3|nó 3|77.8617
1|69|0.3|nó 3|79.4621
1|70|0.3|nó 3|78.1729
1|71|0.3|nó 3|76.7726
1|72|0.3|nó 3|81.81819999999999
1|73|0.3|nó 3|81.5515
1|74|0.3|nó 3|76.57260000000001
1|75|0.3|nó 3|78.93329999999999
1|76|0.3|nó 3|80.3734
1|77|0.3|nó 3|81.46260000000001
1|78|0.3|nó 3|78.0173
1|79|0.3|nó 3|78.7953
1|80|0.3|nó 3|78.546
1|81|0.3|nó 3|78.19520000000001
1|82|0.3|nó 3|78.862
1|83|0.3|nó 3|80.1556
1|84|0.3|nó 3|81.17360000000001
1|85|0.3|nó 3|82.1516
1|86|0.3|nó 3|83.1518
1|87|0.3|nó 3|80.7692
1|88|0.3|nó 3|82.99620000000002
1|89|0.3|nó 3|81.218
1|90|0.3|nó 3|83.06290000000001
1|91|0.3|nó 3|77.99510000000001
1|92|0.3|nó 3|78.862
1|93|0.3|nó 3|81.796
1|94|0.3|nó 3|78.0173
1|95|0.3|nó 3|79.4
1|96|0.3|nó 3|81.46260000000001
1|97|0.3|nó 3|79.7733
1|98|0.3|nó 3|78.28890000000001
1|99|0.3|nó 3|77.7951
0|0|0.4|nó 3|95.4879
0|1|0.4|nó 3|95.3767
0|2|0.4|nó 3|95.88799999999999
0|3|0.4|nó 3|94.8211
0|4|0.4|nó 3|95.11
0|5|0.4|nó 3|95.15450000000001
0|6|0.4|nó 3|95.31009999999999
0|7|0.4|nó 3|95.399
0|8|0.4|nó 3|95.26559999999999
0|9|0.4|nó 3|96.22139999999999
0|10|0.4|nó 3|95.1767
0|11|0.4|nó 3|94.8655
0|12|0.4|nó 3|95.5768
0|13|0.4|nó 3|95.7102
0|14|0.4|nó 3|95.86580000000001
0|15|0.4|nó 3|95.4879
0|16|0.4|nó 3|95.5101
0|17|0.4|nó 3|95.9102
0|18|0.4|nó 3|95.0422
0|19|0.4|nó 3|95.7324
0|20|0.4|nó 3|95.6657
0|21|0.4|nó 3|95.5556
0|22|0.4|nó 3|94.8433
0|23|0.4|nó 3|96.04360000000001
0|24|0.4|nó 3|95.79910000000001
0|25|0.4|nó 3|95.5101
0|26|0.4|nó 3|94.6877
0|27|0.4|nó 3|95.3545
0|28|0.4|nó 3|95.2878
0|29|0.4|nó 3|95.1989
0|30|0.4|nó 3|95.4879
0|31|0.4|nó 3|95.62129999999999
0|32|0.4|nó 3|95.8213
0|33|0.4|nó 3|96.088
0|34|0.4|nó 3|94.17649999999999
0|35|0.4|nó 3|94.97670000000001
0|36|0.4|nó 3|95.4879
0|37|0.4|nó 3|95.22120000000001
0|38|0.4|nó 3|95.11
0|39|0.4|nó 3|94.8655
0|40|0.4|nó 3|95.7102
0|41|0.4|nó 3|95.599
0|42|0.4|nó 3|95.53229999999999
0|43|0.4|nó 3|95.7324
0|44|0.4|nó 3|95.6667
0|45|0.4|nó 3|95.31009999999999
0|46|0.4|nó 3|95.62129999999999
0|47|0.4|nó 3|95.7324
0|48|0.4|nó 3|95.5101
0|49|0.4|nó 3|95.2878
0|50|0.4|nó 3|94.9544
0|51|0.4|nó 3|95.77680000000001
0|52|0.4|nó 3|94.42219999999999
0|53|0.4|nó 3|94.6655
0|54|0.4|nó 3|95.11
0|55|0.4|nó 3|95.1767
0|56|0.4|nó 3|94.7988
0|57|0.4|nó 3|95.5101
0|58|0.4|nó 3|95.1778
0|59|0.4|nó 3|95.08780000000002
0|60|0.4|nó 3|95.4212
0|61|0.4|nó 3|94.73219999999999
0|62|0.4|nó 3|94.8655
0|63|0.4|nó 3|95.7111
0|64|0.4|nó 3|96.1325
0|65|0.4|nó 3|95.4212
0|66|0.4|nó 3|95.86670000000001
0|67|0.4|nó 3|95.79910000000001
0|68|0.4|nó 3|95.4879
0|69|0.4|nó 3|95.7102
0|70|0.4|nó 3|96.1102
0|71|0.4|nó 3|95.7546
0|72|0.4|nó 3|95.0211
0|73|0.4|nó 3|94.97670000000001
0|74|0.4|nó 3|96.04360000000001
0|75|0.4|nó 3|95.2878
0|76|0.4|nó 3|95.5101
0|77|0.4|nó 3|95.8213
0|78|0.4|nó 3|95.4
0|79|0.4|nó 3|94.91000000000001
0|80|0.4|nó 3|95.4657
0|81|0.4|nó 3|95.4212
0|82|0.4|nó 3|95.53229999999999
0|83|0.4|nó 3|95.1989
0|84|0.4|nó 3|95.6879
0|85|0.4|nó 3|95.6879
0|86|0.4|nó 3|95.599
0|87|0.4|nó 3|95.1989
0|88|0.4|nó 3|95.26559999999999
0|89|0.4|nó 3|95.8222
0|90|0.4|nó 3|94.7099
0|91|0.4|nó 3|95.88799999999999
0|92|0.4|nó 3|95.53229999999999
0|93|0.4|nó 3|95.6657
0|94|0.4|nó 3|95.2434
0|95|0.4|nó 3|95.3767
0|96|0.4|nó 3|95.08780000000002
0|97|0.4|nó 3|94.88780000000001
0|98|0.4|nó 3|94.91000000000001
0|99|0.4|nó 3|95.7102
1|0|0.4|nó 3|85.30780000000001
1|1|0.4|nó 3|86.7082
1|2|0.4|nó 3|82.08489999999999
1|3|0.4|nó 3|85.28559999999999
1|4|0.4|nó 3|83.3074
1|5|0.4|nó 3|84.7744
1|6|0.4|nó 3|85.64129999999999
1|7|0.4|nó 3|89.3087
1|8|0.4|nó 3|88.064
1|9|0.4|nó 3|86.01910000000001
1|10|0.4|nó 3|87.0193
1|11|0.4|nó 3|85.8635
1|12|0.4|nó 3|85.5301
1|13|0.4|nó 3|87.4417
1|14|0.4|nó 3|85.99690000000001
1|15|0.4|nó 3|88.01959999999998
1|16|0.4|nó 3|86.61919999999999
1|17|0.4|nó 3|87.4417
1|18|0.4|nó 3|85.77459999999999
1|19|0.4|nó 3|85.2412
1|20|0.4|nó 3|86.39700000000002
1|21|0.4|nó 3|86.53030000000001
1|22|0.4|nó 3|86.1333
1|23|0.4|nó 3|85.5968
1|24|0.4|nó 3|86.0858
1|25|0.4|nó 3|84.95219999999999
1|26|0.4|nó 3|84.48540000000001
1|27|0.4|nó 3|86.7526
1|28|0.4|nó 3|88.39739999999999
1|29|0.4|nó 3|86.99709999999999
1|30|0.4|nó 3|87.8195
1|31|0.4|nó 3|85.9747
1|32|0.4|nó 3|86.88600000000001
1|33|0.4|nó 3|86.46370000000002
1|34|0.4|nó 3|87.575
1|35|0.4|nó 3|89.1531
1|36|0.4|nó 3|86.8415
1|37|0.4|nó 3|89.2643
1|38|0.4|nó 3|87.24159999999999
1|39|0.4|nó 3|83.9742
1|40|0.4|nó 3|85.5556
1|41|0.4|nó 3|89.0889
1|42|0.4|nó 3|88.5308
1|43|0.4|nó 3|86.19690000000001
1|44|0.4|nó 3|86.2192
1|45|0.4|nó 3|85.55229999999999
1|46|0.4|nó 3|84.93
1|47|0.4|nó 3|85.44440000000002
1|48|0.4|nó 3|85.99690000000001
1|49|0.4|nó 3|89.331
1|50|0.4|nó 3|85.44440000000002
1|51|0.4|nó 3|86.2858
1|52|0.4|nó 3|86.5748
1|53|0.4|nó 3|87.3556
1|54|0.4|nó 3|88.8222
1|55|0.4|nó 3|86.5748
1|56|0.4|nó 3|87.75280000000001
1|57|0.4|nó 3|85.0634
1|58|0.4|nó 3|85.84129999999999
1|59|0.4|nó 3|85.84129999999999
1|60|0.4|nó 3|87.6862
1|61|0.4|nó 3|84.2667
1|62|0.4|nó 3|86.5526
1|63|0.4|nó 3|86.7526
1|64|0.4|nó 3|86.7304
1|65|0.4|nó 3|85.8858
1|66|0.4|nó 3|86.6637
1|67|0.4|nó 3|83.6
1|68|0.4|nó 3|87.4639
1|69|0.4|nó 3|86.61919999999999
1|70|0.4|nó 3|87.7084
1|71|0.4|nó 3|87.08600000000001
1|72|0.4|nó 3|88.01959999999998
1|73|0.4|nó 3|85.2412
1|74|0.4|nó 3|87.4639
1|75|0.4|nó 3|87.0222
1|76|0.4|nó 3|82.8406
1|77|0.4|nó 3|87.97510000000001
1|78|0.4|nó 3|86.33030000000001
1|79|0.4|nó 3|85.5079
1|80|0.4|nó 3|82.7924
1|81|0.4|nó 3|88.5086
1|82|0.4|nó 3|88.9976
1|83|0.4|nó 3|88.4
1|84|0.4|nó 3|81.6848
1|85|0.4|nó 3|84.6188
1|86|0.4|nó 3|89.82
1|87|0.4|nó 3|85.4157
1|88|0.4|nó 3|83.3519
1|89|0.4|nó 3|84.68549999999999
1|90|0.4|nó 3|86.7526
1|91|0.4|nó 3|86.90820000000001
1|92|0.4|nó 3|85.4857
1|93|0.4|nó 3|89.3532
1|94|0.4|nó 3|83.1963
1|95|0.4|nó 3|84.0889
1|96|0.4|nó 3|83.52969999999999
1|97|0.4|nó 3|84.7966
1|98|0.4|nó 3|87.11110000000001
1|99|0.4|nó 3|88.68889999999999
0|0|0.5|nó 3|96.64370000000001
0|1|0.5|nó 3|96.4437
0|2|0.5|nó 3|96.5992
0|3|0.5|nó 3|96.7326
0|4|0.5|nó 3|96.2436
0|5|0.5|nó 3|96.3992
0|6|0.5|nó 3|96.42139999999999
0|7|0.5|nó 3|96.7326
0|8|0.5|nó 3|96.4437
0|9|0.5|nó 3|96.66590000000001
0|10|0.5|nó 3|95.8435
0|11|0.5|nó 3|96.3325
0|12|0.5|nó 3|96.3992
0|13|0.5|nó 3|96.77709999999999
0|14|0.5|nó 3|96.77709999999999
0|15|0.5|nó 3|95.88799999999999
0|16|0.5|nó 3|96.84370000000001
0|17|0.5|nó 3|96.2658
0|18|0.5|nó 3|96.50959999999999
0|19|0.5|nó 3|96.1769
0|20|0.5|nó 3|96.9771
0|21|0.5|nó 3|96.3556
0|22|0.5|nó 3|96.1102
0|23|0.5|nó 3|96.8215
0|24|0.5|nó 3|95.9324
0|25|0.5|nó 3|96.22139999999999
0|26|0.5|nó 3|95.77680000000001
0|27|0.5|nó 3|96.1102
0|28|0.5|nó 3|96.3992
0|29|0.5|nó 3|96.77709999999999
0|30|0.5|nó 3|96.64370000000001
0|31|0.5|nó 3|96.9993
0|32|0.5|nó 3|96.8215
0|33|0.5|nó 3|96.04360000000001
0|34|0.5|nó 3|96.15469999999999
0|35|0.5|nó 3|96.3325
0|36|0.5|nó 3|96.15469999999999
0|37|0.5|nó 3|96.02129999999998
0|38|0.5|nó 3|96.1769
0|39|0.5|nó 3|96.5548
0|40|0.5|nó 3|96.088
0|41|0.5|nó 3|96.19919999999999
0|42|0.5|nó 3|96.2436
0|43|0.5|nó 3|96.8215
0|44|0.5|nó 3|96.7333
0|45|0.5|nó 3|96.66590000000001
0|46|0.5|nó 3|96.64370000000001
0|47|0.5|nó 3|96.4881
0|48|0.5|nó 3|96.19919999999999
0|49|0.5|nó 3|96.3325
0|50|0.5|nó 3|96.9549
0|51|0.5|nó 3|96.3992
0|52|0.5|nó 3|96.6667
0|53|0.5|nó 3|96.2881
0|54|0.5|nó 3|96.5548
0|55|0.5|nó 3|96.1102
0|56|0.5|nó 3|96.6215
0|57|0.5|nó 3|96.2881
0|58|0.5|nó 3|96.37780000000001
0|59|0.5|nó 3|95.9102
0|60|0.5|nó 3|96.4881
0|61|0.5|nó 3|96.1769
0|62|0.5|nó 3|96.19919999999999
0|63|0.5|nó 3|96.6444
0|64|0.5|nó 3|96.7548
0|65|0.5|nó 3|96.77709999999999
0|66|0.5|nó 3|96.8
0|67|0.5|nó 3|96.7326
0|68|0.5|nó 3|97.04379999999999
0|69|0.5|nó 3|96.577
0|70|0.5|nó 3|95.9102
0|71|0.5|nó 3|96.7104
0|72|0.5|nó 3|96.5103
0|73|0.5|nó 3|96.7993
0|74|0.5|nó 3|96.3547
0|75|0.5|nó 3|96.5103
0|76|0.5|nó 3|97.2438
0|77|0.5|nó 3|95.97690000000001
0|78|0.5|nó 3|96.04440000000001
0|79|0.5|nó 3|96.22139999999999
0|80|0.5|nó 3|96.8215
0|81|0.5|nó 3|96.15469999999999
0|82|0.5|nó 3|96.15469999999999
0|83|0.5|nó 3|97.53280000000001
0|84|0.5|nó 3|96.6882
0|85|0.5|nó 3|96.2658
0|86|0.5|nó 3|95.97690000000001
0|87|0.5|nó 3|96.19919999999999
0|88|0.5|nó 3|96.577
0|89|0.5|nó 3|96.6444
0|90|0.5|nó 3|96.64370000000001
0|91|0.5|nó 3|95.95469999999999
0|92|0.5|nó 3|96.91040000000001
0|93|0.5|nó 3|96.64370000000001
0|94|0.5|nó 3|96.6215
0|95|0.5|nó 3|96.5992
0|96|0.5|nó 3|96.577
0|97|0.5|nó 3|96.02129999999998
0|98|0.5|nó 3|96.7326
0|99|0.5|nó 3|96.5548
1|0|0.5|nó 3|89.28649999999999
1|1|0.5|nó 3|90.06450000000001
1|2|0.5|nó 3|89.93110000000001
1|3|0.5|nó 3|89.01979999999999
1|4|0.5|nó 3|91.6426
1|5|0.5|nó 3|91.0425
1|6|0.5|nó 3|91.9538
1|7|0.5|nó 3|91.53139999999999
1|8|0.5|nó 3|91.3981
1|9|0.5|nó 3|90.9313
1|10|0.5|nó 3|93.57629999999999
1|11|0.5|nó 3|90.3979
1|12|0.5|nó 3|93.53190000000001
1|13|0.5|nó 3|91.4648
1|14|0.5|nó 3|92.176
1|15|0.5|nó 3|89.21979999999999
1|16|0.5|nó 3|90.4423
1|17|0.5|nó 3|91.7759
1|18|0.5|nó 3|91.68700000000001
1|19|0.5|nó 3|92.176
1|20|0.5|nó 3|91.7315
1|21|0.5|nó 3|91.44250000000001
1|22|0.5|nó 3|92.2889
1|23|0.5|nó 3|92.0649
1|24|0.5|nó 3|91.1536
1|25|0.5|nó 3|92.9318
1|26|0.5|nó 3|89.46430000000001
1|27|0.5|nó 3|91.66479999999999
1|28|0.5|nó 3|91.6426
1|29|0.5|nó 3|92.0649
1|30|0.5|nó 3|91.198
1|31|0.5|nó 3|90.8646
1|32|0.5|nó 3|91.9982
1|33|0.5|nó 3|91.22030000000001
1|34|0.5|nó 3|93.0874
1|35|0.5|nó 3|92.8651
1|36|0.5|nó 3|89.4866
1|37|0.5|nó 3|91.44250000000001
1|38|0.5|nó 3|93.5986
1|39|0.5|nó 3|90.10889999999999
1|40|0.5|nó 3|91.5333
1|41|0.5|nó 3|90.9778
1|42|0.5|nó 3|91.53139999999999
1|43|0.5|nó 3|91.8204
1|44|0.5|nó 3|91.2425
1|45|0.5|nó 3|93.64299999999999
1|46|0.5|nó 3|92.64280000000001
1|47|0.5|nó 3|91.13329999999999
1|48|0.5|nó 3|90.2423
1|49|0.5|nó 3|89.70879999999998
1|50|0.5|nó 3|91.9111
1|51|0.5|nó 3|92.7095
1|52|0.5|nó 3|90.2645
1|53|0.5|nó 3|91.2889
1|54|0.5|nó 3|91.4
1|55|0.5|nó 3|92.30940000000001
1|56|0.5|nó 3|90.1534
1|57|0.5|nó 3|92.265
1|58|0.5|nó 3|92.5984
1|59|0.5|nó 3|91.3759
1|60|0.5|nó 3|92.42049999999999
1|61|0.5|nó 3|92.37780000000001
1|62|0.5|nó 3|90.7535
1|63|0.5|nó 3|90.8202
1|64|0.5|nó 3|92.75389999999999
1|65|0.5|nó 3|91.1758
1|66|0.5|nó 3|91.0202
1|67|0.5|nó 3|90.8
1|68|0.5|nó 3|90.4201
1|69|0.5|nó 3|92.2427
1|70|0.5|nó 3|92.465
1|71|0.5|nó 3|91.1758
1|72|0.5|nó 3|91.3981
1|73|0.5|nó 3|92.42049999999999
1|74|0.5|nó 3|91.7315
1|75|0.5|nó 3|91.13329999999999
1|76|0.5|nó 3|91.4648
1|77|0.5|nó 3|89.7533
1|78|0.5|nó 3|91.5537
1|79|0.5|nó 3|91.5759
1|80|0.5|nó 3|90.03999999999999
1|81|0.5|nó 3|92.176
1|82|0.5|nó 3|90.53120000000001
1|83|0.5|nó 3|92.13329999999999
1|84|0.5|nó 3|90.53120000000001
1|85|0.5|nó 3|92.75389999999999
1|86|0.5|nó 3|91.1536
1|87|0.5|nó 3|89.9956
1|88|0.5|nó 3|91.8426
1|89|0.5|nó 3|90.79799999999999
1|90|0.5|nó 3|91.44250000000001
1|91|0.5|nó 3|92.6206
1|92|0.5|nó 3|91.48700000000001
1|93|0.5|nó 3|89.28649999999999
1|94|0.5|nó 3|90.309
1|95|0.5|nó 3|92.13329999999999
1|96|0.5|nó 3|91.9093
1|97|0.5|nó 3|92.35389999999998
1|98|0.5|nó 3|91.88889999999999
1|99|0.5|nó 3|91.2667
0|0|0.6|nó 3|96.9993
0|1|0.6|nó 3|97.1327
0|2|0.6|nó 3|97.57719999999999
0|3|0.6|nó 3|97.3772
0|4|0.6|nó 3|96.9993
0|5|0.6|nó 3|97.2216
0|6|0.6|nó 3|97.1327
0|7|0.6|nó 3|96.9549
0|8|0.6|nó 3|97.28829999999999
0|9|0.6|nó 3|97.3772
0|10|0.6|nó 3|97.3994
0|11|0.6|nó 3|97.6662
0|12|0.6|nó 3|96.84370000000001
0|13|0.6|nó 3|96.77709999999999
0|14|0.6|nó 3|96.84370000000001
0|15|0.6|nó 3|96.7993
0|16|0.6|nó 3|96.7993
0|17|0.6|nó 3|97.2216
0|18|0.6|nó 3|97.35440000000001
0|19|0.6|nó 3|97.2438
0|20|0.6|nó 3|97.11049999999999
0|21|0.6|nó 3|97.3333
0|22|0.6|nó 3|97.28829999999999
0|23|0.6|nó 3|97.28829999999999
0|24|0.6|nó 3|96.9771
0|25|0.6|nó 3|97.3327
0|26|0.6|nó 3|97.5995
0|27|0.6|nó 3|96.91040000000001
0|28|0.6|nó 3|97.26610000000001
0|29|0.6|nó 3|97.11049999999999
0|30|0.6|nó 3|97.04379999999999
0|31|0.6|nó 3|97.57719999999999
0|32|0.6|nó 3|97.11049999999999
0|33|0.6|nó 3|97.1549
0|34|0.6|nó 3|97.3772
0|35|0.6|nó 3|97.3772
0|36|0.6|nó 3|97.91059999999999
0|37|0.6|nó 3|97.71059999999999
0|38|0.6|nó 3|97.7551
0|39|0.6|nó 3|97.6217
0|40|0.6|nó 3|97.02159999999999
0|41|0.6|nó 3|96.3992
0|42|0.6|nó 3|97.2438
0|43|0.6|nó 3|97.844
0|44|0.6|nó 3|97.4444
0|45|0.6|nó 3|96.9993
0|46|0.6|nó 3|97.26610000000001
0|47|0.6|nó 3|97.28829999999999
0|48|0.6|nó 3|97.31049999999999
0|49|0.6|nó 3|97.1994
0|50|0.6|nó 3|97.73280000000001
0|51|0.6|nó 3|97.31049999999999
0|52|0.6|nó 3|96.9556
0|53|0.6|nó 3|97.3327
0|54|0.6|nó 3|97.6884
0|55|0.6|nó 3|97.3327
0|56|0.6|nó 3|97.73280000000001
0|57|0.6|nó 3|96.9771
0|58|0.6|nó 3|97.7333
0|59|0.6|nó 3|97.1771
0|60|0.6|nó 3|97.9551
0|61|0.6|nó 3|97.46610000000001
0|62|0.6|nó 3|96.5103
0|63|0.6|nó 3|97.68889999999999
0|64|0.6|nó 3|97.1327
0|65|0.6|nó 3|97.3772
0|66|0.6|nó 3|97.62219999999999
0|67|0.6|nó 3|97.4883
0|68|0.6|nó 3|97.066
0|69|0.6|nó 3|97.04440000000001
0|70|0.6|nó 3|97.1771
0|71|0.6|nó 3|97.5106
0|72|0.6|nó 3|97.6662
0|73|0.6|nó 3|97.1327
0|74|0.6|nó 3|97.2216
0|75|0.6|nó 3|97.066
0|76|0.6|nó 3|97.02159999999999
0|77|0.6|nó 3|97.28829999999999
0|78|0.6|nó 3|97.0222
0|79|0.6|nó 3|97.4217
0|80|0.6|nó 3|97.53280000000001
0|81|0.6|nó 3|97.46610000000001
0|82|0.6|nó 3|97.11049999999999
0|83|0.6|nó 3|97.066
0|84|0.6|nó 3|97.57719999999999
0|85|0.6|nó 3|97.3327
0|86|0.6|nó 3|97.99959999999999
0|87|0.6|nó 3|97.46610000000001
0|88|0.6|nó 3|97.7551
0|89|0.6|nó 3|97.5333
0|90|0.6|nó 3|97.555
0|91|0.6|nó 3|97.0882
0|92|0.6|nó 3|97.46610000000001
0|93|0.6|nó 3|97.3327
0|94|0.6|nó 3|97.26610000000001
0|95|0.6|nó 3|97.4883
0|96|0.6|nó 3|97.26610000000001
0|97|0.6|nó 3|97.3772
0|98|0.6|nó 3|97.066
0|99|0.6|nó 3|97.4217
1|0|0.6|nó 3|93.10959999999999
1|1|0.6|nó 3|94.3098
1|2|0.6|nó 3|94.4877
1|3|0.6|nó 3|94.7544
1|4|0.6|nó 3|93.7319
1|5|0.6|nó 3|92.7762
1|6|0.6|nó 3|94.46540000000002
1|7|0.6|nó 3|94.44319999999999
1|8|0.6|nó 3|94.3988
1|9|0.6|nó 3|94.3765
1|10|0.6|nó 3|94.8211
1|11|0.6|nó 3|92.8429
1|12|0.6|nó 3|94.19870000000002
1|13|0.6|nó 3|94.3321
1|14|0.6|nó 3|93.8209
1|15|0.6|nó 3|93.84309999999999
1|16|0.6|nó 3|93.3318
1|17|0.6|nó 3|94.6433
1|18|0.6|nó 3|94.6877
1|19|0.6|nó 3|94.7544
1|20|0.6|nó 3|94.5766
1|21|0.6|nó 3|93.6208
1|22|0.6|nó 3|94.1778
1|23|0.6|nó 3|95.1989
1|24|0.6|nó 3|92.57610000000001
1|25|0.6|nó 3|94.132
1|26|0.6|nó 3|94.24319999999999
1|27|0.6|nó 3|94.0431
1|28|0.6|nó 3|93.7097
1|29|0.6|nó 3|94.5766
1|30|0.6|nó 3|94.06540000000001
1|31|0.6|nó 3|93.0874
1|32|0.6|nó 3|93.64299999999999
1|33|0.6|nó 3|94.2209
1|34|0.6|nó 3|94.7988
1|35|0.6|nó 3|94.19870000000002
1|36|0.6|nó 3|94.2876
1|37|0.6|nó 3|93.8209
1|38|0.6|nó 3|93.4208
1|39|0.6|nó 3|93.7542
1|40|0.6|nó 3|94.9778
1|41|0.6|nó 3|95.2667
1|42|0.6|nó 3|93.4874
1|43|0.6|nó 3|94.17649999999999
1|44|0.6|nó 3|93.53190000000001
1|45|0.6|nó 3|93.10959999999999
1|46|0.6|nó 3|93.84309999999999
1|47|0.6|nó 3|93.8222
1|48|0.6|nó 3|94.26540000000001
1|49|0.6|nó 3|94.7099
1|50|0.6|nó 3|94.24440000000001
1|51|0.6|nó 3|94.91000000000001
1|52|0.6|nó 3|93.932
1|53|0.6|nó 3|94.42219999999999
1|54|0.6|nó 3|92.2
1|55|0.6|nó 3|94.46540000000002
1|56|0.6|nó 3|95.1989
1|57|0.6|nó 3|93.6208
1|58|0.6|nó 3|94.08760000000001
1|59|0.6|nó 3|93.55409999999999
1|60|0.6|nó 3|94.5099
1|61|0.6|nó 3|93.84440000000001
1|62|0.6|nó 3|92.9762
1|63|0.6|nó 3|95.1989
1|64|0.6|nó 3|93.17629999999998
1|65|0.6|nó 3|92.9984
1|66|0.6|nó 3|93.7097
1|67|0.6|nó 3|95.3556
1|68|0.6|nó 3|94.42099999999999
1|69|0.6|nó 3|94.10979999999999
1|70|0.6|nó 3|94.7544
1|71|0.6|nó 3|95.0211
1|72|0.6|nó 3|93.932
1|73|0.6|nó 3|94.2876
1|74|0.6|nó 3|93.46520000000001
1|75|0.6|nó 3|93.9111
1|76|0.6|nó 3|93.2207
1|77|0.6|nó 3|94.5543
1|78|0.6|nó 3|95.399
1|79|0.6|nó 3|93.5986
1|80|0.6|nó 3|93.8195
1|81|0.6|nó 3|94.5766
1|82|0.6|nó 3|94.132
1|83|0.6|nó 3|94.3333
1|84|0.6|nó 3|93.64299999999999
1|85|0.6|nó 3|92.5317
1|86|0.6|nó 3|94.6433
1|87|0.6|nó 3|93.8417
1|88|0.6|nó 3|93.39850000000001
1|89|0.6|nó 3|93.79860000000001
1|90|0.6|nó 3|94.3543
1|91|0.6|nó 3|93.0874
1|92|0.6|nó 3|93.932
1|93|0.6|nó 3|94.7766
1|94|0.6|nó 3|93.932
1|95|0.6|nó 3|93.11110000000001
1|96|0.6|nó 3|91.88709999999999
1|97|0.6|nó 3|94.5099
1|98|0.6|nó 3|95.2
1|99|0.6|nó 3|92.9984
0|0|CL-B|nó 3|97.5106
0|1|CL-B|nó 3|97.8884
0|2|CL-B|nó 3|97.73280000000001
0|3|CL-B|nó 3|97.46610000000001
0|4|CL-B|nó 3|97.9551
0|5|CL-B|nó 3|97.8662
0|6|CL-B|nó 3|98.19959999999999
0|7|CL-B|nó 3|98.044
0|8|CL-B|nó 3|97.64389999999999
0|9|CL-B|nó 3|97.6662
0|10|CL-B|nó 3|97.57719999999999
0|11|CL-B|nó 3|97.9773
0|12|CL-B|nó 3|97.8884
0|13|CL-B|nó 3|98.0885
0|14|CL-B|nó 3|97.8662
0|15|CL-B|nó 3|97.71059999999999
0|16|CL-B|nó 3|98.17739999999999
0|17|CL-B|nó 3|97.4217
