CastaliaResults -i saida.txt -s Packets loss rate -n --all -o2                                                               

Application:Packets loss rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=2 3 | 0.0920307 | 0.0130044 | 0.107357 | 0.3288 | 0.406187 
InterfModel=2 4 | 0.0753585 | 0.0130044 | 0.12914 | 0.321643 | 0.427524 
InterfModel=2 5 | 0.0796933 | 0.0173391 | 0.0995777 | 0.322086 | 0.419389 
InterfModel=2 6 | 0.078026 | 0.021007 | 0.100245 | 0.336445 | 0.416189 
InterfModel=2 7 | 0.0716906 | 0.0163333 | 0.115333 | 0.346626 | 0.404854 
InterfModel=2 8 | 0.0860287 | 0.0190063 | 0.0989109 | 0.341245 | 0.420456 
InterfModel=2 9 | 0.09 | 0.0163388 | 0.133141 | 0.346846 | 0.402454 
InterfModel=2 10 | 0.0786929 | 0.0140046 | 0.0951322 | 0.344579 | 0.419256 
InterfModel=2 11 | 0.0803601 | 0.0170057 | 0.107802 | 0.334845 | 0.436325 
InterfModel=2 12 | 0.0796933 | 0.0153384 | 0.0995777 | 0.32831 | 0.411388 
InterfModel=2 13 | 0.0813605 | 0.0136712 | 0.106913 | 0.329911 | 0.436458 
InterfModel=2 14 | 0.0873625 | 0.0166723 | 0.108913 | 0.345513 | 0.418456 
InterfModel=2 15 | 0.087029 | 0.0163388 | 0.103134 | 0.33929 | 0.416322 
InterfModel=2 16 | 0.0816939 | 0.0166723 | 0.108469 | 0.311908 | 0.437125 
InterfModel=2 17 | 0.0800267 | 0.0156719 | 0.104667 | 0.316976 | 0.427257 
InterfModel=2 18 | 0.0803601 | 0.0196732 | 0.103801 | 0.353914 | 0.410855 
InterfModel=2 19 | 0.075025 | 0.0196732 | 0.0820182 | 0.339912 | 0.419789 
InterfModel=2 20 | 0.0726909 | 0.0170057 | 0.116693 | 0.331644 | 0.418112 
InterfModel=2 21 | 0.0853618 | 0.0183395 | 0.11158 | 0.334933 | 0.427124 
InterfModel=2 22 | 0.085 | 0.0190063 | 0.108469 | 0.308749 | 0.421446 
InterfModel=2 23 | 0.0753585 | 0.0173391 | 0.110691 | 0.344846 | 0.411388 
InterfModel=2 24 | 0.0873625 | 0.0190063 | 0.0971327 | 0.329021 | 0.410376 
InterfModel=2 25 | 0.0793598 | 0.0113371 | 0.116915 | 0.333156 | 0.416644 
InterfModel=2 26 | 0.09003 | 0.0163388 | 0.114914 | 0.323286 | 0.415789 
InterfModel=2 27 | 0.0823608 | 0.0166723 | 0.100022 | 0.328933 | 0.416856 
InterfModel=2 28 | 0.0676892 | 0.0146667 | 0.107135 | 0.330577 | 0.41171 
InterfModel=2 29 | 0.0766922 | 0.0126709 | 0.117804 | 0.326444 | 0.414189 
InterfModel=2 30 | 0.0733578 | 0.0146716 | 0.108691 | 0.323643 | 0.413388 
InterfModel=2 31 | 0.0700234 | 0.015005 | 0.104667 | 0.332578 | 0.436191 
InterfModel=2 32 | 0.078026 | 0.0176666 | 0.120667 | 0.327377 | 0.426857 
InterfModel=2 33 | 0.084028 | 0.0140046 | 0.0909091 | 0.333111 | 0.419656 
InterfModel=2 34 | 0.0773591 | 0.0163388 | 0.108691 | 0.320443 | 0.42179 
InterfModel=2 35 | 0.0733578 | 0.0170057 | 0.1018 | 0.319776 | 0.430724 
InterfModel=2 36 | 0.0730243 | 0.0166723 | 0.0977995 | 0.326043 | 0.43745 
InterfModel=2 37 | 0.0703568 | 0.0140046 | 0.115804 | 0.336978 | 0.423713 
InterfModel=2 38 | 0.0736912 | 0.0206667 | 0.0793509 | 0.333111 | 0.429657 
InterfModel=2 39 | 0.0783594 | 0.0146716 | 0.104 | 0.321243 | 0.4128 
InterfModel=2 40 | 0.0706902 | 0.0133378 | 0.119804 | 0.326177 | 0.412055 
InterfModel=2 41 | 0.0813605 | 0.0133378 | 0.0937986 | 0.329021 | 0.425923 
InterfModel=2 42 | 0.0830277 | 0.015 | 0.104245 | 0.332178 | 0.437792 
InterfModel=2 43 | 0.081027 | 0.0153384 | 0.107802 | 0.333778 | 0.433658 
InterfModel=2 44 | 0.087029 | 0.0166723 | 0.109135 | 0.334711 | 0.430057 
