CastaliaResults -i saida.txt -s Packets reception rate -n --all -o2                                                                    

Application:Packets reception rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=2 7 | 0.914305 | 0.960333 | 0.924444 | 0.789677 | 0.741032 
InterfModel=2 8 | 0.921974 | 0.962654 | 0.925761 | 0.809308 | 0.72703 
InterfModel=2 9 | 0.917667 | 0.958653 | 0.919982 | 0.786238 | 0.740899 
InterfModel=2 10 | 0.918306 | 0.95065 | 0.927984 | 0.784505 | 0.756768 
InterfModel=2 11 | 0.918973 | 0.957319 | 0.927317 | 0.812642 | 0.714629 
InterfModel=2 12 | 0.924308 | 0.956986 | 0.932207 | 0.789305 | 0.736632 
InterfModel=2 13 | 0.916667 | 0.951984 | 0.923761 | 0.802107 | 0.741832 
InterfModel=2 14 | 0.916305 | 0.953318 | 0.928206 | 0.773036 | 0.767169 
InterfModel=2 15 | 0.91864 | 0.96132 | 0.921538 | 0.789544 | 0.740765 
InterfModel=2 16 | 0.923641 | 0.96032 | 0.925984 | 0.808108 | 0.72223 
InterfModel=2 17 | 0.91864 | 0.959987 | 0.93 | 0.77597 | 0.751834 
InterfModel=2 18 | 0.917306 | 0.959987 | 0.93154 | 0.771169 | 0.757568 
InterfModel=2 19 | 0.913638 | 0.954652 | 0.923761 | 0.782104 | 0.759701 
InterfModel=2 20 | 0.914638 | 0.960654 | 0.916648 | 0.799573 | 0.732462 
InterfModel=2 21 | 0.923308 | 0.955985 | 0.930207 | 0.779067 | 0.752234 
InterfModel=2 22 | 0.916667 | 0.959987 | 0.927984 | 0.768872 | 0.750734 
InterfModel=2 23 | 0.922307 | 0.962321 | 0.922427 | 0.793973 | 0.730364 
InterfModel=2 24 | 0.91964 | 0.957653 | 0.934652 | 0.773006 | 0.754468 
InterfModel=2 25 | 0.913304 | 0.957653 | 0.919093 | 0.791544 | 0.741931 
InterfModel=2 26 | 0.925975 | 0.960987 | 0.918649 | 0.793545 | 0.739299 
InterfModel=2 27 | 0.916972 | 0.954652 | 0.928206 | 0.7996 | 0.739699 
InterfModel=2 28 | 0.919306 | 0.960667 | 0.924428 | 0.775703 | 0.759002 
InterfModel=2 29 | 0.914305 | 0.94965 | 0.925317 | 0.813842 | 0.719029 
InterfModel=2 30 | 0.92064 | 0.957986 | 0.929318 | 0.792506 | 0.757434 
InterfModel=2 31 | 0.917973 | 0.958986 | 0.925556 | 0.795706 | 0.735965 
InterfModel=2 32 | 0.918306 | 0.953667 | 0.923556 | 0.798907 | 0.754901 
InterfModel=2 33 | 0.917973 | 0.956652 | 0.923539 | 0.777037 | 0.747566 
InterfModel=2 34 | 0.917306 | 0.957653 | 0.924428 | 0.786905 | 0.7477 
InterfModel=2 35 | 0.926642 | 0.960987 | 0.922205 | 0.785038 | 0.741299 
InterfModel=2 36 | 0.919973 | 0.956986 | 0.924872 | 0.798106 | 0.741131 
InterfModel=2 37 | 0.918306 | 0.956319 | 0.92176 | 0.806508 | 0.734729 
InterfModel=2 38 | 0.924975 | 0.956 | 0.928429 | 0.775303 | 0.749433 
InterfModel=2 39 | 0.927309 | 0.95932 | 0.922667 | 0.793172 | 0.730667 
InterfModel=2 40 | 0.91864 | 0.954985 | 0.923316 | 0.779704 | 0.747166 
InterfModel=2 41 | 0.918973 | 0.951984 | 0.929984 | 0.78661 | 0.746233 
InterfModel=2 42 | 0.919973 | 0.962333 | 0.925317 | 0.790105 | 0.744233 
InterfModel=2 43 | 0.922974 | 0.959653 | 0.927095 | 0.791706 | 0.738365 
InterfModel=2 44 | 0.922307 | 0.962988 | 0.922427 | 0.784105 | 0.744633 
InterfModel=2 45 | 0.915639 | 0.955985 | 0.928651 | 0.777141 | 0.751134 
