CastaliaResults -i saida.txt -s Packet Breakdown -n --all -o2                                                              

Communication.MAC:Packet breakdown
 | Failed, buffer overflow | Failed, busy channel | Failed, no ack | Success, first try | Success, not first try
InterfModel=0,node=4 75 | 1320 | 15 | 39 | 5183 | 909 
InterfModel=0,node=4 76 | 1219 | 10 | 39 | 5072 | 1127 
InterfModel=0,node=4 77 | 1332 | 14 | 52 | 4938 | 1132 
InterfModel=0,node=4 78 | 1233 | 23 | 37 | 5148 | 1027 
InterfModel=0,node=4 79 | 1353 | 13 | 46 | 4866 | 1189 
InterfModel=0,node=4 80 | 1353 | 14 | 52 | 4876 | 1175 
InterfModel=0,node=4 81 | 1306 | 13 | 40 | 5142 | 965 
InterfModel=0,node=4 82 | 1154 | 21 | 47 | 5188 | 1057 
InterfModel=0,node=4 83 | 1287 | 16 | 36 | 5020 | 1107 
InterfModel=0,node=4 84 | 1198 | 13 | 32 | 5280 | 945 
InterfModel=0,node=4 85 | 1357 | 23 | 53 | 4999 | 1034 
InterfModel=0,node=4 86 | 1178 | 12 | 38 | 5074 | 1169 
InterfModel=0,node=4 87 | 1272 | 14 | 41 | 5096 | 1043 
InterfModel=0,node=4 88 | 1204 | 13 | 38 | 5333 | 893 
InterfModel=0,node=4 89 | 1299 | 24 | 30 | 5130 | 984 
InterfModel=0,node=4 90 | 1355 | 22 | 37 | 4933 | 1130 
InterfModel=0,node=4 91 | 1255 | 20 | 27 | 5229 | 934 
InterfModel=0,node=4 92 | 1260 | 14 | 44 | 5151 | 1002 
InterfModel=0,node=4 93 | 1372 | 17 | 34 | 5112 | 930 
InterfModel=0,node=4 94 | 1307 | 14 | 39 | 5061 | 1046 
InterfModel=0,node=4 95 | 1393 | 15 | 53 | 4807 | 1205 
InterfModel=0,node=4 96 | 1254 | 28 | 34 | 5200 | 952 
InterfModel=0,node=4 97 | 1428 | 25 | 33 | 5013 | 967 
InterfModel=0,node=4 98 | 1243 | 14 | 42 | 5166 | 1000 
InterfModel=0,node=4 99 | 1350 | 13 | 37 | 4966 | 1112 
InterfModel=0,node=5 0 | 1504 | 13 | 100 | 4877 | 972 
InterfModel=0,node=5 1 | 1509 | 10 | 91 | 4898 | 964 
InterfModel=0,node=5 2 | 1398 | 17 | 52 | 5006 | 994 
InterfModel=0,node=5 3 | 1439 | 10 | 85 | 4721 | 1211 
InterfModel=0,node=5 4 | 1428 | 19 | 80 | 4988 | 950 
InterfModel=0,node=5 5 | 1419 | 20 | 55 | 4950 | 1022 
InterfModel=0,node=5 6 | 1414 | 25 | 76 | 4767 | 1186 
InterfModel=0,node=5 7 | 1460 | 12 | 85 | 4701 | 1213 
InterfModel=0,node=5 8 | 1448 | 12 | 71 | 4970 | 967 
InterfModel=0,node=5 9 | 1416 | 19 | 83 | 4731 | 1217 
InterfModel=0,node=5 10 | 1447 | 14 | 85 | 4670 | 1251 
InterfModel=0,node=5 11 | 1334 | 14 | 67 | 4845 | 1208 
InterfModel=0,node=5 12 | 1351 | 14 | 70 | 4913 | 1125 
InterfModel=0,node=5 13 | 1477 | 24 | 66 | 4923 | 976 
InterfModel=0,node=5 14 | 1574 | 21 | 58 | 4726 | 1093 
InterfModel=0,node=5 15 | 1404 | 17 | 87 | 4840 | 1119 
InterfModel=0,node=5 16 | 1492 | 17 | 90 | 4706 | 1161 
InterfModel=0,node=5 17 | 1313 | 13 | 71 | 4892 | 1178 
InterfModel=0,node=5 18 | 1455 | 16 | 79 | 4759 | 1159 
InterfModel=0,node=5 19 | 1386 | 21 | 75 | 4797 | 1189 
InterfModel=0,node=5 20 | 1511 | 17 | 95 | 4596 | 1251 
InterfModel=0,node=5 21 | 1652 | 10 | 76 | 4738 | 993 
InterfModel=0,node=5 22 | 1491 | 17 | 63 | 4972 | 922 
InterfModel=0,node=5 23 | 1594 | 16 | 66 | 4800 | 994 
InterfModel=0,node=5 24 | 1506 | 13 | 76 | 4772 | 1099 
InterfModel=0,node=5 25 | 1490 | 24 | 85 | 4688 | 1183 
InterfModel=0,node=5 26 | 1522 | 16 | 65 | 4724 | 1140 
InterfModel=0,node=5 27 | 1459 | 17 | 78 | 4814 | 1098 
InterfModel=0,node=5 28 | 1494 | 17 | 84 | 4874 | 997 
InterfModel=0,node=5 29 | 1361 | 12 | 66 | 4987 | 1042 
InterfModel=0,node=5 30 | 1463 | 20 | 88 | 4842 | 1057 
InterfModel=0,node=5 31 | 1430 | 17 | 61 | 4984 | 974 
InterfModel=0,node=5 32 | 1392 | 22 | 79 | 4987 | 992 
InterfModel=0,node=5 33 | 1370 | 10 | 71 | 4986 | 1031 
InterfModel=0,node=5 34 | 1512 | 14 | 68 | 4872 | 1002 
InterfModel=0,node=5 35 | 1473 | 15 | 69 | 4933 | 976 
InterfModel=0,node=5 36 | 1437 | 16 | 72 | 4834 | 1109 
InterfModel=0,node=5 37 | 1437 | 21 | 90 | 4772 | 1146 
InterfModel=0,node=5 38 | 1487 | 17 | 76 | 4725 | 1167 
InterfModel=0,node=5 39 | 1513 | 11 | 82 | 4869 | 992 
InterfModel=0,node=5 40 | 1432 | 11 | 69 | 5001 | 952 
InterfModel=0,node=5 41 | 1527 | 20 | 86 | 4820 | 1015 
InterfModel=0,node=5 42 | 1587 | 13 | 68 | 4608 | 1192 
InterfModel=0,node=5 43 | 1637 | 19 | 65 | 4799 | 952 
InterfModel=0,node=5 44 | 1441 | 20 | 69 | 4869 | 1067 
InterfModel=0,node=5 45 | 1469 | 13 | 92 | 4674 | 1219 
InterfModel=0,node=5 46 | 1502 | 13 | 69 | 4750 | 1131 
InterfModel=0,node=5 47 | 1433 | 14 | 93 | 4745 | 1181 
InterfModel=0,node=5 48 | 1454 | 11 | 74 | 4830 | 1099 
InterfModel=0,node=5 49 | 1423 | 16 | 72 | 4974 | 983 
InterfModel=0,node=5 50 | 1499 | 13 | 69 | 4914 | 970 
InterfModel=0,node=5 51 | 1538 | 11 | 66 | 4744 | 1114 
InterfModel=0,node=5 52 | 1411 | 15 | 75 | 4876 | 1089 
InterfModel=0,node=5 53 | 1535 | 13 | 69 | 4663 | 1187 
InterfModel=0,node=5 54 | 1582 | 23 | 67 | 4697 | 1099 
InterfModel=0,node=5 55 | 1435 | 17 | 76 | 4775 | 1164 
InterfModel=0,node=5 56 | 1351 | 18 | 66 | 4954 | 1078 
InterfModel=0,node=5 57 | 1522 | 17 | 79 | 4639 | 1213 
InterfModel=0,node=5 58 | 1402 | 20 | 51 | 5002 | 999 
InterfModel=0,node=5 59 | 1441 | 17 | 78 | 4991 | 946 
InterfModel=0,node=5 60 | 1513 | 13 | 72 | 4845 | 1023 
InterfModel=0,node=5 61 | 1440 | 17 | 77 | 4924 | 1009 
InterfModel=0,node=5 62 | 1597 | 20 | 69 | 4764 | 1017 
InterfModel=0,node=5 63 | 1452 | 21 | 78 | 4915 | 1000 
InterfModel=0,node=5 64 | 1545 | 14 | 72 | 4829 | 1007 
InterfModel=0,node=5 65 | 1530 | 21 | 96 | 4686 | 1134 
InterfModel=0,node=5 66 | 1448 | 14 | 69 | 4836 | 1108 
InterfModel=0,node=5 67 | 1345 | 18 | 80 | 5054 | 971 
InterfModel=0,node=5 68 | 1353 | 15 | 80 | 4910 | 1107 
InterfModel=0,node=5 69 | 1477 | 27 | 98 | 4907 | 957 
InterfModel=0,node=5 70 | 1495 | 17 | 74 | 4761 | 1119 
InterfModel=0,node=5 71 | 1383 | 11 | 101 | 4788 | 1183 
InterfModel=0,node=5 72 | 1595 | 7 | 72 | 4770 | 1023 
InterfModel=0,node=5 73 | 1495 | 11 | 83 | 4781 | 1099 
InterfModel=0,node=5 74 | 1477 | 16 | 95 | 4813 | 1069 
InterfModel=0,node=5 75 | 1467 | 19 | 78 | 4687 | 1218 
InterfModel=0,node=5 76 | 1510 | 10 | 63 | 4889 | 994 
InterfModel=0,node=5 77 | 1423 | 19 | 59 | 4841 | 1126 
InterfModel=0,node=5 78 | 1454 | 19 | 71 | 4961 | 961 
InterfModel=0,node=5 79 | 1411 | 18 | 90 | 4983 | 970 
InterfModel=0,node=5 80 | 1411 | 12 | 66 | 4896 | 1083 
InterfModel=0,node=5 81 | 1408 | 17 | 77 | 4893 | 1070 
InterfModel=0,node=5 82 | 1397 | 22 | 80 | 4761 | 1211 
InterfModel=0,node=5 83 | 1505 | 9 | 84 | 4821 | 1048 
InterfModel=0,node=5 84 | 1555 | 18 | 85 | 4619 | 1194 
InterfModel=0,node=5 85 | 1388 | 14 | 76 | 4869 | 1118 
InterfModel=0,node=5 86 | 1561 | 19 | 76 | 4833 | 978 
InterfModel=0,node=5 87 | 1548 | 20 | 80 | 4624 | 1194 
InterfModel=0,node=5 88 | 1513 | 12 | 72 | 4744 | 1124 
InterfModel=0,node=5 89 | 1413 | 24 | 66 | 4776 | 1190 
InterfModel=0,node=5 90 | 1369 | 14 | 87 | 4843 | 1156 
InterfModel=0,node=5 91 | 1439 | 13 | 70 | 4764 | 1183 
InterfModel=0,node=5 92 | 1431 | 12 | 73 | 4974 | 976 
InterfModel=0,node=5 93 | 1523 | 12 | 82 | 4722 | 1132 
InterfModel=0,node=5 94 | 1416 | 8 | 69 | 4902 | 1073 
InterfModel=0,node=5 95 | 1364 | 16 | 97 | 4833 | 1158 
InterfModel=0,node=5 96 | 1400 | 15 | 80 | 4796 | 1177 
InterfModel=0,node=5 97 | 1345 | 11 | 59 | 4842 | 1215 
InterfModel=0,node=5 98 | 1481 | 17 | 78 | 4941 | 949 
InterfModel=0,node=5 99 | 1454 | 17 | 89 | 4944 | 961 
InterfModel=1,node=1 0 | - | 22 | 80 | 2067 | 830 
InterfModel=1,node=1 1 | - | 21 | 70 | 2103 | 803 
InterfModel=1,node=1 2 | - | 16 | 82 | 2044 | 856 
InterfModel=1,node=1 3 | - | 26 | 91 | 2069 | 812 
InterfModel=1,node=1 4 | - | 22 | 88 | 2079 | 810 
InterfModel=1,node=1 5 | - | 14 | 99 | 2032 | 852 
InterfModel=1,node=1 6 | - | 25 | 84 | 2042 | 845 
InterfModel=1,node=1 7 | - | 19 | 84 | 2019 | 877 
InterfModel=1,node=1 8 | - | 17 | 86 | 2039 | 856 
InterfModel=1,node=1 9 | - | 25 | 95 | 2033 | 846 
InterfModel=1,node=1 10 | - | 21 | 76 | 2075 | 825 
InterfModel=1,node=1 11 | - | 19 | 92 | 2055 | 832 
InterfModel=1,node=1 12 | - | 21 | 81 | 2026 | 868 
InterfModel=1,node=1 13 | - | 20 | 72 | 2095 | 812 
InterfModel=1,node=1 14 | - | 14 | 55 | 2083 | 847 
InterfModel=1,node=1 15 | - | 21 | 66 | 2077 | 833 
InterfModel=1,node=1 16 | - | 16 | 77 | 2111 | 793 
InterfModel=1,node=1 17 | - | 20 | 78 | 2057 | 843 
InterfModel=1,node=1 18 | - | 16 | 84 | 2030 | 867 
InterfModel=1,node=1 19 | - | 24 | 85 | 2045 | 843 
InterfModel=1,node=1 20 | - | 20 | 82 | 2072 | 825 
InterfModel=1,node=1 21 | - | 26 | 70 | 2055 | 846 
InterfModel=1,node=1 22 | - | 26 | 86 | 2087 | 800 
InterfModel=1,node=1 23 | - | 21 | 88 | 2019 | 870 
InterfModel=1,node=1 24 | - | 20 | 82 | 2022 | 873 
InterfModel=1,node=1 25 | - | 23 | 73 | 2072 | 831 
InterfModel=1,node=1 26 | - | 24 | 86 | 2054 | 833 
InterfModel=1,node=1 27 | - | 17 | 98 | 2056 | 827 
InterfModel=1,node=1 28 | - | 18 | 83 | 2104 | 793 
InterfModel=1,node=1 29 | - | 19 | 72 | 2053 | 853 
InterfModel=1,node=1 30 | - | 17 | 80 | 2097 | 803 
InterfModel=1,node=1 31 | - | 22 | 75 | 2085 | 815 
InterfModel=1,node=1 32 | - | 18 | 82 | 2050 | 848 
InterfModel=1,node=1 33 | - | 20 | 119 | 2057 | 802 
InterfModel=1,node=1 34 | - | 22 | 76 | 2056 | 845 
InterfModel=1,node=1 35 | - | 17 | 77 | 2029 | 875 
InterfModel=1,node=1 36 | - | 27 | 75 | 2063 | 831 
InterfModel=1,node=1 37 | - | 16 | 61 | 2091 | 828 
InterfModel=1,node=1 38 | - | 36 | 82 | 2053 | 827 
InterfModel=1,node=1 39 | - | 12 | 79 | 2091 | 815 
InterfModel=1,node=1 40 | - | 11 | 82 | 2066 | 838 
InterfModel=1,node=1 41 | - | 22 | 93 | 2026 | 856 
InterfModel=1,node=1 42 | - | 16 | 56 | 2122 | 803 
InterfModel=1,node=1 43 | - | 29 | 72 | 2034 | 862 
InterfModel=1,node=1 44 | - | 17 | 81 | 2018 | 881 
InterfModel=1,node=1 45 | - | 24 | 76 | 2066 | 832 
InterfModel=1,node=1 46 | - | 15 | 79 | 2092 | 812 
InterfModel=1,node=1 47 | - | 21 | 80 | 2106 | 790 
InterfModel=1,node=1 48 | - | 24 | 72 | 2088 | 815 
InterfModel=1,node=1 49 | - | 21 | 81 | 2055 | 841 
InterfModel=1,node=1 50 | - | 23 | 87 | 2083 | 806 
InterfModel=1,node=1 51 | - | 15 | 93 | 2046 | 842 
InterfModel=1,node=1 52 | - | 20 | 60 | 2106 | 812 
InterfModel=1,node=1 53 | - | 21 | 92 | 2130 | 752 
InterfModel=1,node=1 54 | - | 22 | 64 | 2092 | 820 
InterfModel=1,node=1 55 | - | 21 | 73 | 2071 | 832 
InterfModel=1,node=1 56 | - | 24 | 98 | 2091 | 786 
InterfModel=1,node=1 57 | - | 20 | 87 | 2033 | 857 
InterfModel=1,node=1 58 | - | 17 | 87 | 2100 | 795 
InterfModel=1,node=1 59 | - | 23 | 73 | 2113 | 788 
InterfModel=1,node=1 60 | - | 22 | 83 | 2027 | 867 
InterfModel=1,node=1 61 | - | 10 | 72 | 2099 | 814 
InterfModel=1,node=1 62 | - | 22 | 78 | 2070 | 827 
InterfModel=1,node=1 63 | - | 16 | 68 | 2103 | 808 
InterfModel=1,node=1 64 | - | 13 | 79 | 2068 | 838 
InterfModel=1,node=1 65 | - | 17 | 88 | 2079 | 815 
InterfModel=1,node=1 66 | - | 15 | 75 | 2056 | 850 
InterfModel=1,node=1 67 | - | 23 | 93 | 2031 | 848 
InterfModel=1,node=1 68 | - | 17 | 73 | 2031 | 876 
InterfModel=1,node=1 69 | - | 29 | 66 | 2082 | 822 
InterfModel=1,node=1 70 | - | 17 | 83 | 2084 | 814 
InterfModel=1,node=1 71 | - | 21 | 84 | 2059 | 832 
InterfModel=1,node=1 72 | - | 20 | 71 | 2062 | 840 
InterfModel=1,node=1 73 | - | 19 | 80 | 2090 | 809 
InterfModel=1,node=1 74 | - | 24 | 73 | 2106 | 794 
InterfModel=1,node=1 75 | - | 22 | 82 | 2072 | 821 
InterfModel=1,node=1 76 | - | 18 | 89 | 2073 | 817 
InterfModel=1,node=1 77 | - | 23 | 70 | 2056 | 848 
InterfModel=1,node=1 78 | - | 23 | 83 | 2054 | 836 
InterfModel=1,node=1 79 | - | 9 | 83 | 2094 | 813 
InterfModel=1,node=1 80 | - | 21 | 82 | 2059 | 837 
InterfModel=1,node=1 81 | - | 15 | 68 | 2113 | 800 
InterfModel=1,node=1 82 | - | 19 | 83 | 2075 | 821 
InterfModel=1,node=1 83 | - | 21 | 94 | 2063 | 820 
InterfModel=1,node=1 84 | - | 23 | 72 | 2069 | 833 
InterfModel=1,node=1 85 | - | 21 | 83 | 2105 | 789 
InterfModel=1,node=1 86 | - | 17 | 56 | 2090 | 836 
InterfModel=1,node=1 87 | - | 15 | 80 | 2089 | 814 
InterfModel=1,node=1 88 | - | 20 | 64 | 2106 | 809 
InterfModel=1,node=1 89 | - | 18 | 72 | 2044 | 863 
InterfModel=1,node=1 90 | - | 14 | 81 | 2050 | 852 
InterfModel=1,node=1 91 | - | 29 | 93 | 2035 | 840 
InterfModel=1,node=1 92 | - | 16 | 76 | 2070 | 835 
InterfModel=1,node=1 93 | - | 22 | 102 | 2084 | 789 
InterfModel=1,node=1 94 | - | 24 | 96 | 2024 | 852 
InterfModel=1,node=1 95 | - | 25 | 72 | 2124 | 776 
InterfModel=1,node=1 96 | - | 13 | 92 | 2071 | 822 
InterfModel=1,node=1 97 | - | 15 | 76 | 2056 | 849 
InterfModel=1,node=1 98 | - | 12 | 91 | 2084 | 812 
InterfModel=1,node=1 99 | - | 15 | 90 | 2074 | 820 
InterfModel=1,node=2 0 | - | 12 | 57 | 2108 | 822 
InterfModel=1,node=2 1 | - | 19 | 55 | 2125 | 799 
InterfModel=1,node=2 2 | - | 29 | 52 | 2132 | 784 
InterfModel=1,node=2 3 | - | 25 | 45 | 2169 | 760 
InterfModel=1,node=2 4 | - | 19 | 52 | 2120 | 806 
InterfModel=1,node=2 5 | - | 16 | 58 | 2083 | 842 
InterfModel=1,node=2 6 | - | 19 | 73 | 2074 | 832 
InterfModel=1,node=2 7 | - | 28 | 68 | 2027 | 876 
InterfModel=1,node=2 8 | - | 8 | 54 | 2147 | 789 
InterfModel=1,node=2 9 | - | 25 | 54 | 2086 | 832 
InterfModel=1,node=2 10 | - | 21 | 50 | 2122 | 804 
InterfModel=1,node=2 11 | - | 20 | 61 | 2134 | 781 
InterfModel=1,node=2 12 | - | 21 | 67 | 2131 | 778 
InterfModel=1,node=2 13 | - | 24 | 70 | 2118 | 787 
InterfModel=1,node=2 14 | - | 20 | 61 | 2144 | 774 
InterfModel=1,node=2 15 | - | 15 | 54 | 2120 | 808 
InterfModel=1,node=2 16 | - | 22 | 57 | 2136 | 784 
InterfModel=1,node=2 17 | - | 25 | 74 | 2101 | 798 
InterfModel=1,node=2 18 | - | 17 | 65 | 2102 | 815 
InterfModel=1,node=2 19 | - | 25 | 77 | 2093 | 804 
InterfModel=1,node=2 20 | - | 23 | 55 | 2054 | 865 
InterfModel=1,node=2 21 | - | 18 | 56 | 2076 | 847 
InterfModel=1,node=2 22 | - | 30 | 53 | 2112 | 804 
InterfModel=1,node=2 23 | - | 15 | 62 | 2081 | 841 
InterfModel=1,node=2 24 | - | 15 | 58 | 2087 | 837 
InterfModel=1,node=2 25 | - | 25 | 49 | 2091 | 833 
InterfModel=1,node=2 26 | - | 18 | 69 | 2102 | 808 
InterfModel=1,node=2 27 | - | 17 | 50 | 2088 | 844 
InterfModel=1,node=2 28 | - | 22 | 70 | 2035 | 870 
InterfModel=1,node=2 29 | - | 21 | 61 | 2132 | 783 
InterfModel=1,node=2 30 | - | 22 | 63 | 2101 | 811 
InterfModel=1,node=2 31 | - | 23 | 52 | 2068 | 855 
InterfModel=1,node=2 32 | - | 16 | 68 | 2077 | 838 
InterfModel=1,node=2 33 | - | 14 | 57 | 2108 | 818 
InterfModel=1,node=2 34 | - | 17 | 54 | 2116 | 812 
InterfModel=1,node=2 35 | - | 21 | 57 | 2090 | 829 
InterfModel=1,node=2 36 | - | 17 | 61 | 2089 | 831 
InterfModel=1,node=2 37 | - | 15 | 72 | 2114 | 796 
InterfModel=1,node=2 38 | - | 27 | 64 | 2092 | 816 
InterfModel=1,node=2 39 | - | 22 | 55 | 2147 | 773 
InterfModel=1,node=2 40 | - | 25 | 72 | 2051 | 849 
InterfModel=1,node=2 41 | - | 15 | 54 | 2108 | 820 
InterfModel=1,node=2 42 | - | 15 | 54 | 2143 | 782 
InterfModel=1,node=2 43 | - | 24 | 59 | 2117 | 796 
InterfModel=1,node=2 44 | - | 11 | 54 | 2118 | 814 
InterfModel=1,node=2 45 | - | 19 | 57 | 2107 | 815 
InterfModel=1,node=2 46 | - | 22 | 68 | 2078 | 828 
InterfModel=1,node=2 47 | - | 20 | 57 | 2149 | 771 
InterfModel=1,node=2 48 | - | 12 | 61 | 2076 | 849 
InterfModel=1,node=2 49 | - | 23 | 64 | 2158 | 754 
InterfModel=1,node=2 50 | - | 25 | 57 | 2106 | 811 
InterfModel=1,node=2 51 | - | 21 | 60 | 2131 | 786 
InterfModel=1,node=2 52 | - | 22 | 66 | 2107 | 804 
InterfModel=1,node=2 53 | - | 13 | 69 | 2128 | 788 
InterfModel=1,node=2 54 | - | 20 | 59 | 2113 | 805 
InterfModel=1,node=2 55 | - | 15 | 58 | 2098 | 827 
InterfModel=1,node=2 56 | - | 18 | 65 | 2049 | 867 
InterfModel=1,node=2 57 | - | 20 | 48 | 2096 | 833 
InterfModel=1,node=2 58 | - | 22 | 63 | 2100 | 814 
InterfModel=1,node=2 59 | - | 18 | 59 | 2115 | 805 
InterfModel=1,node=2 60 | - | 18 | 50 | 2113 | 817 
InterfModel=1,node=2 61 | - | 28 | 55 | 2132 | 784 
InterfModel=1,node=2 62 | - | 30 | 60 | 2102 | 805 
InterfModel=1,node=2 63 | - | 22 | 64 | 2103 | 809 
InterfModel=1,node=2 64 | - | 16 | 55 | 2100 | 827 
InterfModel=1,node=2 65 | - | 23 | 58 | 2078 | 840 
InterfModel=1,node=2 66 | - | 19 | 51 | 2088 | 840 
InterfModel=1,node=2 67 | - | 21 | 61 | 2107 | 809 
InterfModel=1,node=2 68 | - | 21 | 70 | 2102 | 804 
InterfModel=1,node=2 69 | - | 20 | 57 | 2115 | 805 
InterfModel=1,node=2 70 | - | 14 | 66 | 2091 | 827 
InterfModel=1,node=2 71 | - | 17 | 55 | 2079 | 846 
InterfModel=1,node=2 72 | - | 19 | 53 | 2072 | 853 
InterfModel=1,node=2 73 | - | 25 | 63 | 2086 | 823 
InterfModel=1,node=2 74 | - | 17 | 54 | 2082 | 845 
InterfModel=1,node=2 75 | - | 21 | 59 | 2111 | 805 
InterfModel=1,node=2 76 | - | 15 | 43 | 2077 | 861 
InterfModel=1,node=2 77 | - | 19 | 65 | 2080 | 831 
InterfModel=1,node=2 78 | - | 12 | 51 | 2096 | 840 
InterfModel=1,node=2 79 | - | 21 | 49 | 2067 | 860 
InterfModel=1,node=2 80 | - | 19 | 77 | 2129 | 774 
InterfModel=1,node=2 81 | - | 27 | 59 | 2136 | 775 
InterfModel=1,node=2 82 | - | 17 | 69 | 2084 | 829 
InterfModel=1,node=2 83 | - | 21 | 50 | 2090 | 837 
InterfModel=1,node=2 84 | - | 23 | 64 | 2090 | 819 
InterfModel=1,node=2 85 | - | 17 | 67 | 2097 | 816 
InterfModel=1,node=2 86 | - | 15 | 58 | 2080 | 846 
InterfModel=1,node=2 87 | - | 19 | 52 | 2099 | 829 
InterfModel=1,node=2 88 | - | 28 | 59 | 2115 | 796 
InterfModel=1,node=2 89 | - | 24 | 51 | 2099 | 824 
InterfModel=1,node=2 90 | - | 17 | 71 | 2112 | 797 
InterfModel=1,node=2 91 | - | 24 | 63 | 2092 | 818 
InterfModel=1,node=2 92 | - | 15 | 56 | 2133 | 793 
InterfModel=1,node=2 93 | - | 19 | 52 | 2117 | 808 
InterfModel=1,node=2 94 | - | 21 | 61 | 2122 | 795 
InterfModel=1,node=2 95 | - | 15 | 64 | 2134 | 784 
InterfModel=1,node=2 96 | - | 21 | 46 | 2124 | 808 
InterfModel=1,node=2 97 | - | 19 | 61 | 2057 | 860 
InterfModel=1,node=2 98 | - | 19 | 47 | 2093 | 838 
InterfModel=1,node=2 99 | - | 11 | 60 | 2086 | 840 
InterfModel=1,node=3 0 | 3 | 14 | 130 | 3269 | 1084 
InterfModel=1,node=3 1 | 3 | 16 | 137 | 3298 | 1041 
InterfModel=1,node=3 2 | 2 | 26 | 118 | 3304 | 1048 
InterfModel=1,node=3 3 | 2 | 12 | 124 | 3253 | 1106 
InterfModel=1,node=3 4 | 6 | 17 | 136 | 3259 | 1077 
InterfModel=1,node=3 5 | 10 | 18 | 143 | 3279 | 1053 
InterfModel=1,node=3 6 | 16 | 11 | 120 | 3234 | 1126 
InterfModel=1,node=3 7 | 2 | 18 | 142 | 3246 | 1091 
InterfModel=1,node=3 8 | 29 | 17 | 156 | 3236 | 1079 
InterfModel=1,node=3 9 | 4 | 17 | 129 | 3284 | 1050 
InterfModel=1,node=3 10 | 28 | 17 | 136 | 3284 | 1056 
InterfModel=1,node=3 11 | 3 | 20 | 115 | 3278 | 1068 
InterfModel=1,node=3 12 | 9 | 18 | 127 | 3269 | 1076 
InterfModel=1,node=3 13 | 2 | 32 | 118 | 3281 | 1064 
InterfModel=1,node=3 14 | 7 | 13 | 146 | 3278 | 1056 
InterfModel=1,node=3 15 | 3 | 22 | 100 | 3332 | 1035 
InterfModel=1,node=3 16 | 19 | 11 | 117 | 3319 | 1041 
InterfModel=1,node=3 17 | 2 | 21 | 130 | 3239 | 1097 
InterfModel=1,node=3 18 | 33 | 21 | 134 | 3237 | 1077 
InterfModel=1,node=3 19 | 2 | 14 | 129 | 3284 | 1066 
InterfModel=1,node=3 20 | 5 | 15 | 153 | 3318 | 1011 
InterfModel=1,node=3 21 | 2 | 18 | 133 | 3255 | 1081 
InterfModel=1,node=3 22 | 19 | 16 | 128 | 3314 | 1040 
InterfModel=1,node=3 23 | 7 | 22 | 128 | 3208 | 1100 
InterfModel=1,node=3 24 | 4 | 19 | 150 | 3263 | 1063 
InterfModel=1,node=3 25 | 13 | 25 | 138 | 3272 | 1062 
InterfModel=1,node=3 26 | 3 | 12 | 118 | 3281 | 1065 
InterfModel=1,node=3 27 | 13 | 27 | 158 | 3253 | 1045 
InterfModel=1,node=3 28 | 5 | 26 | 129 | 3280 | 1057 
InterfModel=1,node=3 29 | 40 | 23 | 119 | 3275 | 1076 
InterfModel=1,node=3 30 | - | 12 | 144 | 3284 | 1054 
InterfModel=1,node=3 31 | - | 18 | 125 | 3219 | 1134 
InterfModel=1,node=3 32 | - | 20 | 141 | 3258 | 1052 
InterfModel=1,node=3 33 | - | 24 | 130 | 3273 | 1055 
InterfModel=1,node=3 34 | - | 25 | 123 | 3321 | 1004 
InterfModel=1,node=3 35 | - | 17 | 141 | 3227 | 1090 
InterfModel=1,node=3 36 | - | 17 | 131 | 3292 | 1054 
InterfModel=1,node=3 37 | - | 15 | 166 | 3264 | 1047 
InterfModel=1,node=3 38 | - | 25 | 111 | 3306 | 1051 
InterfModel=1,node=3 39 | - | 20 | 145 | 3232 | 1066 
InterfModel=1,node=3 40 | - | 25 | 130 | 3269 | 1070 
InterfModel=1,node=3 41 | - | 22 | 147 | 3267 | 1055 
InterfModel=1,node=3 42 | - | 13 | 152 | 3292 | 1037 
InterfModel=1,node=3 43 | - | 21 | 115 | 3304 | 1056 
InterfModel=1,node=3 44 | - | 11 | 134 | 3283 | 1065 
InterfModel=1,node=3 45 | - | 25 | 112 | 3273 | 1081 
InterfModel=1,node=3 46 | - | 20 | 102 | 3312 | 1062 
InterfModel=1,node=3 47 | - | 13 | 124 | 3275 | 1085 
InterfModel=1,node=3 48 | - | 14 | 157 | 3237 | 1069 
InterfModel=1,node=3 49 | - | 17 | 138 | 3324 | 1017 
InterfModel=1,node=3 50 | - | 17 | 144 | 3303 | 1027 
InterfModel=1,node=3 51 | - | 11 | 132 | 3239 | 1112 
InterfModel=1,node=3 52 | - | 13 | 147 | 3295 | 1044 
InterfModel=1,node=3 53 | - | 25 | 133 | 3249 | 1078 
InterfModel=1,node=3 54 | - | 21 | 127 | 3274 | 1071 
InterfModel=1,node=3 55 | - | 26 | 159 | 3278 | 1031 
InterfModel=1,node=3 56 | - | 15 | 150 | 3222 | 1059 
InterfModel=1,node=3 57 | - | 24 | 143 | 3272 | 1049 
InterfModel=1,node=3 58 | - | 13 | 118 | 3330 | 1035 
InterfModel=1,node=3 59 | - | 21 | 127 | 3297 | 1051 
InterfModel=1,node=3 60 | - | 25 | 109 | 3341 | 1022 
InterfModel=1,node=3 61 | - | 16 | 148 | 3257 | 1074 
InterfModel=1,node=3 62 | - | 26 | 150 | 3281 | 1039 
InterfModel=1,node=3 63 | - | 21 | 120 | 3277 | 1067 
InterfModel=1,node=3 64 | - | 14 | 133 | 3254 | 1092 
InterfModel=1,node=3 65 | - | 17 | 102 | 3306 | 1064 
