CastaliaResults -i saida.txt -s Packet Breakdown -n --all -o2                                                              

Communication.MAC:Packet breakdown
 | Failed, buffer overflow | Failed, busy channel | Failed, no ack | Success, first try | Success, not first try
InterfModel=0,node=4 69 | 1763 | 24 | 74 | 4411 | 1194 
InterfModel=0,node=4 70 | 1701 | 22 | 59 | 4648 | 1039 
InterfModel=0,node=4 71 | 1692 | 21 | 52 | 4607 | 1095 
InterfModel=0,node=4 72 | 1567 | 21 | 68 | 4592 | 1218 
InterfModel=0,node=4 73 | 1721 | 28 | 73 | 4365 | 1286 
InterfModel=0,node=4 74 | 1697 | 17 | 80 | 4475 | 1197 
InterfModel=0,node=4 75 | 1607 | 16 | 57 | 4755 | 1034 
InterfModel=0,node=4 76 | 1628 | 22 | 40 | 4553 | 1223 
InterfModel=0,node=4 77 | 1530 | 24 | 73 | 4621 | 1219 
InterfModel=0,node=4 78 | 1567 | 15 | 64 | 4664 | 1159 
InterfModel=0,node=4 79 | 1676 | 18 | 70 | 4421 | 1283 
InterfModel=0,node=4 80 | 1523 | 20 | 60 | 4561 | 1307 
InterfModel=0,node=4 81 | 1635 | 21 | 61 | 4696 | 1053 
InterfModel=0,node=4 82 | 1799 | 27 | 57 | 4398 | 1190 
InterfModel=0,node=4 83 | 1693 | 24 | 59 | 4517 | 1174 
InterfModel=0,node=4 84 | 1779 | 20 | 63 | 4520 | 1088 
InterfModel=0,node=4 85 | 1614 | 23 | 51 | 4693 | 1085 
InterfModel=0,node=4 86 | 1832 | 19 | 60 | 4300 | 1257 
InterfModel=0,node=4 87 | 1791 | 27 | 65 | 4483 | 1103 
InterfModel=0,node=4 88 | 1676 | 21 | 55 | 4618 | 1097 
InterfModel=0,node=4 89 | 1786 | 32 | 41 | 4526 | 1089 
InterfModel=0,node=4 90 | 1667 | 29 | 81 | 4434 | 1256 
InterfModel=0,node=4 91 | 1655 | 23 | 60 | 4673 | 1059 
InterfModel=0,node=4 92 | 1658 | 16 | 50 | 4629 | 1116 
InterfModel=0,node=4 93 | 1725 | 20 | 69 | 4542 | 1110 
InterfModel=0,node=4 94 | 1600 | 13 | 51 | 4636 | 1167 
InterfModel=0,node=4 95 | 1565 | 24 | 62 | 4535 | 1282 
InterfModel=0,node=4 96 | 1639 | 19 | 51 | 4621 | 1137 
InterfModel=0,node=4 97 | 1744 | 22 | 43 | 4536 | 1125 
InterfModel=0,node=4 98 | 1750 | 19 | 60 | 4495 | 1143 
InterfModel=0,node=4 99 | 1742 | 20 | 66 | 4455 | 1185 
InterfModel=0,node=5 0 | 1363 | 11 | 179 | 4621 | 1292 
InterfModel=0,node=5 1 | 1414 | 8 | 177 | 4622 | 1245 
InterfModel=0,node=5 2 | 1497 | 12 | 162 | 4512 | 1287 
InterfModel=0,node=5 3 | 1603 | 10 | 151 | 4274 | 1428 
InterfModel=0,node=5 4 | 1430 | 16 | 164 | 4575 | 1284 
InterfModel=0,node=5 5 | 1521 | 13 | 159 | 4518 | 1254 
InterfModel=0,node=5 6 | 1366 | 17 | 181 | 4488 | 1418 
InterfModel=0,node=5 7 | 1428 | 15 | 201 | 4386 | 1438 
InterfModel=0,node=5 8 | 1539 | 19 | 171 | 4541 | 1197 
InterfModel=0,node=5 9 | 1486 | 13 | 176 | 4401 | 1390 
InterfModel=0,node=5 10 | 1480 | 10 | 163 | 4378 | 1435 
InterfModel=0,node=5 11 | 1505 | 14 | 170 | 4363 | 1418 
InterfModel=0,node=5 12 | 1488 | 16 | 164 | 4396 | 1406 
InterfModel=0,node=5 13 | 1367 | 11 | 150 | 4659 | 1279 
InterfModel=0,node=5 14 | 1512 | 8 | 160 | 4486 | 1301 
InterfModel=0,node=5 15 | 1415 | 21 | 172 | 4458 | 1400 
InterfModel=0,node=5 16 | 1492 | 16 | 181 | 4345 | 1442 
InterfModel=0,node=5 17 | 1503 | 14 | 186 | 4360 | 1412 
InterfModel=0,node=5 18 | 1398 | 11 | 165 | 4426 | 1471 
InterfModel=0,node=5 19 | 1568 | 15 | 164 | 4317 | 1407 
InterfModel=0,node=5 20 | 1308 | 13 | 157 | 4487 | 1501 
InterfModel=0,node=5 21 | 1475 | 12 | 183 | 4553 | 1244 
InterfModel=0,node=5 22 | 1417 | 10 | 161 | 4643 | 1234 
InterfModel=0,node=5 23 | 1420 | 14 | 178 | 4618 | 1237 
InterfModel=0,node=5 24 | 1549 | 6 | 172 | 4312 | 1429 
InterfModel=0,node=5 25 | 1427 | 10 | 176 | 4390 | 1465 
InterfModel=0,node=5 26 | 1545 | 12 | 193 | 4295 | 1421 
InterfModel=0,node=5 27 | 1608 | 16 | 202 | 4284 | 1361 
InterfModel=0,node=5 28 | 1459 | 11 | 168 | 4501 | 1327 
InterfModel=0,node=5 29 | 1562 | 9 | 178 | 4461 | 1259 
InterfModel=0,node=5 30 | 1540 | 16 | 174 | 4445 | 1291 
InterfModel=0,node=5 31 | 1540 | 11 | 186 | 4503 | 1228 
InterfModel=0,node=5 32 | 1510 | 13 | 200 | 4458 | 1288 
InterfModel=0,node=5 33 | 1512 | 11 | 176 | 4482 | 1287 
InterfModel=0,node=5 34 | 1362 | 9 | 176 | 4675 | 1244 
InterfModel=0,node=5 35 | 1508 | 11 | 175 | 4507 | 1267 
InterfModel=0,node=5 36 | 1587 | 6 | 162 | 4415 | 1297 
InterfModel=0,node=5 37 | 1478 | 11 | 172 | 4399 | 1406 
InterfModel=0,node=5 38 | 1226 | 11 | 151 | 4584 | 1494 
InterfModel=0,node=5 39 | 1531 | 10 | 140 | 4521 | 1264 
InterfModel=0,node=5 40 | 1319 | 19 | 152 | 4742 | 1233 
InterfModel=0,node=5 41 | 1377 | 11 | 174 | 4561 | 1342 
InterfModel=0,node=5 42 | 1587 | 6 | 189 | 4189 | 1498 
InterfModel=0,node=5 43 | 1498 | 9 | 149 | 4541 | 1269 
InterfModel=0,node=5 44 | 1354 | 14 | 192 | 4588 | 1321 
InterfModel=0,node=5 45 | 1488 | 14 | 172 | 4315 | 1480 
InterfModel=0,node=5 46 | 1522 | 8 | 167 | 4370 | 1400 
InterfModel=0,node=5 47 | 1612 | 22 | 199 | 4268 | 1369 
InterfModel=0,node=5 48 | 1547 | 15 | 186 | 4377 | 1340 
InterfModel=0,node=5 49 | 1516 | 14 | 166 | 4538 | 1239 
InterfModel=0,node=5 50 | 1333 | 7 | 170 | 4642 | 1313 
InterfModel=0,node=5 51 | 1499 | 6 | 182 | 4333 | 1448 
InterfModel=0,node=5 52 | 1441 | 17 | 161 | 4465 | 1382 
InterfModel=0,node=5 53 | 1448 | 12 | 174 | 4392 | 1442 
InterfModel=0,node=5 54 | 1466 | 4 | 219 | 4373 | 1407 
InterfModel=0,node=5 55 | 1513 | 10 | 204 | 4327 | 1417 
InterfModel=0,node=5 56 | 1408 | 7 | 182 | 4544 | 1326 
InterfModel=0,node=5 57 | 1450 | 12 | 179 | 4371 | 1456 
InterfModel=0,node=5 58 | 1424 | 12 | 152 | 4613 | 1266 
InterfModel=0,node=5 59 | 1388 | 15 | 161 | 4690 | 1213 
InterfModel=0,node=5 60 | 1469 | 8 | 163 | 4520 | 1308 
InterfModel=0,node=5 61 | 1514 | 3 | 140 | 4553 | 1258 
InterfModel=0,node=5 62 | 1540 | 10 | 148 | 4499 | 1269 
InterfModel=0,node=5 63 | 1306 | 13 | 152 | 4692 | 1306 
InterfModel=0,node=5 64 | 1640 | 18 | 164 | 4404 | 1241 
InterfModel=0,node=5 65 | 1478 | 10 | 179 | 4396 | 1404 
InterfModel=0,node=5 66 | 1662 | 14 | 198 | 4212 | 1388 
InterfModel=0,node=5 67 | 1500 | 13 | 152 | 4557 | 1249 
InterfModel=0,node=5 68 | 1390 | 10 | 171 | 4454 | 1441 
InterfModel=0,node=5 69 | 1442 | 7 | 170 | 4612 | 1245 
InterfModel=0,node=5 70 | 1545 | 16 | 161 | 4393 | 1351 
InterfModel=0,node=5 71 | 1429 | 8 | 168 | 4464 | 1406 
InterfModel=0,node=5 72 | 1544 | 14 | 194 | 4425 | 1292 
InterfModel=0,node=5 73 | 1499 | 16 | 151 | 4413 | 1388 
InterfModel=0,node=5 74 | 1390 | 10 | 196 | 4542 | 1338 
InterfModel=0,node=5 75 | 1499 | 11 | 190 | 4328 | 1438 
InterfModel=0,node=5 76 | 1542 | 12 | 151 | 4530 | 1231 
InterfModel=0,node=5 77 | 1505 | 6 | 169 | 4461 | 1333 
InterfModel=0,node=5 78 | 1558 | 9 | 183 | 4448 | 1271 
InterfModel=0,node=5 79 | 1502 | 13 | 170 | 4496 | 1289 
InterfModel=0,node=5 80 | 1646 | 17 | 180 | 4343 | 1281 
InterfModel=0,node=5 81 | 1380 | 8 | 178 | 4495 | 1407 
InterfModel=0,node=5 82 | 1356 | 17 | 172 | 4466 | 1458 
InterfModel=0,node=5 83 | 1522 | 15 | 150 | 4524 | 1260 
InterfModel=0,node=5 84 | 1360 | 12 | 196 | 4482 | 1421 
InterfModel=0,node=5 85 | 1563 | 15 | 151 | 4402 | 1335 
InterfModel=0,node=5 86 | 1281 | 14 | 192 | 4742 | 1239 
InterfModel=0,node=5 87 | 1523 | 12 | 168 | 4348 | 1415 
InterfModel=0,node=5 88 | 1553 | 12 | 168 | 4411 | 1322 
InterfModel=0,node=5 89 | 1437 | 10 | 193 | 4382 | 1445 
InterfModel=0,node=5 90 | 1496 | 14 | 165 | 4368 | 1425 
InterfModel=0,node=5 91 | 1494 | 12 | 178 | 4303 | 1482 
InterfModel=0,node=5 92 | 1625 | 21 | 159 | 4404 | 1257 
InterfModel=0,node=5 93 | 1385 | 14 | 180 | 4518 | 1372 
InterfModel=0,node=5 94 | 1532 | 13 | 174 | 4439 | 1311 
InterfModel=0,node=5 95 | 1539 | 13 | 182 | 4369 | 1364 
InterfModel=0,node=5 96 | 1589 | 16 | 178 | 4287 | 1401 
InterfModel=0,node=5 97 | 1336 | 11 | 180 | 4473 | 1467 
InterfModel=0,node=5 98 | 1418 | 20 | 140 | 4637 | 1251 
InterfModel=0,node=5 99 | 1432 | 16 | 182 | 4539 | 1298 
InterfModel=1,node=1 0 | - | 26 | 437 | 1617 | 918 
InterfModel=1,node=1 1 | - | 21 | 500 | 1584 | 893 
InterfModel=1,node=1 2 | - | 25 | 497 | 1604 | 870 
InterfModel=1,node=1 3 | - | 26 | 479 | 1554 | 934 
InterfModel=1,node=1 4 | - | 28 | 472 | 1605 | 892 
InterfModel=1,node=1 5 | - | 18 | 469 | 1620 | 886 
InterfModel=1,node=1 6 | - | 20 | 511 | 1630 | 837 
InterfModel=1,node=1 7 | - | 17 | 442 | 1614 | 924 
InterfModel=1,node=1 8 | - | 17 | 465 | 1599 | 912 
InterfModel=1,node=1 9 | - | 32 | 447 | 1648 | 869 
InterfModel=1,node=1 10 | - | 11 | 488 | 1607 | 891 
InterfModel=1,node=1 11 | - | 32 | 500 | 1602 | 863 
InterfModel=1,node=1 12 | - | 25 | 458 | 1610 | 902 
InterfModel=1,node=1 13 | - | 25 | 512 | 1597 | 855 
InterfModel=1,node=1 14 | - | 24 | 445 | 1629 | 898 
InterfModel=1,node=1 15 | - | 19 | 444 | 1583 | 950 
InterfModel=1,node=1 16 | - | 14 | 466 | 1642 | 875 
InterfModel=1,node=1 17 | - | 14 | 434 | 1655 | 893 
InterfModel=1,node=1 18 | - | 28 | 501 | 1591 | 869 
InterfModel=1,node=1 19 | - | 23 | 486 | 1612 | 877 
InterfModel=1,node=1 20 | - | 28 | 453 | 1624 | 893 
InterfModel=1,node=1 21 | - | 15 | 471 | 1631 | 876 
InterfModel=1,node=1 22 | - | 32 | 450 | 1619 | 895 
InterfModel=1,node=1 23 | - | 23 | 489 | 1591 | 893 
InterfModel=1,node=1 24 | - | 26 | 491 | 1587 | 893 
InterfModel=1,node=1 25 | - | 18 | 502 | 1612 | 865 
InterfModel=1,node=1 26 | - | 22 | 495 | 1579 | 902 
InterfModel=1,node=1 27 | - | 18 | 442 | 1630 | 908 
InterfModel=1,node=1 28 | - | 29 | 478 | 1602 | 885 
InterfModel=1,node=1 29 | - | 33 | 464 | 1600 | 900 
InterfModel=1,node=1 30 | - | 19 | 494 | 1610 | 871 
InterfModel=1,node=1 31 | - | 20 | 468 | 1655 | 855 
InterfModel=1,node=1 32 | - | 25 | 532 | 1602 | 837 
InterfModel=1,node=1 33 | - | 24 | 511 | 1582 | 872 
InterfModel=1,node=1 34 | - | 23 | 478 | 1619 | 877 
InterfModel=1,node=1 35 | - | 26 | 454 | 1629 | 890 
InterfModel=1,node=1 36 | - | 24 | 545 | 1566 | 862 
InterfModel=1,node=1 37 | - | 30 | 513 | 1592 | 862 
InterfModel=1,node=1 38 | - | 20 | 508 | 1607 | 863 
InterfModel=1,node=1 39 | - | 24 | 451 | 1595 | 927 
InterfModel=1,node=1 40 | - | 23 | 498 | 1623 | 853 
InterfModel=1,node=1 41 | - | 22 | 483 | 1624 | 866 
InterfModel=1,node=1 42 | - | 21 | 472 | 1654 | 850 
InterfModel=1,node=1 43 | - | 20 | 429 | 1644 | 905 
InterfModel=1,node=1 44 | - | 14 | 500 | 1615 | 866 
InterfModel=1,node=1 45 | - | 25 | 520 | 1589 | 863 
InterfModel=1,node=1 46 | - | 17 | 475 | 1643 | 861 
InterfModel=1,node=1 47 | - | 29 | 471 | 1627 | 870 
InterfModel=1,node=1 48 | - | 25 | 480 | 1600 | 891 
InterfModel=1,node=1 49 | - | 19 | 504 | 1584 | 891 
InterfModel=1,node=1 50 | - | 19 | 489 | 1576 | 913 
InterfModel=1,node=1 51 | - | 19 | 477 | 1623 | 878 
InterfModel=1,node=1 52 | - | 20 | 462 | 1638 | 872 
InterfModel=1,node=1 53 | - | 21 | 467 | 1620 | 889 
InterfModel=1,node=1 54 | - | 13 | 479 | 1653 | 850 
InterfModel=1,node=1 55 | - | 29 | 473 | 1600 | 890 
InterfModel=1,node=1 56 | - | 15 | 477 | 1639 | 867 
InterfModel=1,node=1 57 | - | 25 | 484 | 1625 | 862 
InterfModel=1,node=1 58 | - | 18 | 476 | 1633 | 864 
InterfModel=1,node=1 59 | - | 32 | 497 | 1564 | 900 
InterfModel=1,node=1 60 | - | 20 | 466 | 1642 | 871 
InterfModel=1,node=1 61 | - | 31 | 432 | 1636 | 899 
InterfModel=1,node=1 62 | - | 20 | 502 | 1589 | 885 
InterfModel=1,node=1 63 | - | 30 | 453 | 1646 | 866 
InterfModel=1,node=1 64 | - | 22 | 502 | 1600 | 872 
InterfModel=1,node=1 65 | - | 18 | 516 | 1581 | 881 
InterfModel=1,node=1 66 | - | 26 | 505 | 1609 | 853 
InterfModel=1,node=1 67 | - | 14 | 500 | 1599 | 885 
InterfModel=1,node=1 68 | - | 27 | 496 | 1635 | 831 
InterfModel=1,node=1 69 | - | 35 | 538 | 1566 | 858 
InterfModel=1,node=1 70 | - | 35 | 472 | 1598 | 892 
InterfModel=1,node=1 71 | - | 31 | 497 | 1523 | 945 
InterfModel=1,node=1 72 | - | 15 | 427 | 1658 | 896 
InterfModel=1,node=1 73 | - | 20 | 457 | 1609 | 911 
InterfModel=1,node=1 74 | - | 27 | 451 | 1612 | 908 
InterfModel=1,node=1 75 | - | 18 | 463 | 1604 | 912 
InterfModel=1,node=1 76 | - | 29 | 446 | 1604 | 916 
InterfModel=1,node=1 77 | - | 20 | 497 | 1629 | 849 
InterfModel=1,node=1 78 | - | 20 | 446 | 1629 | 897 
InterfModel=1,node=1 79 | - | 22 | 504 | 1596 | 874 
InterfModel=1,node=1 80 | - | 30 | 503 | 1606 | 858 
InterfModel=1,node=1 81 | - | 26 | 458 | 1614 | 892 
InterfModel=1,node=1 82 | - | 17 | 484 | 1625 | 868 
InterfModel=1,node=1 83 | - | 23 | 467 | 1625 | 880 
InterfModel=1,node=1 84 | - | 17 | 512 | 1565 | 903 
InterfModel=1,node=1 85 | - | 26 | 472 | 1599 | 900 
InterfModel=1,node=1 86 | - | 20 | 468 | 1598 | 912 
InterfModel=1,node=1 87 | - | 26 | 449 | 1646 | 872 
InterfModel=1,node=1 88 | - | 25 | 485 | 1629 | 855 
InterfModel=1,node=1 89 | - | 21 | 519 | 1578 | 879 
InterfModel=1,node=1 90 | - | 29 | 495 | 1628 | 840 
InterfModel=1,node=1 91 | - | 27 | 471 | 1589 | 905 
InterfModel=1,node=1 92 | - | 16 | 481 | 1598 | 902 
InterfModel=1,node=1 93 | - | 17 | 449 | 1597 | 934 
InterfModel=1,node=1 94 | - | 25 | 486 | 1586 | 902 
InterfModel=1,node=1 95 | - | 30 | 492 | 1601 | 874 
InterfModel=1,node=1 96 | - | 25 | 483 | 1618 | 871 
InterfModel=1,node=1 97 | - | 27 | 484 | 1577 | 906 
InterfModel=1,node=1 98 | - | 25 | 507 | 1600 | 866 
InterfModel=1,node=1 99 | - | 24 | 495 | 1606 | 873 
InterfModel=1,node=2 0 | - | 22 | 328 | 1722 | 926 
InterfModel=1,node=2 1 | - | 19 | 330 | 1737 | 911 
InterfModel=1,node=2 2 | - | 30 | 347 | 1689 | 930 
InterfModel=1,node=2 3 | - | 17 | 316 | 1721 | 944 
InterfModel=1,node=2 4 | - | 20 | 320 | 1760 | 899 
InterfModel=1,node=2 5 | - | 18 | 312 | 1694 | 974 
InterfModel=1,node=2 6 | - | 18 | 331 | 1667 | 978 
InterfModel=1,node=2 7 | - | 21 | 336 | 1731 | 911 
InterfModel=1,node=2 8 | - | 22 | 322 | 1757 | 897 
InterfModel=1,node=2 9 | - | 23 | 312 | 1736 | 925 
InterfModel=1,node=2 10 | - | 18 | 336 | 1672 | 970 
InterfModel=1,node=2 11 | - | 27 | 341 | 1724 | 902 
InterfModel=1,node=2 12 | - | 21 | 337 | 1686 | 948 
InterfModel=1,node=2 13 | - | 20 | 333 | 1701 | 944 
InterfModel=1,node=2 14 | - | 30 | 304 | 1748 | 917 
InterfModel=1,node=2 15 | - | 17 | 302 | 1735 | 941 
InterfModel=1,node=2 16 | - | 17 | 372 | 1714 | 894 
InterfModel=1,node=2 17 | - | 30 | 315 | 1686 | 968 
InterfModel=1,node=2 18 | - | 25 | 337 | 1692 | 944 
InterfModel=1,node=2 19 | - | 15 | 362 | 1707 | 914 
InterfModel=1,node=2 20 | - | 33 | 354 | 1674 | 938 
InterfModel=1,node=2 21 | - | 16 | 297 | 1801 | 883 
InterfModel=1,node=2 22 | - | 28 | 333 | 1693 | 941 
InterfModel=1,node=2 23 | - | 25 | 323 | 1752 | 894 
InterfModel=1,node=2 24 | - | 21 | 351 | 1716 | 910 
InterfModel=1,node=2 25 | - | 29 | 329 | 1697 | 942 
InterfModel=1,node=2 26 | - | 21 | 298 | 1783 | 897 
InterfModel=1,node=2 27 | - | 19 | 335 | 1708 | 937 
InterfModel=1,node=2 28 | - | 25 | 348 | 1713 | 911 
InterfModel=1,node=2 29 | - | 23 | 316 | 1728 | 930 
InterfModel=1,node=2 30 | - | 19 | 361 | 1666 | 952 
InterfModel=1,node=2 31 | - | 28 | 337 | 1705 | 927 
InterfModel=1,node=2 32 | - | 26 | 368 | 1670 | 935 
InterfModel=1,node=2 33 | - | 15 | 329 | 1715 | 937 
InterfModel=1,node=2 34 | - | 27 | 326 | 1773 | 872 
InterfModel=1,node=2 35 | - | 23 | 338 | 1723 | 911 
InterfModel=1,node=2 36 | - | 19 | 357 | 1670 | 952 
InterfModel=1,node=2 37 | - | 27 | 306 | 1680 | 983 
InterfModel=1,node=2 38 | - | 19 | 333 | 1704 | 942 
InterfModel=1,node=2 39 | - | 21 | 353 | 1733 | 892 
InterfModel=1,node=2 40 | - | 20 | 335 | 1681 | 961 
InterfModel=1,node=2 41 | - | 20 | 323 | 1691 | 960 
InterfModel=1,node=2 42 | - | 21 | 337 | 1716 | 922 
InterfModel=1,node=2 43 | - | 16 | 339 | 1697 | 947 
InterfModel=1,node=2 44 | - | 22 | 337 | 1718 | 918 
InterfModel=1,node=2 45 | - | 29 | 309 | 1726 | 934 
InterfModel=1,node=2 46 | - | 19 | 302 | 1726 | 951 
InterfModel=1,node=2 47 | - | 17 | 352 | 1696 | 933 
InterfModel=1,node=2 48 | - | 21 | 355 | 1694 | 927 
InterfModel=1,node=2 49 | - | 14 | 345 | 1736 | 901 
InterfModel=1,node=2 50 | - | 22 | 365 | 1676 | 936 
InterfModel=1,node=2 51 | - | 8 | 297 | 1758 | 935 
InterfModel=1,node=2 52 | - | 15 | 340 | 1708 | 936 
InterfModel=1,node=2 53 | - | 31 | 309 | 1756 | 902 
InterfModel=1,node=2 54 | - | 26 | 311 | 1727 | 933 
InterfModel=1,node=2 55 | - | 19 | 329 | 1676 | 973 
InterfModel=1,node=2 56 | - | 30 | 350 | 1634 | 982 
InterfModel=1,node=2 57 | - | 17 | 370 | 1760 | 850 
InterfModel=1,node=2 58 | - | 17 | 316 | 1699 | 966 
InterfModel=1,node=2 59 | - | 30 | 323 | 1687 | 955 
InterfModel=1,node=2 60 | - | 25 | 327 | 1735 | 911 
InterfModel=1,node=2 61 | - | 24 | 337 | 1727 | 908 
InterfModel=1,node=2 62 | - | 15 | 327 | 1720 | 935 
InterfModel=1,node=2 63 | - | 15 | 289 | 1744 | 946 
InterfModel=1,node=2 64 | - | 20 | 306 | 1746 | 924 
InterfModel=1,node=2 65 | - | 17 | 365 | 1730 | 887 
InterfModel=1,node=2 66 | - | 33 | 338 | 1701 | 924 
InterfModel=1,node=2 67 | - | 24 | 348 | 1673 | 954 
InterfModel=1,node=2 68 | - | 21 | 319 | 1711 | 946 
InterfModel=1,node=2 69 | - | 18 | 321 | 1696 | 963 
InterfModel=1,node=2 70 | - | 26 | 338 | 1695 | 939 
InterfModel=1,node=2 71 | - | 24 | 371 | 1688 | 912 
InterfModel=1,node=2 72 | - | 21 | 358 | 1719 | 897 
InterfModel=1,node=2 73 | - | 32 | 307 | 1668 | 988 
InterfModel=1,node=2 74 | - | 23 | 308 | 1721 | 946 
InterfModel=1,node=2 75 | - | 22 | 324 | 1701 | 950 
InterfModel=1,node=2 76 | - | 22 | 336 | 1716 | 920 
InterfModel=1,node=2 77 | - | 26 | 336 | 1734 | 902 
InterfModel=1,node=2 78 | - | 20 | 355 | 1751 | 871 
InterfModel=1,node=2 79 | - | 20 | 305 | 1725 | 947 
InterfModel=1,node=2 80 | - | 20 | 304 | 1708 | 966 
InterfModel=1,node=2 81 | - | 19 | 317 | 1729 | 934 
InterfModel=1,node=2 82 | - | 19 | 359 | 1672 | 948 
InterfModel=1,node=2 83 | - | 18 | 342 | 1646 | 992 
InterfModel=1,node=2 84 | - | 19 | 323 | 1704 | 951 
InterfModel=1,node=2 85 | - | 27 | 340 | 1707 | 923 
InterfModel=1,node=2 86 | - | 27 | 352 | 1637 | 982 
InterfModel=1,node=2 87 | - | 30 | 325 | 1731 | 912 
InterfModel=1,node=2 88 | - | 15 | 335 | 1709 | 937 
InterfModel=1,node=2 89 | - | 13 | 327 | 1725 | 932 
InterfModel=1,node=2 90 | - | 24 | 343 | 1735 | 895 
InterfModel=1,node=2 91 | - | 23 | 328 | 1671 | 972 
InterfModel=1,node=2 92 | - | 25 | 334 | 1739 | 900 
InterfModel=1,node=2 93 | - | 16 | 314 | 1680 | 987 
InterfModel=1,node=2 94 | - | 15 | 339 | 1738 | 897 
InterfModel=1,node=2 95 | - | 24 | 337 | 1747 | 889 
InterfModel=1,node=2 96 | - | 17 | 313 | 1722 | 944 
InterfModel=1,node=2 97 | - | 21 | 313 | 1693 | 970 
InterfModel=1,node=2 98 | - | 20 | 357 | 1687 | 935 
InterfModel=1,node=2 99 | - | 15 | 301 | 1726 | 956 
InterfModel=1,node=3 0 | 1043 | 14 | 654 | 1825 | 930 
InterfModel=1,node=3 1 | 1099 | 18 | 729 | 1719 | 902 
InterfModel=1,node=3 2 | 1120 | 22 | 711 | 1701 | 913 
InterfModel=1,node=3 3 | 1089 | 28 | 693 | 1753 | 910 
InterfModel=1,node=3 4 | 938 | 17 | 714 | 1892 | 912 
InterfModel=1,node=3 5 | 1148 | 16 | 733 | 1706 | 874 
InterfModel=1,node=3 6 | 971 | 16 | 693 | 1867 | 920 
InterfModel=1,node=3 7 | 901 | 21 | 681 | 1935 | 930 
InterfModel=1,node=3 8 | 1039 | 18 | 731 | 1790 | 889 
InterfModel=1,node=3 9 | 904 | 24 | 653 | 1928 | 957 
InterfModel=1,node=3 10 | 967 | 21 | 722 | 1873 | 890 
InterfModel=1,node=3 11 | 950 | 28 | 699 | 1873 | 918 
InterfModel=1,node=3 12 | 910 | 27 | 690 | 1935 | 905 
InterfModel=1,node=3 13 | 1068 | 19 | 745 | 1723 | 913 
InterfModel=1,node=3 14 | 1099 | 17 | 681 | 1785 | 884 
InterfModel=1,node=3 15 | 994 | 14 | 665 | 1857 | 936 
InterfModel=1,node=3 16 | 1078 | 8 | 711 | 1762 | 910 
InterfModel=1,node=3 17 | 936 | 23 | 632 | 1941 | 934 
InterfModel=1,node=3 18 | 1048 | 18 | 718 | 1767 | 920 
InterfModel=1,node=3 19 | 998 | 17 | 667 | 1877 | 915 
InterfModel=1,node=3 20 | 1125 | 13 | 722 | 1701 | 912 
InterfModel=1,node=3 21 | 932 | 18 | 652 | 1908 | 956 
InterfModel=1,node=3 22 | 938 | 20 | 684 | 1917 | 908 
InterfModel=1,node=3 23 | 1075 | 21 | 731 | 1733 | 908 
InterfModel=1,node=3 24 | 1004 | 15 | 695 | 1815 | 940 
InterfModel=1,node=3 25 | 1024 | 29 | 678 | 1790 | 949 
InterfModel=1,node=3 26 | 1028 | 26 | 698 | 1799 | 915 
InterfModel=1,node=3 27 | 1098 | 18 | 738 | 1736 | 880 
InterfModel=1,node=3 28 | 979 | 22 | 656 | 1869 | 946 
InterfModel=1,node=3 29 | 982 | 19 | 648 | 1918 | 899 
InterfModel=1,node=3 30 | 955 | 17 | 673 | 1899 | 922 
InterfModel=1,node=3 31 | 969 | 16 | 635 | 1962 | 891 
InterfModel=1,node=3 32 | 944 | 21 | 671 | 1935 | 895 
InterfModel=1,node=3 33 | 967 | 24 | 651 | 1870 | 954 
InterfModel=1,node=3 34 | 1077 | 12 | 687 | 1774 | 917 
InterfModel=1,node=3 35 | 1044 | 17 | 694 | 1779 | 932 
InterfModel=1,node=3 36 | 1030 | 26 | 756 | 1761 | 897 
InterfModel=1,node=3 37 | 904 | 21 | 663 | 1979 | 906 
InterfModel=1,node=3 38 | 983 | 19 | 746 | 1856 | 865 
InterfModel=1,node=3 39 | 1000 | 18 | 698 | 1824 | 926 
InterfModel=1,node=3 40 | 990 | 20 | 671 | 1853 | 933 
InterfModel=1,node=3 41 | 931 | 19 | 687 | 1905 | 924 
InterfModel=1,node=3 42 | 1038 | 15 | 702 | 1802 | 911 
InterfModel=1,node=3 43 | 949 | 20 | 703 | 1893 | 903 
InterfModel=1,node=3 44 | 995 | 19 | 701 | 1869 | 882 
InterfModel=1,node=3 45 | 1061 | 18 | 640 | 1817 | 930 
InterfModel=1,node=3 46 | 945 | 14 | 684 | 1912 | 911 
InterfModel=1,node=3 47 | 858 | 17 | 667 | 1978 | 950 
InterfModel=1,node=3 48 | 1046 | 18 | 627 | 1839 | 943 
InterfModel=1,node=3 49 | 1011 | 15 | 664 | 1824 | 953 
InterfModel=1,node=3 50 | 1010 | 17 | 725 | 1815 | 899 
InterfModel=1,node=3 51 | 961 | 26 | 675 | 1876 | 928 
InterfModel=1,node=3 52 | 934 | 19 | 703 | 1939 | 880 
InterfModel=1,node=3 53 | 911 | 23 | 674 | 1924 | 939 
InterfModel=1,node=3 54 | 929 | 19 | 709 | 1895 | 922 
InterfModel=1,node=3 55 | 987 | 10 | 732 | 1794 | 943 
InterfModel=1,node=3 56 | 989 | 24 | 690 | 1814 | 949 
InterfModel=1,node=3 57 | 991 | 15 | 670 | 1859 | 932 
