CastaliaResults -i saida.txt -s Packet Breakdown -n --all -o2                                                              

Communication.MAC:Packet breakdown
 | Failed, buffer overflow | Failed, busy channel | Failed, no ack | Success, first try | Success, not first try
InterfModel=1,node=3 44 | 380 | 21 | 452 | 2584 | 1046 
InterfModel=1,node=3 45 | 435 | 9 | 461 | 2481 | 1082 
InterfModel=1,node=3 46 | 409 | 15 | 404 | 2568 | 1072 
InterfModel=1,node=3 47 | 406 | 27 | 435 | 2584 | 1037 
InterfModel=1,node=3 48 | 483 | 19 | 425 | 2477 | 1065 
InterfModel=1,node=3 49 | 499 | 23 | 444 | 2464 | 1046 
InterfModel=1,node=3 50 | 353 | 19 | 428 | 2591 | 1076 
InterfModel=1,node=3 51 | 394 | 18 | 450 | 2543 | 1064 
InterfModel=1,node=3 52 | 527 | 30 | 481 | 2474 | 970 
InterfModel=1,node=3 53 | 424 | 23 | 402 | 2552 | 1069 
InterfModel=1,node=3 54 | 404 | 24 | 368 | 2597 | 1086 
InterfModel=1,node=3 55 | 548 | 14 | 450 | 2460 | 994 
InterfModel=1,node=3 56 | 389 | 18 | 457 | 2551 | 1055 
InterfModel=1,node=3 57 | 542 | 12 | 454 | 2425 | 1035 
InterfModel=1,node=3 58 | 438 | 19 | 460 | 2544 | 1012 
InterfModel=1,node=3 59 | 551 | 22 | 434 | 2422 | 1045 
InterfModel=1,node=3 60 | 398 | 14 | 434 | 2650 | 974 
InterfModel=1,node=3 61 | 508 | 25 | 453 | 2423 | 1072 
InterfModel=1,node=3 62 | 442 | 20 | 457 | 2538 | 1011 
InterfModel=1,node=3 63 | 369 | 18 | 441 | 2601 | 1037 
InterfModel=1,node=3 64 | 351 | 25 | 461 | 2546 | 1084 
InterfModel=1,node=3 65 | 468 | 20 | 418 | 2490 | 1074 
InterfModel=1,node=3 66 | 466 | 21 | 464 | 2510 | 1007 
InterfModel=1,node=3 67 | 317 | 21 | 395 | 2694 | 1049 
InterfModel=1,node=3 68 | 447 | 11 | 449 | 2538 | 1021 
InterfModel=1,node=3 69 | 363 | 25 | 443 | 2657 | 984 
InterfModel=1,node=3 70 | 491 | 26 | 480 | 2481 | 996 
InterfModel=1,node=3 71 | 533 | 28 | 469 | 2447 | 1001 
InterfModel=1,node=3 72 | 495 | 23 | 450 | 2392 | 1106 
InterfModel=1,node=3 73 | 505 | 19 | 420 | 2485 | 1044 
InterfModel=1,node=3 74 | 571 | 22 | 432 | 2420 | 1024 
InterfModel=1,node=3 75 | 499 | 21 | 447 | 2429 | 1072 
InterfModel=1,node=3 76 | 374 | 19 | 438 | 2527 | 1109 
InterfModel=1,node=3 77 | 532 | 22 | 450 | 2469 | 1012 
InterfModel=1,node=3 78 | 414 | 19 | 457 | 2536 | 1052 
InterfModel=1,node=3 79 | 447 | 14 | 438 | 2557 | 1011 
InterfModel=1,node=3 80 | 380 | 28 | 384 | 2628 | 1048 
InterfModel=1,node=3 81 | 485 | 20 | 416 | 2485 | 1064 
InterfModel=1,node=3 82 | 440 | 18 | 491 | 2464 | 1070 
InterfModel=1,node=3 83 | 451 | 23 | 441 | 2490 | 1072 
InterfModel=1,node=3 84 | 334 | 30 | 426 | 2628 | 1051 
InterfModel=1,node=3 85 | 540 | 21 | 415 | 2420 | 1072 
InterfModel=1,node=3 86 | 483 | 18 | 474 | 2452 | 1047 
InterfModel=1,node=3 87 | 524 | 22 | 439 | 2439 | 1043 
InterfModel=1,node=3 88 | 538 | 19 | 430 | 2412 | 1067 
InterfModel=1,node=3 89 | 412 | 18 | 441 | 2579 | 1017 
InterfModel=1,node=3 90 | 474 | 23 | 421 | 2523 | 1047 
InterfModel=1,node=3 91 | 522 | 14 | 431 | 2468 | 1031 
InterfModel=1,node=3 92 | 355 | 13 | 405 | 2643 | 1056 
InterfModel=1,node=3 93 | 415 | 12 | 416 | 2562 | 1061 
InterfModel=1,node=3 94 | 494 | 13 | 469 | 2472 | 1019 
InterfModel=1,node=3 95 | 319 | 22 | 425 | 2689 | 1018 
InterfModel=1,node=3 96 | 423 | 20 | 458 | 2530 | 1058 
InterfModel=1,node=3 97 | 493 | 30 | 435 | 2485 | 1023 
InterfModel=1,node=3 98 | 424 | 17 | 452 | 2523 | 1066 
InterfModel=1,node=3 99 | 382 | 20 | 439 | 2547 | 1092 
InterfModel=1,node=4 0 | 2559 | 18 | 133 | 3600 | 1160 
InterfModel=1,node=4 1 | 2556 | 18 | 112 | 3574 | 1208 
InterfModel=1,node=4 2 | 2595 | 27 | 137 | 3492 | 1215 
InterfModel=1,node=4 3 | 2449 | 21 | 117 | 3702 | 1179 
InterfModel=1,node=4 4 | 2503 | 18 | 119 | 3616 | 1213 
InterfModel=1,node=4 5 | 2523 | 16 | 136 | 3602 | 1191 
InterfModel=1,node=4 6 | 2456 | 27 | 126 | 3645 | 1213 
InterfModel=1,node=4 7 | 2520 | 24 | 137 | 3593 | 1192 
InterfModel=1,node=4 8 | 2447 | 23 | 123 | 3640 | 1232 
InterfModel=1,node=4 9 | 2621 | 17 | 114 | 3485 | 1231 
InterfModel=1,node=4 10 | 2636 | 21 | 143 | 3453 | 1212 
InterfModel=1,node=4 11 | 2491 | 29 | 129 | 3612 | 1204 
InterfModel=1,node=4 12 | 2526 | 15 | 128 | 3632 | 1165 
InterfModel=1,node=4 13 | 2537 | 16 | 127 | 3579 | 1206 
InterfModel=1,node=4 14 | 2608 | 18 | 125 | 3522 | 1193 
InterfModel=1,node=4 15 | 2583 | 19 | 127 | 3490 | 1247 
InterfModel=1,node=4 16 | 2504 | 21 | 113 | 3622 | 1208 
InterfModel=1,node=4 17 | 2525 | 23 | 133 | 3604 | 1181 
InterfModel=1,node=4 18 | 2513 | 21 | 128 | 3578 | 1226 
InterfModel=1,node=4 19 | 2521 | 34 | 132 | 3624 | 1155 
InterfModel=1,node=4 20 | 2541 | 22 | 126 | 3614 | 1164 
InterfModel=1,node=4 21 | 2620 | 27 | 117 | 3486 | 1215 
InterfModel=1,node=4 22 | 2610 | 23 | 140 | 3451 | 1245 
InterfModel=1,node=4 23 | 2529 | 17 | 163 | 3549 | 1208 
InterfModel=1,node=4 24 | 2507 | 27 | 113 | 3590 | 1229 
InterfModel=1,node=4 25 | 2569 | 26 | 135 | 3557 | 1182 
InterfModel=1,node=4 26 | 2550 | 26 | 113 | 3584 | 1193 
InterfModel=1,node=4 27 | 2579 | 32 | 113 | 3527 | 1218 
InterfModel=1,node=4 28 | 2511 | 27 | 122 | 3558 | 1249 
InterfModel=1,node=4 29 | 2392 | 26 | 152 | 3648 | 1248 
InterfModel=1,node=4 30 | 2567 | 21 | 129 | 3548 | 1200 
InterfModel=1,node=4 31 | 2579 | 27 | 154 | 3537 | 1171 
InterfModel=1,node=4 32 | 2468 | 24 | 123 | 3663 | 1191 
InterfModel=1,node=4 33 | 2434 | 26 | 125 | 3669 | 1214 
InterfModel=1,node=4 34 | 2573 | 28 | 130 | 3546 | 1194 
InterfModel=1,node=4 35 | 2579 | 22 | 135 | 3530 | 1200 
InterfModel=1,node=4 36 | 2581 | 21 | 122 | 3560 | 1181 
InterfModel=1,node=4 37 | 2609 | 26 | 133 | 3476 | 1224 
InterfModel=1,node=4 38 | 2446 | 21 | 115 | 3673 | 1212 
InterfModel=1,node=4 39 | 2593 | 17 | 118 | 3494 | 1246 
InterfModel=1,node=4 40 | 2510 | 23 | 112 | 3605 | 1217 
InterfModel=1,node=4 41 | 2588 | 27 | 131 | 3532 | 1188 
InterfModel=1,node=4 42 | 2449 | 19 | 130 | 3651 | 1218 
InterfModel=1,node=4 43 | 2606 | 19 | 136 | 3467 | 1240 
InterfModel=1,node=4 44 | 2618 | 23 | 128 | 3508 | 1189 
InterfModel=1,node=4 45 | 2533 | 20 | 117 | 3605 | 1191 
InterfModel=1,node=4 46 | 2529 | 18 | 126 | 3554 | 1239 
InterfModel=1,node=4 47 | 2704 | 26 | 125 | 3388 | 1223 
InterfModel=1,node=4 48 | 2472 | 24 | 126 | 3646 | 1202 
InterfModel=1,node=4 49 | 2478 | 22 | 113 | 3608 | 1245 
InterfModel=1,node=4 50 | 2643 | 31 | 115 | 3507 | 1171 
InterfModel=1,node=4 51 | 2579 | 35 | 115 | 3509 | 1231 
InterfModel=1,node=4 52 | 2562 | 29 | 143 | 3513 | 1221 
InterfModel=1,node=4 53 | 2528 | 20 | 115 | 3594 | 1209 
InterfModel=1,node=4 54 | 2604 | 27 | 124 | 3491 | 1220 
InterfModel=1,node=4 55 | 2485 | 19 | 116 | 3654 | 1191 
InterfModel=1,node=4 56 | 2495 | 24 | 119 | 3638 | 1200 
InterfModel=1,node=4 57 | 2635 | 16 | 126 | 3523 | 1165 
InterfModel=1,node=4 58 | 2536 | 22 | 136 | 3567 | 1206 
InterfModel=1,node=4 59 | 2534 | 17 | 120 | 3571 | 1223 
InterfModel=1,node=4 60 | 2422 | 14 | 136 | 3679 | 1216 
InterfModel=1,node=4 61 | 2656 | 20 | 137 | 3515 | 1138 
InterfModel=1,node=4 62 | 2616 | 31 | 134 | 3478 | 1208 
InterfModel=1,node=4 63 | 2570 | 24 | 136 | 3563 | 1172 
InterfModel=1,node=4 64 | 2588 | 12 | 129 | 3546 | 1192 
InterfModel=1,node=4 65 | 2580 | 27 | 130 | 3493 | 1238 
InterfModel=1,node=4 66 | 2420 | 23 | 126 | 3720 | 1180 
InterfModel=1,node=4 67 | 2470 | 26 | 130 | 3668 | 1173 
InterfModel=1,node=4 68 | 2547 | 22 | 130 | 3601 | 1165 
InterfModel=1,node=4 69 | 2574 | 26 | 111 | 3538 | 1222 
InterfModel=1,node=4 70 | 2559 | 21 | 137 | 3558 | 1198 
InterfModel=1,node=4 71 | 2444 | 37 | 129 | 3677 | 1180 
InterfModel=1,node=4 72 | 2586 | 27 | 126 | 3528 | 1200 
InterfModel=1,node=4 73 | 2404 | 21 | 129 | 3741 | 1171 
InterfModel=1,node=4 74 | 2538 | 31 | 118 | 3570 | 1210 
InterfModel=1,node=4 75 | 2500 | 16 | 146 | 3620 | 1183 
InterfModel=1,node=4 76 | 2709 | 23 | 117 | 3393 | 1223 
InterfModel=1,node=4 77 | 2525 | 18 | 131 | 3615 | 1180 
InterfModel=1,node=4 78 | 2497 | 15 | 129 | 3596 | 1229 
InterfModel=1,node=4 79 | 2465 | 24 | 119 | 3672 | 1186 
InterfModel=1,node=4 80 | 2525 | 23 | 132 | 3614 | 1176 
InterfModel=1,node=4 81 | 2552 | 14 | 116 | 3556 | 1231 
InterfModel=1,node=4 82 | 2656 | 28 | 134 | 3443 | 1207 
InterfModel=1,node=4 83 | 2518 | 27 | 146 | 3597 | 1178 
InterfModel=1,node=4 84 | 2578 | 17 | 133 | 3523 | 1214 
InterfModel=1,node=4 85 | 2453 | 22 | 129 | 3671 | 1191 
InterfModel=1,node=4 86 | 2472 | 16 | 145 | 3636 | 1197 
InterfModel=1,node=4 87 | 2376 | 23 | 102 | 3771 | 1204 
InterfModel=1,node=4 88 | 2450 | 22 | 119 | 3665 | 1210 
InterfModel=1,node=4 89 | 2435 | 26 | 128 | 3635 | 1245 
InterfModel=1,node=4 90 | 2599 | 15 | 139 | 3489 | 1225 
InterfModel=1,node=4 91 | 2344 | 29 | 131 | 3753 | 1209 
InterfModel=1,node=4 92 | 2577 | 27 | 135 | 3559 | 1169 
InterfModel=1,node=4 93 | 2447 | 18 | 136 | 3678 | 1186 
InterfModel=1,node=4 94 | 2449 | 28 | 136 | 3662 | 1191 
InterfModel=1,node=4 95 | 2507 | 29 | 112 | 3641 | 1178 
InterfModel=1,node=4 96 | 2655 | 20 | 151 | 3429 | 1215 
InterfModel=1,node=4 97 | 2545 | 19 | 131 | 3588 | 1183 
InterfModel=1,node=4 98 | 2646 | 24 | 128 | 3465 | 1203 
InterfModel=1,node=4 99 | 2591 | 24 | 138 | 3524 | 1193 
InterfModel=1,node=5 0 | 2565 | 13 | 260 | 3349 | 1280 
InterfModel=1,node=5 1 | 2616 | 18 | 230 | 3304 | 1300 
InterfModel=1,node=5 2 | 2496 | 16 | 303 | 3362 | 1289 
InterfModel=1,node=5 3 | 2621 | 19 | 251 | 3295 | 1281 
InterfModel=1,node=5 4 | 2598 | 10 | 283 | 3264 | 1312 
InterfModel=1,node=5 5 | 2606 | 12 | 242 | 3312 | 1295 
InterfModel=1,node=5 6 | 2615 | 17 | 273 | 3252 | 1309 
InterfModel=1,node=5 7 | 2668 | 13 | 250 | 3246 | 1291 
InterfModel=1,node=5 8 | 2523 | 12 | 256 | 3382 | 1295 
InterfModel=1,node=5 9 | 2515 | 18 | 281 | 3338 | 1314 
InterfModel=1,node=5 10 | 2578 | 10 | 297 | 3273 | 1308 
InterfModel=1,node=5 11 | 2705 | 9 | 305 | 3128 | 1320 
InterfModel=1,node=5 12 | 2531 | 12 | 276 | 3318 | 1329 
InterfModel=1,node=5 13 | 2605 | 10 | 291 | 3249 | 1318 
InterfModel=1,node=5 14 | 2503 | 17 | 285 | 3382 | 1282 
InterfModel=1,node=5 15 | 2685 | 14 | 300 | 3145 | 1322 
InterfModel=1,node=5 16 | 2621 | 12 | 280 | 3278 | 1275 
InterfModel=1,node=5 17 | 2631 | 14 | 291 | 3226 | 1306 
InterfModel=1,node=5 18 | 2504 | 14 | 273 | 3335 | 1341 
InterfModel=1,node=5 19 | 2570 | 8 | 298 | 3289 | 1301 
InterfModel=1,node=5 20 | 2497 | 15 | 252 | 3360 | 1343 
InterfModel=1,node=5 21 | 2480 | 11 | 301 | 3342 | 1332 
InterfModel=1,node=5 22 | 2543 | 15 | 313 | 3324 | 1278 
InterfModel=1,node=5 23 | 2657 | 17 | 271 | 3221 | 1301 
InterfModel=1,node=5 24 | 2507 | 16 | 268 | 3386 | 1289 
InterfModel=1,node=5 25 | 2490 | 18 | 267 | 3401 | 1293 
InterfModel=1,node=5 26 | 2638 | 21 | 277 | 3209 | 1324 
InterfModel=1,node=5 27 | 2501 | 15 | 281 | 3328 | 1344 
InterfModel=1,node=5 28 | 2546 | 15 | 249 | 3323 | 1336 
InterfModel=1,node=5 29 | 2584 | 10 | 257 | 3300 | 1315 
InterfModel=1,node=5 30 | 2630 | 26 | 267 | 3208 | 1335 
InterfModel=1,node=5 31 | 2659 | 10 | 298 | 3236 | 1264 
InterfModel=1,node=5 32 | 2572 | 13 | 284 | 3270 | 1331 
InterfModel=1,node=5 33 | 2669 | 14 | 261 | 3212 | 1311 
InterfModel=1,node=5 34 | 2456 | 9 | 266 | 3404 | 1331 
InterfModel=1,node=5 35 | 2538 | 14 | 275 | 3348 | 1291 
InterfModel=1,node=5 36 | 2543 | 12 | 286 | 3268 | 1357 
InterfModel=1,node=5 37 | 2584 | 22 | 274 | 3279 | 1317 
InterfModel=1,node=5 38 | 2570 | 16 | 284 | 3338 | 1261 
InterfModel=1,node=5 39 | 2553 | 17 | 262 | 3255 | 1380 
InterfModel=1,node=5 40 | 2633 | 14 | 269 | 3173 | 1377 
InterfModel=1,node=5 41 | 2624 | 11 | 266 | 3254 | 1313 
InterfModel=1,node=5 42 | 2537 | 17 | 248 | 3371 | 1292 
InterfModel=1,node=5 43 | 2594 | 16 | 296 | 3270 | 1290 
InterfModel=1,node=5 44 | 2591 | 12 | 280 | 3333 | 1250 
InterfModel=1,node=5 45 | 2568 | 28 | 253 | 3331 | 1286 
InterfModel=1,node=5 46 | 2661 | 7 | 277 | 3234 | 1290 
InterfModel=1,node=5 47 | 2517 | 18 | 314 | 3356 | 1261 
InterfModel=1,node=5 48 | 2503 | 18 | 270 | 3367 | 1309 
InterfModel=1,node=5 49 | 2582 | 7 | 265 | 3304 | 1308 
InterfModel=1,node=5 50 | 2467 | 15 | 274 | 3414 | 1297 
InterfModel=1,node=5 51 | 2532 | 22 | 276 | 3340 | 1296 
InterfModel=1,node=5 52 | 2526 | 12 | 276 | 3359 | 1294 
InterfModel=1,node=5 53 | 2602 | 20 | 289 | 3263 | 1292 
InterfModel=1,node=5 54 | 2578 | 16 | 286 | 3307 | 1280 
InterfModel=1,node=5 55 | 2551 | 12 | 275 | 3360 | 1272 
InterfModel=1,node=5 56 | 2680 | 8 | 251 | 3212 | 1317 
InterfModel=1,node=5 57 | 2423 | 10 | 279 | 3399 | 1355 
InterfModel=1,node=5 58 | 2630 | 7 | 277 | 3242 | 1311 
InterfModel=1,node=5 59 | 2532 | 13 | 268 | 3329 | 1324 
InterfModel=1,node=5 60 | 2707 | 16 | 273 | 3239 | 1233 
InterfModel=1,node=5 61 | 2421 | 12 | 302 | 3420 | 1311 
InterfModel=1,node=5 62 | 2562 | 21 | 282 | 3261 | 1341 
InterfModel=1,node=5 63 | 2620 | 14 | 286 | 3243 | 1302 
InterfModel=1,node=5 64 | 2569 | 18 | 297 | 3263 | 1322 
InterfModel=1,node=5 65 | 2536 | 17 | 289 | 3286 | 1338 
InterfModel=1,node=5 66 | 2593 | 7 | 284 | 3323 | 1260 
InterfModel=1,node=5 67 | 2537 | 14 | 269 | 3388 | 1264 
InterfModel=1,node=5 68 | 2592 | 10 | 262 | 3323 | 1280 
InterfModel=1,node=5 69 | 2529 | 11 | 262 | 3359 | 1309 
InterfModel=1,node=5 70 | 2496 | 15 | 266 | 3478 | 1212 
InterfModel=1,node=5 71 | 2572 | 10 | 275 | 3257 | 1353 
InterfModel=1,node=5 72 | 2601 | 12 | 294 | 3217 | 1343 
InterfModel=1,node=5 73 | 2596 | 16 | 286 | 3248 | 1319 
InterfModel=1,node=5 74 | 2419 | 13 | 297 | 3447 | 1293 
InterfModel=1,node=5 75 | 2458 | 12 | 254 | 3472 | 1269 
InterfModel=1,node=5 76 | 2515 | 14 | 272 | 3343 | 1322 
InterfModel=1,node=5 77 | 2539 | 12 | 262 | 3353 | 1302 
InterfModel=1,node=5 78 | 2657 | 13 | 259 | 3206 | 1335 
InterfModel=1,node=5 79 | 2659 | 19 | 264 | 3174 | 1352 
InterfModel=1,node=5 80 | 2640 | 21 | 251 | 3248 | 1308 
InterfModel=1,node=5 81 | 2479 | 13 | 265 | 3391 | 1319 
InterfModel=1,node=5 82 | 2558 | 11 | 305 | 3206 | 1385 
InterfModel=1,node=5 83 | 2672 | 13 | 297 | 3148 | 1336 
InterfModel=1,node=5 84 | 2538 | 16 | 277 | 3336 | 1299 
InterfModel=1,node=5 85 | 2622 | 14 | 271 | 3260 | 1299 
InterfModel=1,node=5 86 | 2615 | 20 | 268 | 3296 | 1268 
InterfModel=1,node=5 87 | 2562 | 22 | 279 | 3274 | 1331 
InterfModel=1,node=5 88 | 2588 | 19 | 296 | 3287 | 1276 
InterfModel=1,node=5 89 | 2674 | 14 | 253 | 3230 | 1295 
InterfModel=1,node=5 90 | 2577 | 16 | 268 | 3329 | 1275 
InterfModel=1,node=5 91 | 2654 | 15 | 285 | 3207 | 1305 
InterfModel=1,node=5 92 | 2597 | 13 | 262 | 3255 | 1341 
InterfModel=1,node=5 93 | 2602 | 17 | 293 | 3252 | 1302 
InterfModel=1,node=5 94 | 2580 | 14 | 266 | 3301 | 1306 
InterfModel=1,node=5 95 | 2642 | 16 | 279 | 3234 | 1295 
InterfModel=1,node=5 96 | 2566 | 9 | 272 | 3301 | 1318 
InterfModel=1,node=5 97 | 2515 | 11 | 275 | 3398 | 1267 
InterfModel=1,node=5 98 | 2572 | 14 | 257 | 3297 | 1327 
InterfModel=1,node=5 99 | 2645 | 9 | 294 | 3210 | 1311 
InterfModel=2,node=1 0 | - | 22 | 258 | 1892 | 823 
InterfModel=2,node=1 1 | - | 10 | 248 | 1910 | 831 
InterfModel=2,node=1 2 | - | 15 | 264 | 1900 | 817 
InterfModel=2,node=1 3 | - | 28 | 238 | 1867 | 864 
InterfModel=2,node=1 4 | - | 24 | 243 | 1888 | 838 
InterfModel=2,node=1 5 | - | 15 | 225 | 1904 | 853 
InterfModel=2,node=1 6 | - | 27 | 269 | 1859 | 844 
InterfModel=2,node=1 7 | - | 20 | 246 | 1905 | 828 
InterfModel=2,node=1 8 | - | 20 | 245 | 1918 | 814 
InterfModel=2,node=1 9 | - | 21 | 228 | 1900 | 849 
InterfModel=2,node=1 10 | - | 18 | 246 | 1853 | 879 
InterfModel=2,node=1 11 | - | 19 | 229 | 1898 | 842 
InterfModel=2,node=1 12 | - | 12 | 234 | 1867 | 884 
InterfModel=2,node=1 13 | - | 17 | 289 | 1860 | 831 
InterfModel=2,node=1 14 | - | 19 | 268 | 1879 | 830 
InterfModel=2,node=1 15 | - | 16 | 271 | 1831 | 878 
InterfModel=2,node=1 16 | - | 21 | 240 | 1861 | 877 
InterfModel=2,node=1 17 | - | 18 | 233 | 1913 | 835 
InterfModel=2,node=1 18 | - | 26 | 252 | 1889 | 830 
InterfModel=2,node=1 19 | - | 25 | 267 | 1843 | 860 
InterfModel=2,node=1 20 | - | 26 | 246 | 1866 | 859 
InterfModel=2,node=1 21 | - | 24 | 260 | 1855 | 858 
InterfModel=2,node=1 22 | - | 13 | 285 | 1898 | 804 
InterfModel=2,node=1 23 | - | 23 | 238 | 1892 | 839 
InterfModel=2,node=1 24 | - | 19 | 257 | 1849 | 872 
InterfModel=2,node=1 25 | - | 24 | 262 | 1825 | 886 
InterfModel=2,node=1 26 | - | 21 | 245 | 1842 | 889 
InterfModel=2,node=1 27 | - | 26 | 241 | 1930 | 801 
InterfModel=2,node=1 28 | - | 15 | 260 | 1889 | 833 
InterfModel=2,node=1 29 | - | 20 | 234 | 1903 | 837 
InterfModel=2,node=1 30 | - | 22 | 237 | 1940 | 798 
InterfModel=2,node=1 31 | - | 24 | 236 | 1860 | 877 
InterfModel=2,node=1 32 | - | 18 | 234 | 1884 | 861 
InterfModel=2,node=1 33 | - | 27 | 248 | 1899 | 824 
InterfModel=2,node=1 34 | - | 18 | 270 | 1838 | 872 
InterfModel=2,node=1 35 | - | 17 | 258 | 1934 | 788 
InterfModel=2,node=1 36 | - | 19 | 266 | 1862 | 852 
InterfModel=2,node=1 37 | - | 22 | 248 | 1906 | 823 
InterfModel=2,node=1 38 | - | 19 | 272 | 1857 | 851 
InterfModel=2,node=1 39 | - | 19 | 256 | 1890 | 832 
InterfModel=2,node=1 40 | - | 18 | 235 | 1895 | 849 
InterfModel=2,node=1 41 | - | 20 | 267 | 1871 | 839 
InterfModel=2,node=1 42 | - | 25 | 248 | 1858 | 867 
InterfModel=2,node=1 43 | - | 21 | 248 | 1876 | 851 
InterfModel=2,node=1 44 | - | 26 | 253 | 1846 | 874 
InterfModel=2,node=1 45 | - | 17 | 240 | 1901 | 840 
InterfModel=2,node=1 46 | - | 20 | 263 | 1867 | 849 
InterfModel=2,node=1 47 | - | 14 | 238 | 1924 | 822 
InterfModel=2,node=1 48 | - | 25 | 219 | 1908 | 846 
InterfModel=2,node=1 49 | - | 23 | 245 | 1860 | 867 
InterfModel=2,node=1 50 | - | 23 | 223 | 1914 | 837 
InterfModel=2,node=1 51 | - | 13 | 237 | 1901 | 848 
InterfModel=2,node=1 52 | - | 21 | 268 | 1881 | 829 
InterfModel=2,node=1 53 | - | 17 | 226 | 1899 | 855 
InterfModel=2,node=1 54 | - | 20 | 226 | 1931 | 820 
InterfModel=2,node=1 55 | - | 20 | 244 | 1861 | 870 
InterfModel=2,node=1 56 | - | 23 | 263 | 1879 | 832 
InterfModel=2,node=1 57 | - | 26 | 270 | 1833 | 870 
InterfModel=2,node=1 58 | - | 27 | 249 | 1931 | 785 
InterfModel=2,node=1 59 | - | 23 | 252 | 1880 | 839 
InterfModel=2,node=1 60 | - | 19 | 236 | 1849 | 893 
InterfModel=2,node=1 61 | - | 12 | 284 | 1822 | 879 
InterfModel=2,node=1 62 | - | 16 | 225 | 1886 | 869 
InterfModel=2,node=1 63 | - | 17 | 231 | 1908 | 838 
InterfModel=2,node=1 64 | - | 13 | 221 | 1914 | 848 
InterfModel=2,node=1 65 | - | 18 | 278 | 1824 | 876 
InterfModel=2,node=1 66 | - | 27 | 281 | 1874 | 811 
InterfModel=2,node=1 67 | - | 25 | 241 | 1877 | 854 
InterfModel=2,node=1 68 | - | 19 | 245 | 1888 | 843 
InterfModel=2,node=1 69 | - | 27 | 270 | 1909 | 792 
InterfModel=2,node=1 70 | - | 17 | 290 | 1872 | 818 
InterfModel=2,node=1 71 | - | 24 | 247 | 1878 | 848 
InterfModel=2,node=1 72 | - | 20 | 252 | 1926 | 799 
InterfModel=2,node=1 73 | - | 22 | 250 | 1870 | 856 
InterfModel=2,node=1 74 | - | 20 | 232 | 1895 | 851 
InterfModel=2,node=1 75 | - | 15 | 235 | 1907 | 840 
InterfModel=2,node=1 76 | - | 15 | 253 | 1889 | 839 
InterfModel=2,node=1 77 | - | 25 | 255 | 1868 | 851 
InterfModel=2,node=1 78 | - | 16 | 273 | 1873 | 836 
InterfModel=2,node=1 79 | - | 20 | 252 | 1852 | 872 
InterfModel=2,node=1 80 | - | 21 | 239 | 1909 | 828 
InterfModel=2,node=1 81 | - | 12 | 252 | 1875 | 858 
InterfModel=2,node=1 82 | - | 24 | 225 | 1894 | 856 
InterfModel=2,node=1 83 | - | 19 | 256 | 1924 | 798 
InterfModel=2,node=1 84 | - | 12 | 262 | 1876 | 845 
InterfModel=2,node=1 85 | - | 15 | 259 | 1869 | 855 
InterfModel=2,node=1 86 | - | 15 | 237 | 1876 | 868 
InterfModel=2,node=1 87 | - | 24 | 265 | 1832 | 878 
InterfModel=2,node=1 88 | - | 21 | 261 | 1897 | 818 
InterfModel=2,node=1 89 | - | 23 | 229 | 1907 | 838 
InterfModel=2,node=1 90 | - | 15 | 252 | 1865 | 865 
InterfModel=2,node=1 91 | - | 32 | 268 | 1888 | 808 
InterfModel=2,node=1 92 | - | 17 | 232 | 1875 | 873 
InterfModel=2,node=1 93 | - | 16 | 227 | 1887 | 868 
InterfModel=2,node=1 94 | - | 14 | 257 | 1896 | 830 
InterfModel=2,node=1 95 | - | 17 | 221 | 1894 | 864 
InterfModel=2,node=1 96 | - | 24 | 255 | 1884 | 834 
InterfModel=2,node=1 97 | - | 20 | 235 | 1896 | 847 
InterfModel=2,node=1 98 | - | 9 | 230 | 1910 | 849 
InterfModel=2,node=1 99 | - | 34 | 246 | 1852 | 864 
InterfModel=2,node=2 0 | - | 23 | 54 | 2216 | 704 
InterfModel=2,node=2 1 | - | 29 | 44 | 2221 | 704 
InterfModel=2,node=2 2 | - | 15 | 44 | 2214 | 725 
InterfModel=2,node=2 3 | - | 15 | 51 | 2273 | 658 
InterfModel=2,node=2 4 | - | 26 | 54 | 2253 | 666 
InterfModel=2,node=2 5 | - | 23 | 53 | 2224 | 696 
InterfModel=2,node=2 6 | - | 19 | 59 | 2208 | 712 
InterfModel=2,node=2 7 | - | 20 | 58 | 2227 | 694 
InterfModel=2,node=2 8 | - | 20 | 57 | 2194 | 726 
InterfModel=2,node=2 9 | - | 26 | 50 | 2223 | 700 
InterfModel=2,node=2 10 | - | 16 | 50 | 2214 | 717 
InterfModel=2,node=2 11 | - | 33 | 42 | 2244 | 676 
InterfModel=2,node=2 12 | - | 16 | 56 | 2219 | 708 
InterfModel=2,node=2 13 | - | 27 | 57 | 2253 | 660 
InterfModel=2,node=2 14 | - | 16 | 59 | 2209 | 713 
InterfModel=2,node=2 15 | - | 17 | 55 | 2232 | 694 
InterfModel=2,node=2 16 | - | 24 | 50 | 2240 | 685 
InterfModel=2,node=2 17 | - | 32 | 48 | 2226 | 691 
InterfModel=2,node=2 18 | - | 28 | 63 | 2192 | 716 
InterfModel=2,node=2 19 | - | 22 | 53 | 2197 | 725 
InterfModel=2,node=2 20 | - | 25 | 70 | 2185 | 717 
InterfModel=2,node=2 21 | - | 28 | 53 | 2210 | 707 
InterfModel=2,node=2 22 | - | 14 | 53 | 2276 | 653 
InterfModel=2,node=2 23 | - | 28 | 65 | 2224 | 680 
