CastaliaResults -i saida.txt -s Packet Breakdown -n --all -o2                                                              

Communication.MAC:Packet breakdown
 | Failed, buffer overflow | Failed, busy channel | Failed, no ack | Success, first try | Success, not first try
InterfModel=0,node=4 69 | 1889 | 15 | 298 | 4032 | 1232 
InterfModel=0,node=4 70 | 1856 | 18 | 232 | 4177 | 1182 
InterfModel=0,node=4 71 | 1929 | 13 | 261 | 4133 | 1130 
InterfModel=0,node=4 72 | 2018 | 17 | 324 | 3808 | 1299 
InterfModel=0,node=4 73 | 1941 | 20 | 300 | 3917 | 1290 
InterfModel=0,node=4 74 | 1960 | 13 | 277 | 3968 | 1248 
InterfModel=0,node=4 75 | 1989 | 13 | 262 | 4073 | 1132 
InterfModel=0,node=4 76 | 1885 | 15 | 271 | 4052 | 1245 
InterfModel=0,node=4 77 | 1867 | 14 | 282 | 3990 | 1315 
InterfModel=0,node=4 78 | 2027 | 14 | 300 | 3975 | 1150 
InterfModel=0,node=4 79 | 1812 | 15 | 276 | 4039 | 1326 
InterfModel=0,node=4 80 | 2070 | 22 | 282 | 3832 | 1260 
InterfModel=0,node=4 81 | 2027 | 11 | 225 | 3982 | 1222 
InterfModel=0,node=4 82 | 2041 | 19 | 268 | 3937 | 1202 
InterfModel=0,node=4 83 | 1977 | 21 | 299 | 3971 | 1197 
InterfModel=0,node=4 84 | 1809 | 15 | 264 | 4263 | 1115 
InterfModel=0,node=4 85 | 1978 | 11 | 296 | 4015 | 1171 
InterfModel=0,node=4 86 | 1988 | 17 | 320 | 3874 | 1270 
InterfModel=0,node=4 87 | 1912 | 13 | 268 | 4073 | 1199 
InterfModel=0,node=4 88 | 1882 | 16 | 251 | 4214 | 1105 
InterfModel=0,node=4 89 | 1909 | 19 | 308 | 4028 | 1205 
InterfModel=0,node=4 90 | 1801 | 12 | 291 | 4103 | 1259 
InterfModel=0,node=4 91 | 1875 | 21 | 265 | 4168 | 1139 
InterfModel=0,node=4 92 | 1781 | 17 | 257 | 4263 | 1154 
InterfModel=0,node=4 93 | 2091 | 16 | 267 | 3984 | 1107 
InterfModel=0,node=4 94 | 1915 | 17 | 303 | 4037 | 1195 
InterfModel=0,node=4 95 | 1894 | 18 | 302 | 3986 | 1271 
InterfModel=0,node=4 96 | 1869 | 19 | 289 | 4187 | 1103 
InterfModel=0,node=4 97 | 1728 | 11 | 271 | 4321 | 1135 
InterfModel=0,node=4 98 | 2036 | 20 | 308 | 3969 | 1134 
InterfModel=0,node=4 99 | 1929 | 12 | 270 | 3981 | 1278 
InterfModel=0,node=5 0 | 2094 | 8 | 588 | 3574 | 1202 
InterfModel=0,node=5 1 | 1954 | 3 | 525 | 3729 | 1256 
InterfModel=0,node=5 2 | 2039 | 8 | 578 | 3633 | 1208 
InterfModel=0,node=5 3 | 2010 | 6 | 607 | 3503 | 1340 
InterfModel=0,node=5 4 | 2108 | 7 | 578 | 3601 | 1172 
InterfModel=0,node=5 5 | 2054 | 10 | 599 | 3589 | 1213 
InterfModel=0,node=5 6 | 1901 | 9 | 607 | 3604 | 1346 
InterfModel=0,node=5 7 | 1938 | 5 | 610 | 3572 | 1349 
InterfModel=0,node=5 8 | 2044 | 13 | 605 | 3664 | 1141 
InterfModel=0,node=5 9 | 1942 | 13 | 630 | 3496 | 1388 
InterfModel=0,node=5 10 | 1899 | 13 | 609 | 3607 | 1338 
InterfModel=0,node=5 11 | 2110 | 10 | 630 | 3396 | 1320 
InterfModel=0,node=5 12 | 1919 | 14 | 567 | 3633 | 1334 
InterfModel=0,node=5 13 | 1999 | 5 | 619 | 3611 | 1231 
InterfModel=0,node=5 14 | 1984 | 9 | 626 | 3616 | 1231 
InterfModel=0,node=5 15 | 1933 | 10 | 541 | 3660 | 1322 
InterfModel=0,node=5 16 | 1847 | 9 | 644 | 3661 | 1305 
InterfModel=0,node=5 17 | 1955 | 4 | 632 | 3592 | 1283 
InterfModel=0,node=5 18 | 2088 | 10 | 635 | 3377 | 1357 
InterfModel=0,node=5 19 | 2017 | 5 | 586 | 3556 | 1303 
InterfModel=0,node=5 20 | 1977 | 12 | 526 | 3552 | 1402 
InterfModel=0,node=5 21 | 1951 | 7 | 596 | 3757 | 1157 
InterfModel=0,node=5 22 | 1898 | 7 | 555 | 3753 | 1253 
InterfModel=0,node=5 23 | 1972 | 5 | 597 | 3719 | 1172 
InterfModel=0,node=5 24 | 1903 | 13 | 568 | 3705 | 1281 
InterfModel=0,node=5 25 | 2104 | 5 | 612 | 3336 | 1411 
InterfModel=0,node=5 26 | 1985 | 9 | 608 | 3523 | 1341 
InterfModel=0,node=5 27 | 2056 | 7 | 563 | 3564 | 1276 
InterfModel=0,node=5 28 | 1883 | 4 | 552 | 3810 | 1217 
InterfModel=0,node=5 29 | 2084 | 3 | 595 | 3554 | 1231 
InterfModel=0,node=5 30 | 2140 | 8 | 573 | 3502 | 1245 
InterfModel=0,node=5 31 | 2045 | 7 | 593 | 3644 | 1181 
InterfModel=0,node=5 32 | 1900 | 8 | 615 | 3737 | 1209 
InterfModel=0,node=5 33 | 1941 | 7 | 631 | 3610 | 1278 
InterfModel=0,node=5 34 | 1864 | 8 | 552 | 3806 | 1239 
InterfModel=0,node=5 35 | 2013 | 4 | 647 | 3620 | 1184 
InterfModel=0,node=5 36 | 1963 | 11 | 605 | 3581 | 1305 
InterfModel=0,node=5 37 | 2146 | 7 | 616 | 3351 | 1350 
InterfModel=0,node=5 38 | 2024 | 9 | 650 | 3444 | 1339 
InterfModel=0,node=5 39 | 2062 | 6 | 575 | 3604 | 1219 
InterfModel=0,node=5 40 | 2085 | 13 | 623 | 3578 | 1166 
InterfModel=0,node=5 41 | 2044 | 7 | 572 | 3584 | 1258 
InterfModel=0,node=5 42 | 1956 | 4 | 614 | 3468 | 1424 
InterfModel=0,node=5 43 | 2106 | 9 | 631 | 3485 | 1237 
InterfModel=0,node=5 44 | 1953 | 5 | 601 | 3563 | 1344 
InterfModel=0,node=5 45 | 1963 | 8 | 597 | 3513 | 1387 
InterfModel=0,node=5 46 | 2050 | 6 | 619 | 3505 | 1291 
InterfModel=0,node=5 47 | 1828 | 7 | 584 | 3689 | 1360 
InterfModel=0,node=5 48 | 1997 | 8 | 589 | 3616 | 1255 
InterfModel=0,node=5 49 | 1889 | 6 | 563 | 3792 | 1218 
InterfModel=0,node=5 50 | 1945 | 4 | 623 | 3671 | 1225 
InterfModel=0,node=5 51 | 1872 | 11 | 624 | 3601 | 1359 
InterfModel=0,node=5 52 | 1880 | 2 | 565 | 3672 | 1347 
InterfModel=0,node=5 53 | 1904 | 5 | 559 | 3604 | 1395 
InterfModel=0,node=5 54 | 1940 | 11 | 529 | 3635 | 1352 
InterfModel=0,node=5 55 | 1970 | 7 | 566 | 3606 | 1319 
InterfModel=0,node=5 56 | 2013 | 9 | 593 | 3582 | 1270 
InterfModel=0,node=5 57 | 1968 | 7 | 634 | 3538 | 1320 
InterfModel=0,node=5 58 | 1841 | 12 | 553 | 3829 | 1233 
InterfModel=0,node=5 59 | 1902 | 11 | 601 | 3742 | 1209 
InterfModel=0,node=5 60 | 1875 | 6 | 641 | 3659 | 1286 
InterfModel=0,node=5 61 | 1967 | 9 | 564 | 3639 | 1287 
InterfModel=0,node=5 62 | 1971 | 10 | 610 | 3671 | 1206 
InterfModel=0,node=5 63 | 2014 | 10 | 604 | 3647 | 1196 
InterfModel=0,node=5 64 | 1979 | 9 | 519 | 3734 | 1226 
InterfModel=0,node=5 65 | 2079 | 5 | 643 | 3419 | 1320 
InterfModel=0,node=5 66 | 2041 | 2 | 585 | 3532 | 1309 
InterfModel=0,node=5 67 | 1971 | 5 | 569 | 3669 | 1258 
InterfModel=0,node=5 68 | 1883 | 8 | 567 | 3676 | 1342 
InterfModel=0,node=5 69 | 2044 | 9 | 566 | 3615 | 1233 
InterfModel=0,node=5 70 | 1907 | 8 | 619 | 3612 | 1320 
InterfModel=0,node=5 71 | 2082 | 13 | 590 | 3456 | 1326 
InterfModel=0,node=5 72 | 1754 | 13 | 571 | 3866 | 1262 
InterfModel=0,node=5 73 | 2053 | 7 | 617 | 3461 | 1331 
InterfModel=0,node=5 74 | 2056 | 17 | 600 | 3492 | 1301 
InterfModel=0,node=5 75 | 1963 | 5 | 669 | 3445 | 1384 
InterfModel=0,node=5 76 | 1966 | 1 | 554 | 3733 | 1212 
InterfModel=0,node=5 77 | 1898 | 7 | 590 | 3716 | 1256 
InterfModel=0,node=5 78 | 1874 | 8 | 636 | 3774 | 1175 
InterfModel=0,node=5 79 | 1948 | 10 | 573 | 3711 | 1228 
InterfModel=0,node=5 80 | 1868 | 6 | 599 | 3740 | 1255 
InterfModel=0,node=5 81 | 1794 | 7 | 582 | 3750 | 1332 
InterfModel=0,node=5 82 | 1956 | 9 | 639 | 3474 | 1391 
InterfModel=0,node=5 83 | 1879 | 4 | 543 | 3780 | 1260 
InterfModel=0,node=5 84 | 2063 | 4 | 629 | 3460 | 1310 
InterfModel=0,node=5 85 | 1877 | 9 | 561 | 3671 | 1347 
InterfModel=0,node=5 86 | 2077 | 8 | 616 | 3573 | 1196 
InterfModel=0,node=5 87 | 2055 | 9 | 554 | 3504 | 1346 
InterfModel=0,node=5 88 | 1984 | 9 | 608 | 3606 | 1259 
InterfModel=0,node=5 89 | 1956 | 8 | 573 | 3556 | 1377 
InterfModel=0,node=5 90 | 2031 | 13 | 602 | 3483 | 1340 
InterfModel=0,node=5 91 | 1901 | 5 | 626 | 3621 | 1313 
InterfModel=0,node=5 92 | 2016 | 8 | 599 | 3628 | 1215 
InterfModel=0,node=5 93 | 1752 | 11 | 638 | 3755 | 1311 
InterfModel=0,node=5 94 | 1976 | 5 | 533 | 3670 | 1283 
InterfModel=0,node=5 95 | 2050 | 4 | 596 | 3458 | 1360 
InterfModel=0,node=5 96 | 1934 | 7 | 561 | 3571 | 1394 
InterfModel=0,node=5 97 | 2116 | 8 | 604 | 3442 | 1299 
InterfModel=0,node=5 98 | 1868 | 13 | 603 | 3792 | 1190 
InterfModel=0,node=5 99 | 1930 | 9 | 620 | 3659 | 1249 
InterfModel=1,node=1 0 | - | 17 | 590 | 1466 | 924 
InterfModel=1,node=1 1 | - | 22 | 600 | 1478 | 897 
InterfModel=1,node=1 2 | - | 19 | 605 | 1489 | 884 
InterfModel=1,node=1 3 | - | 14 | 553 | 1514 | 918 
InterfModel=1,node=1 4 | - | 19 | 593 | 1474 | 908 
InterfModel=1,node=1 5 | - | 16 | 594 | 1537 | 846 
InterfModel=1,node=1 6 | - | 28 | 563 | 1535 | 871 
InterfModel=1,node=1 7 | - | 21 | 601 | 1472 | 903 
InterfModel=1,node=1 8 | - | 28 | 605 | 1477 | 887 
InterfModel=1,node=1 9 | - | 20 | 533 | 1536 | 908 
InterfModel=1,node=1 10 | - | 22 | 619 | 1480 | 873 
InterfModel=1,node=1 11 | - | 23 | 636 | 1453 | 882 
InterfModel=1,node=1 12 | - | 20 | 596 | 1515 | 866 
InterfModel=1,node=1 13 | - | 25 | 624 | 1451 | 897 
InterfModel=1,node=1 14 | - | 18 | 640 | 1433 | 902 
InterfModel=1,node=1 15 | - | 23 | 614 | 1474 | 883 
InterfModel=1,node=1 16 | - | 18 | 610 | 1457 | 906 
InterfModel=1,node=1 17 | - | 24 | 611 | 1476 | 887 
InterfModel=1,node=1 18 | - | 20 | 607 | 1491 | 878 
InterfModel=1,node=1 19 | - | 26 | 586 | 1512 | 874 
InterfModel=1,node=1 20 | - | 16 | 630 | 1416 | 934 
InterfModel=1,node=1 21 | - | 22 | 593 | 1514 | 865 
InterfModel=1,node=1 22 | - | 23 | 588 | 1501 | 884 
InterfModel=1,node=1 23 | - | 19 | 581 | 1540 | 857 
InterfModel=1,node=1 24 | - | 26 | 521 | 1554 | 893 
InterfModel=1,node=1 25 | - | 19 | 594 | 1515 | 870 
InterfModel=1,node=1 26 | - | 18 | 628 | 1424 | 928 
InterfModel=1,node=1 27 | - | 26 | 520 | 1538 | 915 
InterfModel=1,node=1 28 | - | 20 | 611 | 1450 | 915 
InterfModel=1,node=1 29 | - | 15 | 605 | 1473 | 901 
InterfModel=1,node=1 30 | - | 20 | 574 | 1486 | 917 
InterfModel=1,node=1 31 | - | 22 | 602 | 1495 | 878 
InterfModel=1,node=1 32 | - | 26 | 601 | 1463 | 909 
InterfModel=1,node=1 33 | - | 19 | 591 | 1508 | 879 
InterfModel=1,node=1 34 | - | 18 | 598 | 1495 | 886 
InterfModel=1,node=1 35 | - | 17 | 545 | 1552 | 883 
InterfModel=1,node=1 36 | - | 14 | 548 | 1512 | 920 
InterfModel=1,node=1 37 | - | 12 | 604 | 1485 | 898 
InterfModel=1,node=1 38 | - | 16 | 538 | 1526 | 918 
InterfModel=1,node=1 39 | - | 22 | 607 | 1503 | 852 
InterfModel=1,node=1 40 | - | 20 | 550 | 1549 | 878 
InterfModel=1,node=1 41 | - | 18 | 603 | 1510 | 863 
InterfModel=1,node=1 42 | - | 26 | 584 | 1490 | 894 
InterfModel=1,node=1 43 | - | 21 | 608 | 1462 | 906 
InterfModel=1,node=1 44 | - | 19 | 622 | 1462 | 890 
InterfModel=1,node=1 45 | - | 28 | 605 | 1458 | 903 
InterfModel=1,node=1 46 | - | 15 | 588 | 1460 | 932 
InterfModel=1,node=1 47 | - | 12 | 605 | 1502 | 874 
InterfModel=1,node=1 48 | - | 16 | 543 | 1511 | 929 
InterfModel=1,node=1 49 | - | 21 | 573 | 1457 | 944 
InterfModel=1,node=1 50 | - | 26 | 603 | 1458 | 906 
InterfModel=1,node=1 51 | - | 20 | 565 | 1463 | 949 
InterfModel=1,node=1 52 | - | 19 | 620 | 1468 | 892 
InterfModel=1,node=1 53 | - | 22 | 575 | 1489 | 908 
InterfModel=1,node=1 54 | - | 16 | 578 | 1503 | 898 
InterfModel=1,node=1 55 | - | 13 | 568 | 1460 | 953 
InterfModel=1,node=1 56 | - | 11 | 589 | 1501 | 898 
InterfModel=1,node=1 57 | - | 23 | 564 | 1539 | 872 
InterfModel=1,node=1 58 | - | 17 | 605 | 1487 | 889 
InterfModel=1,node=1 59 | - | 22 | 615 | 1500 | 857 
InterfModel=1,node=1 60 | - | 16 | 571 | 1491 | 920 
InterfModel=1,node=1 61 | - | 13 | 558 | 1521 | 900 
InterfModel=1,node=1 62 | - | 21 | 589 | 1448 | 935 
InterfModel=1,node=1 63 | - | 22 | 547 | 1508 | 915 
InterfModel=1,node=1 64 | - | 19 | 612 | 1487 | 879 
InterfModel=1,node=1 65 | - | 14 | 633 | 1483 | 868 
InterfModel=1,node=1 66 | - | 23 | 583 | 1500 | 891 
InterfModel=1,node=1 67 | - | 20 | 586 | 1553 | 839 
InterfModel=1,node=1 68 | - | 19 | 564 | 1496 | 914 
InterfModel=1,node=1 69 | - | 20 | 592 | 1423 | 963 
InterfModel=1,node=1 70 | - | 21 | 696 | 1387 | 894 
InterfModel=1,node=1 71 | - | 25 | 548 | 1526 | 900 
InterfModel=1,node=1 72 | - | 21 | 585 | 1453 | 936 
InterfModel=1,node=1 73 | - | 9 | 592 | 1479 | 917 
InterfModel=1,node=1 74 | - | 10 | 619 | 1461 | 909 
InterfModel=1,node=1 75 | - | 23 | 626 | 1446 | 900 
InterfModel=1,node=1 76 | - | 28 | 578 | 1493 | 889 
InterfModel=1,node=1 77 | - | 21 | 553 | 1532 | 893 
InterfModel=1,node=1 78 | - | 19 | 555 | 1518 | 904 
InterfModel=1,node=1 79 | - | 24 | 604 | 1480 | 885 
InterfModel=1,node=1 80 | - | 13 | 565 | 1494 | 925 
InterfModel=1,node=1 81 | - | 12 | 598 | 1514 | 872 
InterfModel=1,node=1 82 | - | 27 | 586 | 1502 | 882 
InterfModel=1,node=1 83 | - | 22 | 606 | 1452 | 913 
InterfModel=1,node=1 84 | - | 17 | 586 | 1469 | 923 
InterfModel=1,node=1 85 | - | 25 | 613 | 1479 | 880 
InterfModel=1,node=1 86 | - | 14 | 633 | 1431 | 913 
InterfModel=1,node=1 87 | - | 24 | 541 | 1532 | 901 
InterfModel=1,node=1 88 | - | 11 | 581 | 1491 | 912 
InterfModel=1,node=1 89 | - | 18 | 588 | 1456 | 933 
InterfModel=1,node=1 90 | - | 19 | 567 | 1493 | 917 
InterfModel=1,node=1 91 | - | 19 | 584 | 1485 | 908 
InterfModel=1,node=1 92 | - | 20 | 576 | 1493 | 907 
InterfModel=1,node=1 93 | - | 13 | 583 | 1488 | 910 
InterfModel=1,node=1 94 | - | 21 | 566 | 1515 | 896 
InterfModel=1,node=1 95 | - | 26 | 567 | 1483 | 921 
InterfModel=1,node=1 96 | - | 28 | 573 | 1448 | 948 
InterfModel=1,node=1 97 | - | 21 | 553 | 1480 | 942 
InterfModel=1,node=1 98 | - | 21 | 580 | 1489 | 909 
InterfModel=1,node=1 99 | - | 27 | 584 | 1497 | 886 
InterfModel=1,node=2 0 | - | 19 | 432 | 1640 | 906 
InterfModel=1,node=2 1 | - | 14 | 408 | 1607 | 969 
InterfModel=1,node=2 2 | - | 19 | 402 | 1591 | 986 
InterfModel=1,node=2 3 | - | 18 | 372 | 1648 | 957 
InterfModel=1,node=2 4 | - | 14 | 392 | 1586 | 1005 
InterfModel=1,node=2 5 | - | 21 | 414 | 1631 | 931 
InterfModel=1,node=2 6 | - | 17 | 418 | 1598 | 963 
InterfModel=1,node=2 7 | - | 25 | 432 | 1531 | 1010 
InterfModel=1,node=2 8 | - | 23 | 430 | 1559 | 986 
InterfModel=1,node=2 9 | - | 19 | 422 | 1574 | 983 
InterfModel=1,node=2 10 | - | 20 | 404 | 1599 | 974 
InterfModel=1,node=2 11 | - | 17 | 422 | 1571 | 986 
InterfModel=1,node=2 12 | - | 24 | 392 | 1658 | 920 
InterfModel=1,node=2 13 | - | 13 | 386 | 1599 | 1001 
InterfModel=1,node=2 14 | - | 26 | 438 | 1559 | 975 
InterfModel=1,node=2 15 | - | 21 | 436 | 1561 | 979 
InterfModel=1,node=2 16 | - | 20 | 446 | 1570 | 961 
InterfModel=1,node=2 17 | - | 17 | 401 | 1605 | 976 
InterfModel=1,node=2 18 | - | 15 | 397 | 1616 | 970 
InterfModel=1,node=2 19 | - | 23 | 423 | 1599 | 953 
InterfModel=1,node=2 20 | - | 22 | 428 | 1545 | 1002 
InterfModel=1,node=2 21 | - | 21 | 386 | 1591 | 999 
InterfModel=1,node=2 22 | - | 13 | 392 | 1560 | 1034 
InterfModel=1,node=2 23 | - | 19 | 384 | 1665 | 930 
InterfModel=1,node=2 24 | - | 20 | 444 | 1581 | 951 
InterfModel=1,node=2 25 | - | 20 | 411 | 1641 | 927 
InterfModel=1,node=2 26 | - | 12 | 413 | 1585 | 987 
InterfModel=1,node=2 27 | - | 23 | 402 | 1612 | 961 
InterfModel=1,node=2 28 | - | 23 | 403 | 1600 | 972 
InterfModel=1,node=2 29 | - | 21 | 419 | 1595 | 962 
InterfModel=1,node=2 30 | - | 18 | 427 | 1603 | 950 
InterfModel=1,node=2 31 | - | 23 | 441 | 1583 | 949 
InterfModel=1,node=2 32 | - | 30 | 457 | 1545 | 967 
InterfModel=1,node=2 33 | - | 19 | 423 | 1633 | 922 
InterfModel=1,node=2 34 | - | 15 | 454 | 1578 | 951 
InterfModel=1,node=2 35 | - | 16 | 441 | 1614 | 926 
InterfModel=1,node=2 36 | - | 26 | 437 | 1569 | 965 
InterfModel=1,node=2 37 | - | 19 | 453 | 1561 | 963 
InterfModel=1,node=2 38 | - | 24 | 404 | 1624 | 946 
InterfModel=1,node=2 39 | - | 23 | 425 | 1600 | 946 
InterfModel=1,node=2 40 | - | 22 | 406 | 1640 | 929 
InterfModel=1,node=2 41 | - | 18 | 405 | 1645 | 927 
InterfModel=1,node=2 42 | - | 18 | 413 | 1595 | 971 
InterfModel=1,node=2 43 | - | 31 | 414 | 1590 | 963 
InterfModel=1,node=2 44 | - | 16 | 440 | 1558 | 982 
InterfModel=1,node=2 45 | - | 23 | 384 | 1634 | 956 
InterfModel=1,node=2 46 | - | 21 | 385 | 1628 | 963 
InterfModel=1,node=2 47 | - | 15 | 400 | 1624 | 958 
InterfModel=1,node=2 48 | - | 24 | 398 | 1611 | 965 
InterfModel=1,node=2 49 | - | 24 | 396 | 1579 | 995 
InterfModel=1,node=2 50 | - | 16 | 429 | 1601 | 949 
InterfModel=1,node=2 51 | - | 21 | 471 | 1550 | 956 
InterfModel=1,node=2 52 | - | 23 | 482 | 1566 | 927 
InterfModel=1,node=2 53 | - | 16 | 397 | 1672 | 913 
InterfModel=1,node=2 54 | - | 22 | 401 | 1607 | 966 
InterfModel=1,node=2 55 | - | 19 | 389 | 1635 | 953 
InterfModel=1,node=2 56 | - | 17 | 388 | 1598 | 994 
InterfModel=1,node=2 57 | - | 19 | 425 | 1601 | 952 
InterfModel=1,node=2 58 | - | 20 | 429 | 1599 | 951 
InterfModel=1,node=2 59 | - | 28 | 384 | 1627 | 958 
InterfModel=1,node=2 60 | - | 23 | 386 | 1632 | 958 
InterfModel=1,node=2 61 | - | 11 | 396 | 1676 | 914 
InterfModel=1,node=2 62 | - | 13 | 441 | 1594 | 945 
InterfModel=1,node=2 63 | - | 16 | 409 | 1617 | 952 
InterfModel=1,node=2 64 | - | 11 | 440 | 1617 | 931 
InterfModel=1,node=2 65 | - | 17 | 418 | 1608 | 956 
InterfModel=1,node=2 66 | - | 14 | 413 | 1614 | 957 
InterfModel=1,node=2 67 | - | 25 | 397 | 1620 | 955 
InterfModel=1,node=2 68 | - | 13 | 453 | 1545 | 986 
InterfModel=1,node=2 69 | - | 24 | 403 | 1577 | 995 
InterfModel=1,node=2 70 | - | 23 | 456 | 1562 | 956 
InterfModel=1,node=2 71 | - | 16 | 443 | 1585 | 953 
InterfModel=1,node=2 72 | - | 15 | 408 | 1674 | 900 
InterfModel=1,node=2 73 | - | 17 | 419 | 1644 | 911 
InterfModel=1,node=2 74 | - | 24 | 372 | 1649 | 952 
InterfModel=1,node=2 75 | - | 20 | 382 | 1573 | 1021 
InterfModel=1,node=2 76 | - | 17 | 432 | 1592 | 950 
InterfModel=1,node=2 77 | - | 22 | 439 | 1637 | 898 
InterfModel=1,node=2 78 | - | 15 | 385 | 1611 | 985 
InterfModel=1,node=2 79 | - | 21 | 405 | 1626 | 946 
InterfModel=1,node=2 80 | - | 23 | 410 | 1591 | 974 
InterfModel=1,node=2 81 | - | 18 | 404 | 1629 | 946 
InterfModel=1,node=2 82 | - | 11 | 470 | 1574 | 942 
InterfModel=1,node=2 83 | - | 15 | 428 | 1570 | 985 
InterfModel=1,node=2 84 | - | 21 | 366 | 1665 | 945 
InterfModel=1,node=2 85 | - | 9 | 393 | 1654 | 940 
InterfModel=1,node=2 86 | - | 19 | 417 | 1570 | 990 
InterfModel=1,node=2 87 | - | 24 | 384 | 1599 | 987 
InterfModel=1,node=2 88 | - | 26 | 388 | 1585 | 995 
InterfModel=1,node=2 89 | - | 23 | 443 | 1602 | 929 
InterfModel=1,node=2 90 | - | 23 | 444 | 1571 | 957 
InterfModel=1,node=2 91 | - | 28 | 424 | 1600 | 946 
InterfModel=1,node=2 92 | - | 18 | 442 | 1607 | 932 
InterfModel=1,node=2 93 | - | 28 | 374 | 1615 | 981 
InterfModel=1,node=2 94 | - | 21 | 426 | 1581 | 971 
InterfModel=1,node=2 95 | - | 28 | 432 | 1576 | 961 
InterfModel=1,node=2 96 | - | 25 | 452 | 1577 | 945 
InterfModel=1,node=2 97 | - | 32 | 410 | 1604 | 950 
InterfModel=1,node=2 98 | - | 20 | 439 | 1562 | 975 
InterfModel=1,node=2 99 | - | 22 | 399 | 1592 | 981 
InterfModel=1,node=3 0 | 942 | 20 | 790 | 1770 | 948 
InterfModel=1,node=3 1 | 913 | 21 | 827 | 1811 | 901 
InterfModel=1,node=3 2 | 941 | 19 | 807 | 1749 | 951 
InterfModel=1,node=3 3 | 1007 | 14 | 766 | 1713 | 967 
InterfModel=1,node=3 4 | 849 | 24 | 776 | 1835 | 984 
InterfModel=1,node=3 5 | 970 | 19 | 861 | 1728 | 894 
InterfModel=1,node=3 6 | 973 | 27 | 790 | 1736 | 940 
InterfModel=1,node=3 7 | 980 | 18 | 876 | 1659 | 934 
InterfModel=1,node=3 8 | 913 | 14 | 798 | 1769 | 975 
InterfModel=1,node=3 9 | 962 | 24 | 869 | 1703 | 908 
InterfModel=1,node=3 10 | 955 | 16 | 839 | 1705 | 959 
InterfModel=1,node=3 11 | 868 | 22 | 845 | 1804 | 930 
InterfModel=1,node=3 12 | 831 | 17 | 800 | 1796 | 1027 
InterfModel=1,node=3 13 | 859 | 17 | 814 | 1784 | 992 
InterfModel=1,node=3 14 | 788 | 15 | 813 | 1858 | 995 
InterfModel=1,node=3 15 | 922 | 22 | 859 | 1690 | 977 
InterfModel=1,node=3 16 | 944 | 18 | 775 | 1759 | 970 
InterfModel=1,node=3 17 | 964 | 16 | 807 | 1740 | 940 
InterfModel=1,node=3 18 | 894 | 13 | 821 | 1747 | 995 
InterfModel=1,node=3 19 | 896 | 16 | 854 | 1748 | 952 
InterfModel=1,node=3 20 | 1018 | 14 | 827 | 1662 | 945 
InterfModel=1,node=3 21 | 951 | 18 | 809 | 1690 | 998 
InterfModel=1,node=3 22 | 868 | 26 | 781 | 1800 | 993 
InterfModel=1,node=3 23 | 775 | 24 | 784 | 1851 | 1034 
InterfModel=1,node=3 24 | 908 | 15 | 853 | 1753 | 938 
InterfModel=1,node=3 25 | 884 | 19 | 854 | 1782 | 930 
InterfModel=1,node=3 26 | 959 | 18 | 778 | 1738 | 975 
InterfModel=1,node=3 27 | 923 | 24 | 827 | 1768 | 931 
InterfModel=1,node=3 28 | 910 | 11 | 784 | 1774 | 991 
InterfModel=1,node=3 29 | 860 | 21 | 792 | 1808 | 987 
InterfModel=1,node=3 30 | 844 | 13 | 829 | 1827 | 953 
InterfModel=1,node=3 31 | 942 | 17 | 877 | 1703 | 928 
InterfModel=1,node=3 32 | 939 | 16 | 867 | 1711 | 943 
InterfModel=1,node=3 33 | 868 | 21 | 809 | 1799 | 969 
InterfModel=1,node=3 34 | 904 | 19 | 817 | 1762 | 968 
InterfModel=1,node=3 35 | 992 | 25 | 752 | 1702 | 996 
InterfModel=1,node=3 36 | 1060 | 22 | 838 | 1612 | 934 
InterfModel=1,node=3 37 | 814 | 9 | 800 | 1845 | 1000 
InterfModel=1,node=3 38 | 979 | 19 | 876 | 1699 | 896 
InterfModel=1,node=3 39 | 827 | 18 | 836 | 1834 | 951 
InterfModel=1,node=3 40 | 696 | 15 | 841 | 1925 | 991 
InterfModel=1,node=3 41 | 870 | 20 | 818 | 1772 | 988 
InterfModel=1,node=3 42 | 937 | 15 | 845 | 1757 | 912 
InterfModel=1,node=3 43 | 819 | 16 | 804 | 1848 | 980 
InterfModel=1,node=3 44 | 813 | 16 | 816 | 1829 | 992 
InterfModel=1,node=3 45 | 834 | 13 | 837 | 1809 | 974 
InterfModel=1,node=3 46 | 843 | 15 | 812 | 1808 | 988 
InterfModel=1,node=3 47 | 889 | 19 | 814 | 1737 | 1008 
InterfModel=1,node=3 48 | 681 | 11 | 759 | 2012 | 1005 
InterfModel=1,node=3 49 | 961 | 18 | 818 | 1706 | 963 
InterfModel=1,node=3 50 | 830 | 14 | 804 | 1847 | 972 
InterfModel=1,node=3 51 | 946 | 20 | 863 | 1683 | 958 
InterfModel=1,node=3 52 | 1001 | 17 | 838 | 1701 | 916 
InterfModel=1,node=3 53 | 908 | 18 | 797 | 1765 | 979 
InterfModel=1,node=3 54 | 922 | 19 | 820 | 1709 | 1000 
InterfModel=1,node=3 55 | 888 | 17 | 840 | 1806 | 924 
InterfModel=1,node=3 56 | 906 | 25 | 844 | 1754 | 942 
InterfModel=1,node=3 57 | 795 | 25 | 780 | 1885 | 991 
